vx,vy,vz,omega_z
0.35210025,-0.48456743,0.011512278,-5.354868e-05
0.26683587,-0.36462435,0.005290213,-0.0033685623
0.1835445,-0.2533847,0.0029236518,-0.0028086777
0.12635003,-0.17325173,0.0060787904,0.00028249412
0.09064923,-0.123368986,0.0032030575,0.00014888565
0.06431861,-0.08933762,0.001414087,6.828213e-05
0.04901527,-0.069912925,0.00063847954,3.0705156e-05
0.04119332,-0.05466489,0.00026432035,6.2490417e-06
0.033943277,-0.045274355,0.0051536956,0.0022602566
0.026707845,-0.03824829,0.005074653,0.002263425
0.023625363,-0.033371802,3.932264e-05,-2.1564863e-06
0.020094048,-0.027023789,3.6104913e-05,3.7492089e-06
0.016730003,-0.023342337,1.5023269e-05,1.0405185e-07
0.013451774,-0.01669001,1.0386244e-05,-4.581376e-07
0.010298322,-0.0132929925,8.361197e-06,-1.745775e-06
0.009944767,-0.013323884,3.272458e-06,4.459313e-07
0.00682447,-0.010103822,5.6817466e-06,-8.724072e-08
0.006617222,-0.0071500475,6.1145156e-06,1.7383035e-06
0.0038971344,-0.0066996156,4.2944885e-06,-1.217881e-06
0.0034154193,-0.006581103,3.924731e-07,-3.3089384e-07
0.0033054813,-0.0035176484,1.2005512e-06,3.460962e-07
0.0032734307,-0.0033432725,7.9666e-08,1.1390367e-07
0.003269043,-0.0032857663,-2.5643715e-07,2.725899e-08
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
