epoch,loss,mse,val_loss,val_mse
0,0.011928348802030087,0.011928348802030087,0.012634404934942722,0.012634404934942722
1,0.007235358934849501,0.007235358934849501,0.005260816775262356,0.005260816775262356
2,0.004357093013823032,0.004357093013823032,0.005425077397376299,0.005425077397376299
3,0.0032162226270884275,0.0032162226270884275,0.006059200968593359,0.006059200968593359
4,0.0025739341508597136,0.0025739341508597136,0.006140145007520914,0.006140145007520914
5,0.002158196410164237,0.002158196410164237,0.006234872154891491,0.006234872154891491
6,0.0018637608736753464,0.0018637608736753464,0.006010427139699459,0.006010427139699459
7,0.0016352172242477536,0.0016352172242477536,0.005081102252006531,0.005081102252006531
8,0.00144730054307729,0.00144730054307729,0.004302555229514837,0.004302555229514837
9,0.001334126922301948,0.001334126922301948,0.0038372233975678682,0.0038372233975678682
10,0.001274034148082137,0.001274034148082137,0.003641904331743717,0.003641904331743717
11,0.0012471572263166308,0.0012471572263166308,0.00338189210742712,0.00338189210742712
12,0.001233367482200265,0.001233367482200265,0.0031844796612858772,0.0031844796612858772
13,0.0012189182452857494,0.0012189182452857494,0.003034134628251195,0.003034134628251195
14,0.001202290179207921,0.001202290179207921,0.0029271875973790884,0.0029271875973790884
15,0.001181264640763402,0.001181264640763402,0.0028984479140490294,0.0028984479140490294
16,0.0011669601080939174,0.0011669601080939174,0.0029135316144675016,0.0029135316144675016
17,0.001155518344603479,0.001155518344603479,0.002937187673524022,0.002937187673524022
18,0.00114621059037745,0.00114621059037745,0.002906803973019123,0.002906803973019123
19,0.0011399660725146532,0.0011399660725146532,0.002892859745770693,0.002892859745770693
20,0.0011330426204949617,0.0011330426204949617,0.0028798403218388557,0.0028798403218388557
21,0.001126180635765195,0.001126180635765195,0.002861959859728813,0.002861959859728813
22,0.0011201060842722654,0.0011201060842722654,0.002853225916624069,0.002853225916624069
23,0.0011161230504512787,0.0011161230504512787,0.002851099707186222,0.002851099707186222
24,0.0011118104448541999,0.0011118104448541999,0.0028414835687726736,0.0028414835687726736
25,0.0011099680559709668,0.0011099680559709668,0.002834817860275507,0.002834817860275507
26,0.0011073207715526223,0.0011073207715526223,0.0028330101631581783,0.0028330101631581783
27,0.0011056369403377175,0.0011056369403377175,0.002831267425790429,0.002831267425790429
28,0.0011045020073652267,0.0011045020073652267,0.0028307042084634304,0.0028307042084634304
29,0.0011031212052330375,0.0011031212052330375,0.002830720506608486,0.002830720506608486
30,0.0011024023406207561,0.0011024023406207561,0.0028307612519711256,0.0028307612519711256
31,0.0011032348265871406,0.0011032348265871406,0.002830672077834606,0.002830672077834606
