epoch,loss,mse,val_loss,val_mse
0,0.0011942104902118444,0.0011942104902118444,0.0015550573589280248,0.0015550573589280248
1,0.000494805455673486,0.000494805455673486,0.0014654264086857438,0.0014654264086857438
2,0.0003260588273406029,0.0003260588273406029,0.0012046899646520615,0.0012046899646520615
3,0.0002620347368065268,0.0002620347368065268,0.0010990481823682785,0.0010990481823682785
4,0.00022733987134415656,0.00022733987134415656,0.0008208531653508544,0.0008208531653508544
5,0.00020373391453176737,0.00020373391453176737,0.000781014678068459,0.000781014678068459
6,0.00019169905863236636,0.00019169905863236636,0.0006438480922952294,0.0006438480922952294
7,0.00017901997489389032,0.00017901997489389032,0.0006101767648942769,0.0006101767648942769
8,0.00017067698354367167,0.00017067698354367167,0.0005569637287408113,0.0005569637287408113
9,0.00016392275574617088,0.00016392275574617088,0.0005513273645192385,0.0005513273645192385
10,0.00015959342999849468,0.00015959342999849468,0.0005203235195949674,0.0005203235195949674
11,0.00015672123117838055,0.00015672123117838055,0.0005130406352691352,0.0005130406352691352
12,0.00015433640510309488,0.00015433640510309488,0.0005007714498788118,0.0005007714498788118
13,0.00015283441462088376,0.00015283441462088376,0.0004873564175795764,0.0004873564175795764
14,0.00015113514382392168,0.00015113514382392168,0.0004794347914867103,0.0004794347914867103
15,0.0001502882078057155,0.0001502882078057155,0.00047452529543079436,0.00047452529543079436
16,0.00014949658361729234,0.00014949658361729234,0.0004724018508568406,0.0004724018508568406
17,0.00014842994278296828,0.00014842994278296828,0.00047137882211245596,0.00047137882211245596
18,0.0001482173684053123,0.0001482173684053123,0.00046912385732866824,0.00046912385732866824
19,0.0001478018530178815,0.0001478018530178815,0.0004691146605182439,0.0004691146605182439
20,0.00014759792247787118,0.00014759792247787118,0.0004682058352045715,0.0004682058352045715
21,0.00014738821482751518,0.00014738821482751518,0.00046808409388177097,0.00046808409388177097
22,0.0001471125870011747,0.0001471125870011747,0.0004677361575886607,0.0004677361575886607
23,0.0001472855801694095,0.0001472855801694095,0.0004678546392824501,0.0004678546392824501
24,0.00014658689906354994,0.00014658689906354994,0.0004674898518715054,0.0004674898518715054
25,0.00014681764878332615,0.00014681764878332615,0.0004674867959693074,0.0004674867959693074
26,0.00014660265878774226,0.00014660265878774226,0.00046753339120186865,0.00046753339120186865
27,0.00014685468340758234,0.00014685468340758234,0.00046750178444199264,0.00046750178444199264
28,0.0001469929702579975,0.0001469929702579975,0.00046742643462494016,0.00046742643462494016
29,0.0001468751288484782,0.0001468751288484782,0.00046747669694013894,0.00046747669694013894
30,0.00014666026982013136,0.00014666026982013136,0.0004673610092140734,0.0004673610092140734
31,0.00014680948515888304,0.00014680948515888304,0.0004673822841141373,0.0004673822841141373
32,0.00014672432735096663,0.00014672432735096663,0.00046743437997065485,0.00046743437997065485
33,0.00014649939839728177,0.00014649939839728177,0.0004674480005633086,0.0004674480005633086
34,0.00014676603314001113,0.00014676603314001113,0.00046745745930820704,0.00046745745930820704
35,0.0001465669192839414,0.0001465669192839414,0.0004674285009969026,0.0004674285009969026
36,0.00014674004341941327,0.00014674004341941327,0.00046744875726290047,0.00046744875726290047
37,0.0001468392729293555,0.0001468392729293555,0.00046748362365178764,0.00046748362365178764
38,0.00014677975559607148,0.00014677975559607148,0.00046747122542001307,0.00046747122542001307
39,0.00014676351565867662,0.00014676351565867662,0.00046746921725571156,0.00046746921725571156
40,0.00014655565610155463,0.00014655565610155463,0.00046747547457925975,0.00046747547457925975
41,0.00014659702719654888,0.00014659702719654888,0.00046747116721235216,0.00046747116721235216
42,0.0001466597313992679,0.0001466597313992679,0.0004674686642829329,0.0004674686642829329
43,0.00014670492964796722,0.00014670492964796722,0.0004674749216064811,0.0004674749216064811
44,0.0001465546083636582,0.0001465546083636582,0.00046747495071031153,0.00046747495071031153
45,0.00014679180458188057,0.00014679180458188057,0.0004674710799008608,0.0004674710799008608
46,0.00014649755030404776,0.00014649755030404776,0.0004674748925026506,0.0004674748925026506
47,0.0001470070128561929,0.0001470070128561929,0.00046747460146434605,0.00046747460146434605
48,0.00014674512203782797,0.00014674512203782797,0.0004674740484915674,0.0004674740484915674
49,0.00014666384959127754,0.00014666384959127754,0.00046747372834943235,0.00046747372834943235
