vx,vy,vz,omega_z
-0.09632060676813126,-0.021004455164074898,-0.3676387667655945,0.942478597164154
-0.09632062911987305,-0.021004457026720047,-0.3676387667655945,0.942478597164154
-0.0973268374800682,-0.024137265980243683,-0.324166476726532,0.8567962646484375
-0.08481881022453308,-0.03554600104689598,-0.22628866136074066,0.6467065215110779
-0.0700458288192749,-0.047988031059503555,-0.15619806945323944,0.4759565591812134
-0.05868462845683098,-0.053571246564388275,-0.10962902754545212,0.349388986825943
-0.04835659638047218,-0.05250941962003708,-0.07753034681081772,0.25230687856674194
-0.03900270536541939,-0.047805625945329666,-0.05573344975709915,0.1810472309589386
-0.030900051817297935,-0.041122980415821075,-0.04085966572165489,0.12871374189853668
-0.024104904383420944,-0.034152835607528687,-0.028919659554958344,0.08853048086166382
-0.019024599343538284,-0.027984511107206345,-0.021197086200118065,0.06089779734611511
-0.014882062561810017,-0.022384116426110268,-0.015449888072907925,0.04090217500925064
-0.011958124116063118,-0.0181571152061224,-0.011728380806744099,0.02808959409594536
-0.009524267166852951,-0.014478416182100773,-0.008712210692465305,0.018848570063710213
-0.007608083542436361,-0.011808313429355621,-0.006777816917747259,0.01264460664242506
-0.005998993292450905,-0.009461012668907642,-0.00502534257248044,0.008938652463257313
-0.004715083632618189,-0.007501145359128714,-0.004093899857252836,0.005731956101953983
-0.003684230847284198,-0.006120047532021999,-0.0029502385295927525,0.002779109636321664
-0.0030998459551483393,-0.004302421119064093,-0.0034546805545687675,0.0027621507178992033
-0.002633471740409732,-0.0034200658556073904,-0.0023488819133490324,0.0030695879831910133
-0.0009822339052334428,-0.0033129085786640644,-0.002216448774561286,0.00299194548279047
-9.74378053797409e-05,-0.003281694371253252,-1.0498970226535675e-07,6.35449026731294e-08
-0.0017380214994773269,-0.001855775248259306,-0.00999498087912798,0.00021176968584768474
-0.00010968692367896438,-0.00017205112089868635,1.776378015223932e-15,1.332267682489747e-16
-2.230935569969006e-05,-3.1996776669984683e-05,1.77636086280675e-15,1.332267682489747e-16
-2.6832710773305735e-06,-1.860369593487121e-05,-7.836833538021892e-05,-0.0001564639969728887
2.1396729721345764e-08,-0.0029611208010464907,-1.8459412558513577e-06,-2.7726673579309136e-07
3.107999418716645e-06,-0.00011434777843533084,1.77637081544388e-15,1.332267682489747e-16
2.8231131636857754e-06,-3.353455394972116e-05,1.77636086280675e-15,1.332267682489747e-16
1.9734845864149975e-06,-5.988544671708951e-06,1.776357474674961e-15,8.88178432935015e-17
1.1428905963839497e-06,2.862348992493935e-06,1.7763565217628952e-15,1.332267682489747e-16
6.044619453859923e-07,3.937341716664378e-06,1.7763563100046584e-15,1.332267682489747e-16
2.8770153903678874e-07,3.0785768103669398e-06,1.7763564158837768e-15,1.332267682489747e-16
1.0900916436185071e-07,2.0171894448139938e-06,1.7763566276420137e-15,1.332267682489747e-16
1.8250766231631133e-08,1.2490355629779515e-06,1.776356733521132e-15,1.332267682489747e-16
-3.1947454459668734e-08,7.116794336070598e-07,1.776356733521132e-15,1.332267682489747e-16
-5.4439801999706106e-08,4.2115388509955665e-07,1.7763568394002505e-15,1.332267682489747e-16
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
