vx,vy,vz,omega_z
-0.49706903,0.42573616,0.77546614,-0.6273738
-0.5221042,0.3920464,0.7259333,-0.596342
-0.5283609,0.31057537,0.6568011,-0.5438251
-0.5067442,0.21795885,0.57568675,-0.4829206
-0.45640206,0.13932388,0.49699396,-0.42611146
-0.40433368,0.08869507,0.43758214,-0.38174978
-0.3411372,0.049169984,0.37468597,-0.33478144
-0.28257415,0.02491277,0.32168138,-0.29300717
-0.23884104,0.013302599,0.28185377,-0.26064354
-0.19625644,0.0061199903,0.24140052,-0.22768071
-0.16220953,0.0031034236,0.20695321,-0.1974657
-0.13849546,0.002201241,0.18115419,-0.174723
-0.11666084,0.002077275,0.15528207,-0.15241615
-0.09952399,0.0018651778,0.13376169,-0.13135147
-0.088220075,0.0015647387,0.11744738,-0.11522332
-0.07709184,0.0012817597,0.0998656,-0.09887912
-0.068327814,0.0006464471,0.08628116,-0.085736506
-0.061687354,8.784808e-05,0.07610693,-0.07548564
-0.055255096,-0.00044329558,0.06569192,-0.06537954
-0.049517862,-0.00082254095,0.056530584,-0.055783298
-0.04530216,-0.0010321552,0.049806718,-0.04904218
-0.04098345,-0.0014870116,0.04305132,-0.041028947
-0.036714703,-0.001439556,0.03718045,-0.03624405
-0.03305146,-0.0012706262,0.032839127,-0.030384898
-0.030215174,-0.00155515,0.029192526,-0.026015613
-0.027253734,-0.00122252,0.023479344,-0.02224503
-0.024391312,-0.0010408666,0.021984255,-0.019841984
-0.022280099,-0.0009062668,0.020113477,-0.016986769
-0.019902619,-0.00067351625,0.019571418,-0.015054074
-0.018183175,-0.00044882356,0.014916663,-0.011654004
-0.016589018,-0.00023207298,0.013279505,-0.009964187
-0.014740277,-0.00018930633,0.011790777,-0.007578672
-0.013582906,-0.00014628645,0.008856508,-0.0059570484
-0.0122179985,-9.723884e-05,0.007311179,-0.007736544
-0.01050389,4.0558432e-05,0.00661418,-0.0069313603
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
