timestamp,MSE
170.855,250.59682
170.908,250.12265
170.956,248.80139
171.004,250.35818
171.055,250.48079
171.105,245.99515
171.156,247.02162
171.206,241.12851
171.259,241.86545
171.308,245.29247
171.357,244.13896
171.405,244.92921
171.456,244.23601
171.506,243.482
171.556,245.22052
171.605,242.96965
171.658,242.23137
171.713,245.43309
171.757,250.88828
171.807,254.17043
171.856,242.24744
171.906,240.4154
171.957,240.91377
172.005,236.97917
172.055,229.37862
172.108,232.41884
172.157,232.42393
172.207,233.84769
172.256,236.23126
172.308,237.97363
172.358,238.10616
172.41,242.05989
172.459,242.28006
172.51,244.74844
172.556,247.78893
172.605,249.56322
172.656,249.82158
172.706,250.46281
172.755,253.43207
172.806,243.28708
172.858,249.53035
172.908,245.154
172.955,245.32799
173.005,252.85217
173.056,252.95439
173.105,251.6259
173.155,260.6991
173.205,265.47488
173.258,258.63464
173.308,260.29227
173.358,257.6305
173.405,253.75636
173.454,252.27275
173.506,267.60806
173.556,265.56155
173.604,253.01642
173.659,254.04099
173.707,260.54025
173.756,265.02737
173.806,261.46387
173.856,265.69965
173.905,262.02292
173.955,258.926
174.009,254.51468
174.059,279.92654
174.107,273.26523
174.157,272.34695
174.205,282.3084
174.257,279.9775
174.306,279.29538
174.355,272.3186
174.409,280.09753
174.457,289.24133
174.508,299.00366
174.555,306.13022
174.606,304.04984
174.655,305.91306
174.705,301.0558
174.756,291.04587
174.804,282.35754
174.858,287.13962
174.908,278.4302
174.956,299.3608
175.005,298.38742
175.055,285.5868
175.105,281.87006
175.157,271.01547
175.208,272.85812
175.258,280.55914
175.306,286.12402
175.356,292.8441
175.406,296.53757
175.455,295.41302
175.504,296.83377
175.556,296.04544
175.605,288.24387
175.658,285.84943
175.706,276.4981
175.756,273.88684
175.807,255.94086
175.856,302.18726
175.906,313.4532
175.956,306.22482
176.011,290.39188
176.061,312.29376
176.106,306.81314
176.156,308.73462
176.205,312.59128
176.256,314.30496
176.306,315.89627
176.361,315.33026
176.411,329.94077
176.461,322.61023
176.506,308.60156
176.555,335.20618
176.606,333.60583
176.656,310.99368
176.707,249.8967
176.755,285.9852
176.811,311.05725
176.857,339.87735
176.905,332.79715
176.956,335.19568
177.007,320.85727
177.055,308.25565
177.106,303.2672
177.155,298.29788
177.208,305.20828
177.257,307.2746
177.306,309.89038
177.356,299.9661
177.405,278.69098
177.46,256.97266
177.506,299.89227
177.561,360.7895
177.611,375.93222
177.666,368.7268
177.714,361.68628
177.755,350.92532
177.814,348.16882
177.856,345.35706
177.911,337.9394
177.953,331.48178
178.008,330.33737
178.056,344.55746
178.106,354.35083
178.155,378.1018
178.205,362.54474
178.256,314.94907
178.306,292.6662
178.36,313.89606
178.408,326.1339
178.456,356.97284
178.505,375.63828
178.556,382.57617
178.606,368.85922
178.655,357.81973
178.706,347.44177
178.762,344.81345
178.807,347.00336
178.859,339.7133
178.908,323.65237
178.955,313.4558
179.007,309.4848
179.056,316.9699
179.108,336.56497
179.157,378.3313
179.208,388.73203
179.259,358.77924
179.308,378.2322
179.355,393.42905
179.406,395.87024
179.455,398.74936
179.505,389.45416
179.557,386.62097
179.608,389.19315
179.656,394.50348
179.706,373.02982
179.756,325.87793
179.806,316.67166
179.855,298.66772
179.911,313.69397
179.963,328.98444
180.012,350.85864
180.061,365.65866
180.11,374.59296
180.161,382.9527
180.21,382.3861
180.264,382.67505
180.313,370.4244
180.366,353.93295
180.413,330.72336
180.462,317.156
180.513,313.63895
180.563,317.9905
180.613,322.91812
180.663,332.94608
180.708,366.8086
180.758,382.66833
180.808,366.27536
180.856,350.2419
180.907,350.45874
180.964,346.98462
181.013,350.8674
181.062,353.75143
181.115,366.57504
181.162,375.58246
181.21,364.39746
181.258,337.49524
181.31,323.56693
181.358,304.308
181.411,293.55545
181.461,287.39453
181.512,287.99213
181.56,300.39984
181.608,304.49316
181.658,309.88187
181.709,317.67404
181.758,333.4791
181.808,342.56836
181.861,334.7262
181.911,322.84616
181.961,314.62024
182.009,305.68402
182.058,289.8388
182.108,297.88928
182.157,312.36295
182.208,347.05765
182.255,360.9317
182.309,359.8929
182.358,351.05923
182.406,347.2955
182.456,343.60974
182.505,350.5007
182.557,344.45816
182.607,358.96918
182.658,365.71225
182.708,368.53696
182.757,362.93802
182.807,346.01685
182.855,316.3404
182.905,293.0786
182.955,276.53677
183.006,276.20123
183.055,276.79205
183.109,284.25858
183.157,306.91022
183.207,320.53287
183.255,326.00153
183.306,325.23706
183.355,314.90125
183.406,307.11307
183.459,295.16193
183.509,291.65784
183.558,287.13004
183.606,290.76187
183.655,300.3109
183.705,334.40137
183.756,355.19177
183.807,356.19742
183.855,346.97073
183.909,346.56055
183.958,348.34644
184.006,351.16223
184.056,351.3002
184.106,343.72552
184.156,349.15094
184.207,345.73282
184.258,352.19388
184.308,342.22693
184.357,334.7432
184.405,314.45135
184.456,288.46725
184.506,267.22824
184.556,268.94565
184.606,257.60052
184.657,259.8563
184.71,269.87125
184.756,282.90317
184.806,292.7088
184.856,292.98965
184.905,285.24796
184.956,281.21155
185.006,275.11066
185.058,266.51074
185.109,280.52316
185.155,302.99936
185.205,317.4219
185.256,331.21637
185.306,335.35504
185.357,343.57922
185.41,348.0853
185.458,360.00403
185.51,361.13165
185.557,360.66077
185.607,360.62723
185.655,353.90503
185.706,347.77026
185.756,347.71066
185.806,336.01334
185.86,330.716
185.909,326.66486
185.957,312.94778
186.007,297.81955
186.056,276.81216
186.106,249.13988
186.156,238.76591
186.208,231.85428
186.26,232.02791
186.309,232.10411
186.356,228.91794
186.405,229.54083
186.455,227.40668
186.507,232.20277
186.556,241.59682
186.608,259.30692
186.66,283.4763
186.709,303.44214
186.758,313.58182
186.805,320.00507
186.856,316.3282
186.907,326.5445
186.956,333.54996
187.008,340.2526
187.06,343.28146
187.108,343.74487
187.158,335.71106
187.206,327.9591
187.256,322.61472
187.305,317.88177
187.356,311.61536
187.409,294.18008
187.458,284.07544
187.508,265.01566
187.557,256.96762
187.606,250.58348
187.655,248.50089
187.705,260.86697
187.755,271.03998
187.809,276.33508
187.858,283.75656
187.908,283.56177
187.956,283.57495
188.005,270.1177
188.056,263.1974
188.105,270.88998
188.155,283.6697
188.211,287.49252
188.258,297.52063
188.309,306.7636
188.355,318.12595
188.404,318.0584
188.455,337.4057
188.505,355.06815
188.555,372.09927
188.608,377.43982
188.657,364.14966
188.708,350.0069
188.756,324.2446
188.806,314.3986
188.856,302.0162
188.906,298.62064
188.959,279.94217
189.008,275.1574
189.057,270.72296
189.108,269.85474
189.155,285.30994
189.206,307.27066
189.255,323.18066
189.305,335.08218
189.359,333.4607
189.408,327.06082
189.457,319.42584
189.507,304.977
189.554,291.5994
189.605,286.0505
189.655,287.15726
189.706,283.42526
189.754,298.91284
189.809,309.90897
189.858,324.74957
189.907,346.22095
189.956,352.26343
190.006,362.4528
190.055,362.2586
190.105,346.70447
190.156,333.95346
190.208,324.7454
190.258,323.77838
190.307,315.32773
190.357,307.03928
190.404,300.81247
190.454,293.04584
190.505,275.55328
190.56,267.9752
190.607,287.36664
190.657,307.9563
190.706,335.76746
190.756,365.03082
190.805,383.3598
190.855,397.92282
190.905,396.99075
190.958,384.59027
191.008,354.72922
191.056,325.68787
191.106,307.67767
191.157,291.46597
191.206,298.58994
191.256,307.68964
191.305,315.41656
191.359,340.41296
191.408,355.7
191.456,392.30664
191.506,401.97644
191.556,409.33267
191.606,395.1779
191.655,380.19077
191.705,355.74994
191.759,331.51273
191.807,333.1998
191.856,324.37854
191.906,313.7991
191.955,294.81863
192.006,282.09412
192.056,290.9637
192.106,317.78406
192.158,329.1711
192.206,350.6405
192.255,364.93588
192.306,375.71802
192.357,385.30765
192.405,375.36987
192.455,359.67847
192.509,343.67303
192.559,331.01154
192.607,309.88123
192.655,308.43204
192.707,315.86444
192.756,329.28375
192.806,335.67703
192.856,343.97324
192.91,355.39938
192.959,359.21643
193.006,380.25064
193.056,391.3145
193.106,396.55338
193.155,397.0187
193.205,389.7763
193.256,370.31223
193.309,361.30994
193.359,350.97403
193.406,328.6912
193.456,310.71753
193.505,304.18637
193.557,326.17288
193.606,353.82474
193.658,364.6809
193.705,400.55664
193.759,427.57712
193.806,444.52988
193.856,443.71954
193.905,432.81757
193.955,416.93625
194.007,390.03882
194.056,375.62466
194.107,373.05347
194.157,362.19333
194.207,352.40103
194.256,345.4953
194.305,334.07828
194.355,336.7017
194.405,355.67337
194.456,362.6797
194.508,382.55426
194.558,397.70496
194.606,415.00455
194.657,418.10052
194.706,404.11255
194.755,384.068
194.806,375.87915
194.858,358.32675
194.908,342.3681
194.957,333.5717
195.006,317.7655
195.056,329.7926
195.106,365.42194
195.155,368.24634
195.206,391.0724
195.256,437.85806
195.309,449.38638
195.357,454.93323
195.407,450.63867
195.456,436.56097
195.506,419.46622
195.557,391.60788
195.606,382.42096
195.658,381.1498
195.709,355.80573
195.757,335.03146
195.806,324.07788
195.856,337.2797
195.905,345.89328
195.957,370.88126
196.006,383.99362
196.057,398.28165
196.109,406.6953
196.157,407.7574
196.207,397.3781
196.256,383.5706
196.305,374.09692
196.355,362.25864
196.406,348.72516
196.457,338.81165
196.509,336.5067
196.557,352.81995
196.606,378.60757
196.656,382.44153
196.706,400.26447
196.755,435.522
196.806,445.2084
196.858,456.01764
196.909,448.0547
196.956,430.81458
197.007,411.53513
197.055,386.53415
197.106,382.50317
197.156,374.6647
197.206,349.8436
197.258,327.09128
197.308,318.5432
197.357,337.533
197.406,335.69907
197.457,355.23596
197.508,371.03
197.557,381.0155
197.606,392.5236
197.664,388.54926
197.708,389.49002
197.758,383.76038
197.806,381.3031
197.856,371.21637
197.906,365.5129
197.957,352.27466
198.009,343.65292
198.059,366.61227
198.108,409.21985
198.158,416.59006
198.206,428.4736
198.255,455.6188
198.305,462.78452
198.355,472.34494
198.409,475.86008
198.46,453.17355
198.508,444.58542
198.555,430.83386
198.605,416.4844
198.656,406.36734
198.705,381.4818
198.757,353.20685
198.809,337.3893
198.86,336.4625
198.907,350.52618
198.957,377.06863
199.005,390.9614
199.056,411.0442
199.105,414.1327
199.156,406.94653
199.209,397.65256
199.259,386.87955
199.308,376.17493
199.355,357.58044
199.406,363.71558
199.456,352.2275
199.507,336.36917
199.555,349.39352
199.608,379.2953
199.659,389.25024
199.709,396.84137
199.756,399.18735
199.805,414.94568
199.855,428.5121
199.904,433.248
199.955,423.29413
200.007,415.78723
200.059,398.7504
200.107,391.9186
200.156,387.89108
200.207,365.64597
200.256,343.8246
200.306,331.9138
200.359,335.58417
200.408,345.54242
200.463,351.01947
200.508,366.52414
200.556,371.22165
200.605,372.7639
200.656,385.47195
200.706,390.0451
200.759,386.46686
200.808,377.6939
200.862,372.9774
200.907,360.62564
200.956,367.37552
201.007,356.62082
201.057,349.0377
201.108,370.42966
201.158,406.15833
201.213,417.30273
201.258,422.55197
201.306,431.22937
201.357,455.4425
201.405,451.71173
201.456,456.36264
201.506,449.38226
201.554,435.29172
201.613,421.93103
201.658,412.00882
201.706,401.66946
201.755,383.12808
201.807,362.20157
201.856,342.06897
201.906,333.1055
201.96,341.29315
202.011,360.0615
202.058,374.48123
202.107,388.86407
202.156,398.66013
202.206,398.30157
202.257,400.8459
202.307,383.79388
202.356,383.69516
202.414,372.48782
202.458,357.63577
202.507,359.6429
202.556,353.36887
202.607,350.18982
202.655,372.45578
202.706,411.40457
202.758,418.14243
202.813,436.4639
202.857,457.16818
202.907,483.02573
202.956,482.48163
203.006,485.89087
203.055,476.03558
203.106,457.92673
203.161,447.05505
203.211,421.8068
203.256,419.00745
203.306,393.63522
203.356,360.37088
203.407,351.552
203.456,353.87897
203.506,368.5811
203.56,402.38657
203.612,418.41412
203.657,436.66595
203.706,435.03497
203.756,422.89655
203.81,406.39148
203.856,387.81097
203.91,361.63812
203.963,327.07104
204.012,314.15396
204.061,310.26627
204.106,327.08636
204.157,348.66235
204.206,360.01114
204.255,369.56284
204.305,370.38852
204.363,391.08823
204.41,408.75836
204.46,417.22488
204.506,414.63477
204.556,399.4027
204.606,393.11295
204.659,383.5274
204.712,377.6024
204.762,361.17288
204.811,341.47485
204.86,324.63757
204.906,331.76468
204.959,342.46896
205.006,377.78595
205.061,392.83347
205.112,403.13187
205.159,410.40228
205.21,416.4268
205.256,406.36746
205.306,400.04395
205.358,379.60114
205.409,367.94388
205.456,361.68326
205.511,351.56854
205.562,336.2466
205.611,323.53967
205.659,327.83084
205.706,346.93658
205.761,371.32474
205.806,378.56433
205.861,375.4721
205.912,384.51663
205.962,399.9194
206.011,416.60944
206.055,414.84546
206.109,403.77814
206.159,383.34592
206.208,381.34058
206.26,373.45062
206.309,345.79456
206.362,329.81372
206.411,322.96756
206.458,329.37683
206.509,349.24747
206.555,376.68454
