timestamp,MSE
225.947,378.15
225.999,378.1812
226.047,378.14902
226.1,377.64566
226.147,375.11655
226.197,373.58884
226.246,372.66443
226.296,366.70465
226.347,364.08066
226.4,360.0053
226.45,359.65894
226.499,358.14197
226.547,357.58215
226.598,359.54724
226.646,359.7998
226.697,363.08597
226.747,367.2048
226.798,370.8047
226.851,372.11462
226.898,367.00217
226.947,363.20978
226.996,360.76956
227.046,358.50446
227.097,358.11166
227.146,359.018
227.198,358.30133
227.251,358.95062
227.298,359.96524
227.348,361.50754
227.396,361.49777
227.447,359.47446
227.497,361.29614
227.547,361.26172
227.6,368.67233
227.649,365.56915
227.699,365.07913
227.747,368.20377
227.797,367.03592
227.845,369.20688
227.896,369.9897
227.946,366.11633
227.998,367.75916
228.05,363.0223
228.098,362.50754
228.147,359.2584
228.196,363.63895
228.247,364.1746
228.296,363.1903
228.345,362.90125
228.398,361.62653
228.449,361.5049
228.499,362.86032
228.546,362.77844
228.595,364.2836
228.645,364.34488
228.695,364.57013
228.749,364.60574
228.798,364.41574
228.848,364.60535
228.898,363.73163
228.946,364.70312
228.995,365.0068
229.045,362.0671
229.095,364.5955
229.149,364.00955
229.199,363.17508
229.249,363.63205
229.297,363.60022
229.346,362.05316
229.396,362.92926
229.445,363.164
229.495,363.38742
229.545,362.9817
229.597,367.86285
229.649,371.65662
229.697,370.30917
229.746,369.00378
229.795,368.88657
229.845,369.07025
229.895,369.1355
229.945,368.89548
229.999,367.59137
230.049,367.74673
230.097,368.26413
230.146,368.5705
230.195,370.58148
230.244,370.67957
230.295,369.72638
230.345,369.8988
230.398,371.52106
230.448,377.62775
230.496,376.18112
230.546,378.91577
230.594,378.24167
230.644,379.7701
230.695,378.87473
230.744,380.62442
230.798,377.2686
230.848,375.78473
230.897,371.6557
230.946,372.7573
230.995,379.24606
231.047,384.43137
231.094,381.64148
231.148,377.60626
231.198,375.52438
231.247,375.27756
231.297,378.87344
231.345,380.72742
231.394,380.58435
231.445,373.58813
231.495,371.0482
231.545,377.5263
231.596,380.53503
231.647,384.81696
231.696,388.42462
231.746,384.78748
231.795,381.87653
231.844,386.5895
231.895,377.04233
231.95,371.76752
231.998,379.74637
232.047,381.95676
232.096,384.08926
232.144,381.22098
232.195,381.7926
232.246,380.7621
232.295,382.93265
232.348,384.39636
232.397,386.4511
232.448,389.05356
232.496,394.28125
232.545,388.1166
232.594,389.738
232.646,392.3899
232.694,390.0869
232.744,387.6981
232.797,390.83395
232.846,396.40274
232.895,404.33463
232.945,404.53357
232.995,404.3854
233.045,400.2877
233.095,403.30426
233.147,397.92844
233.198,404.70026
233.247,402.61206
233.295,401.85428
233.345,394.78143
233.395,391.7697
233.446,392.73288
233.498,390.67612
233.548,393.42563
233.597,390.38947
233.646,394.19797
233.696,397.9086
233.746,399.4307
233.794,406.10684
233.846,414.86356
233.899,410.2443
233.948,408.44675
233.997,399.64206
234.046,377.3882
234.096,388.0568
234.145,390.929
234.195,389.56506
234.245,391.9596
234.298,386.5955
234.347,395.35345
234.396,416.72165
234.446,417.2278
234.495,412.8127
234.545,405.67395
234.596,407.0504
234.644,406.41452
234.698,398.38672
234.748,388.76138
234.796,389.8839
234.846,384.72305
234.895,394.21722
234.945,393.21262
234.994,395.38092
235.045,384.41287
235.099,374.5017
235.148,381.33026
235.196,390.89615
235.245,398.6318
235.294,406.61935
235.345,406.54028
235.395,406.8282
235.445,407.35767
235.499,403.54303
235.547,402.24857
235.596,406.2096
235.645,402.4278
235.695,403.658
235.746,410.58826
235.796,413.51587
235.845,406.17087
235.899,406.16214
235.947,411.92093
235.997,413.7341
236.045,410.60336
236.096,410.64633
236.145,414.08987
236.195,415.89273
236.245,415.88455
236.297,413.94772
236.346,411.71835
236.396,403.85117
236.445,398.23453
236.495,395.4218
236.545,389.58786
236.595,387.5964
236.644,384.00525
236.698,387.36176
236.747,385.4089
236.795,383.9545
236.845,385.98978
236.895,385.77994
236.944,386.95856
236.995,392.68344
237.044,390.99002
237.098,393.84653
237.146,388.31433
237.195,390.94452
237.245,387.68823
237.294,389.27094
237.345,391.10135
237.394,390.03235
237.443,392.40952
237.498,391.41165
237.546,394.1551
237.595,398.41443
237.646,406.38797
237.693,415.2285
237.747,428.24176
237.796,422.7596
237.848,424.95844
237.897,427.23752
237.946,423.72708
237.996,419.80936
238.044,420.55356
238.095,411.91626
238.145,419.71088
238.195,417.27737
238.248,417.58215
238.298,418.65823
238.346,414.68143
238.394,417.00037
238.444,422.05078
238.496,431.82718
238.545,433.3488
238.595,433.415
238.647,435.93875
238.697,430.1836
238.747,421.0088
238.795,412.2366
238.844,406.8189
238.895,405.71106
238.946,402.60886
238.996,399.47342
239.05,397.952
239.097,398.4686
239.146,405.76544
239.195,403.50598
239.245,417.29984
239.296,411.92688
239.345,421.96265
239.394,434.89868
239.449,454.88425
239.497,454.4875
239.545,447.53738
239.596,428.5828
239.646,424.7053
239.695,428.55405
239.744,432.5233
239.798,431.6131
239.847,441.96347
239.897,440.0767
239.945,452.17944
239.995,456.15372
240.044,458.9807
240.096,460.8019
240.145,469.25015
240.194,474.76404
240.247,479.64896
240.295,485.3879
240.345,472.52618
240.395,451.08768
240.444,458.56555
240.496,445.22906
240.546,432.90906
240.599,437.90277
240.649,439.68152
240.696,434.68002
240.745,429.7343
240.797,443.96204
240.845,453.03168
240.895,461.6422
240.945,469.42584
240.998,450.43887
241.05,449.0413
241.095,454.0088
241.144,448.3201
241.194,447.83868
241.245,447.38263
241.295,429.16458
241.345,432.56802
241.394,434.96097
241.448,434.94373
241.495,452.70404
241.545,457.32855
241.595,458.22733
241.646,464.41263
241.695,475.79855
241.744,467.97018
241.798,465.80237
241.847,459.8439
241.895,483.99707
241.945,499.51144
241.994,498.74243
242.045,497.45953
242.094,482.03128
242.145,452.78015
242.198,456.4498
242.248,455.1965
242.295,435.42773
242.344,430.9519
242.394,427.9107
242.444,403.2759
242.496,424.43063
242.545,408.90286
242.597,409.7112
242.646,413.38303
242.695,410.0392
242.744,404.13455
242.795,414.7869
242.844,417.29977
242.894,421.9564
242.945,425.25095
242.997,424.66092
243.046,441.38977
243.094,458.3515
243.144,478.39975
243.195,469.16998
243.244,466.99274
243.295,468.43198
243.348,460.63385
243.399,468.17435
243.447,447.87573
243.494,429.56116
243.544,429.08377
243.594,402.42267
243.645,395.1909
243.694,392.1529
243.748,409.89624
243.798,419.66898
243.845,444.16058
243.895,441.2113
243.945,437.56577
243.995,418.12326
244.045,388.81815
244.095,361.1895
244.148,360.8107
244.201,382.4364
244.246,375.09412
244.294,372.3262
244.346,379.84885
244.395,402.31918
244.446,418.11264
244.494,434.4201
244.548,448.8315
244.598,450.21375
244.645,444.21164
244.696,433.37653
244.744,423.56308
244.794,418.83044
244.843,413.95663
244.894,415.38086
244.944,416.4866
244.998,419.57242
245.045,422.24646
245.095,423.9897
245.146,427.16873
245.194,434.42108
245.245,437.9567
245.295,437.8754
245.349,435.06732
245.398,430.2188
245.445,428.97153
245.495,423.302
245.545,416.07166
245.596,414.47095
245.645,411.68796
245.695,422.75397
245.748,438.85684
245.8,441.97455
245.846,461.92886
245.895,471.79996
245.945,484.67093
245.997,477.84265
246.045,477.50626
246.098,471.6342
246.15,467.0226
246.198,460.74063
246.246,464.85977
246.296,464.67447
246.344,471.59863
246.396,473.66702
246.445,468.80417
246.499,474.02423
246.551,472.1675
246.596,478.3094
246.644,467.23004
246.695,458.60394
246.746,456.56332
246.796,459.73886
246.846,450.6855
246.899,453.66037
246.949,459.5615
247.0,460.21225
247.046,464.06274
247.095,466.38724
247.144,465.8306
247.197,465.73053
247.245,469.47604
247.298,463.6637
247.349,458.52332
247.397,461.21484
247.446,448.922
247.496,443.8196
247.545,450.03607
247.596,446.807
247.646,447.17758
247.7,454.2314
247.75,448.8354
247.797,451.6676
247.845,451.10062
247.896,451.29947
247.945,445.5529
247.995,441.2115
248.046,438.1133
248.097,440.175
248.15,442.45416
248.196,442.77316
248.244,452.0767
248.296,466.39468
248.345,464.4289
248.397,465.57864
248.446,461.30338
248.498,460.40823
248.55,461.9093
248.595,461.24973
248.649,460.12894
248.695,457.321
248.745,460.09378
248.795,464.0255
248.845,462.6074
248.898,461.99957
248.948,466.559
248.996,463.0719
249.045,460.18704
249.095,460.25183
249.146,456.08966
249.195,454.18634
249.246,461.69147
249.299,462.78598
249.35,463.10123
249.397,463.52652
249.446,462.4634
249.496,456.87894
249.545,450.80515
249.595,441.67874
249.651,432.79294
249.701,424.9002
249.749,423.61063
249.794,413.17398
249.845,419.55508
249.895,415.0184
249.945,418.94495
249.995,429.93738
250.047,438.64597
250.097,452.48383
250.15,461.98172
250.198,464.4451
250.245,469.81458
250.295,473.41254
250.345,475.49768
250.397,473.12155
250.45,476.627
250.5,481.90842
250.55,486.00797
250.598,485.46036
250.647,487.22116
250.697,492.75586
250.745,494.08426
250.795,496.65073
250.846,498.05228
250.9,500.1043
250.949,504.1932
