timestamp,MSE
146.985,367.03445
147.038,366.41232
147.087,363.10397
147.137,366.54373
147.186,364.46735
147.236,364.25388
147.286,362.32135
147.335,359.32477
147.384,358.74982
147.434,360.6858
147.487,362.56876
147.538,360.54987
147.586,362.54465
147.635,360.16733
147.685,356.98804
147.735,358.65314
147.786,356.24622
147.838,361.9608
147.889,364.87717
147.939,369.11716
147.986,369.48547
148.036,371.7369
148.085,376.6807
148.134,372.55743
148.188,377.89157
148.235,377.27655
148.289,371.55743
148.337,369.23727
148.385,370.57407
148.435,370.78552
148.485,369.64447
148.535,368.8383
148.586,372.10052
148.637,377.71146
148.689,376.1797
148.737,377.90726
148.785,372.676
148.835,368.34207
148.884,365.3407
148.934,362.3306
148.984,360.7304
149.038,361.91995
149.09,363.7666
149.136,362.51547
149.188,362.05838
149.235,368.97946
149.285,376.32947
149.337,380.4312
149.384,380.69083
149.438,374.99976
149.489,368.9307
149.536,365.0916
149.587,363.41403
149.637,359.90482
149.685,366.0312
149.735,367.61203
149.786,361.72498
149.838,361.749
149.889,366.22266
149.938,362.6287
149.985,365.74704
150.036,372.7568
150.088,381.88928
150.135,388.64398
150.187,390.1447
150.237,390.1536
150.289,387.84354
150.338,381.60046
150.385,380.37445
150.436,381.287
150.485,380.0911
150.536,382.6844
150.589,390.37814
150.637,392.79318
150.688,391.37817
150.736,394.1616
150.785,388.28534
150.835,384.23062
150.886,378.5074
150.935,368.0315
150.984,365.71408
151.037,371.31256
151.088,363.9652
151.135,365.89514
151.185,366.6176
151.236,370.15823
151.286,367.0951
151.336,369.68262
151.388,368.13678
151.436,374.74625
151.487,368.0777
151.535,367.30215
151.585,374.325
151.634,381.7326
151.684,382.73203
151.736,386.21915
151.784,388.366
151.84,391.61682
151.887,389.20755
151.936,386.5399
151.986,383.92014
152.035,381.46643
152.085,377.5557
152.134,373.47253
152.188,374.45898
152.241,375.38794
152.287,377.57855
152.335,374.9821
152.384,376.0469
152.436,373.33997
152.484,374.28522
152.534,377.84866
152.589,377.54614
152.641,378.62793
152.687,378.37134
152.736,378.7069
152.786,374.55685
152.835,374.01453
152.886,371.1948
152.936,375.09668
152.991,372.8174
153.041,372.69046
153.085,379.66528
153.136,377.47107
153.184,384.3507
153.236,382.63617
153.286,381.6953
153.335,381.39572
153.389,388.67636
153.441,393.11835
153.491,388.76926
153.536,391.94147
153.586,388.68814
153.634,389.92844
153.687,385.93613
153.741,382.20416
153.794,383.8883
153.84,382.69766
153.89,380.37344
153.935,380.59238
153.987,380.64316
154.036,379.5659
154.087,370.35638
154.141,370.4354
154.193,374.4559
154.24,378.11307
154.286,382.1532
154.335,392.8127
154.387,390.66208
154.435,392.4896
154.486,393.8123
154.541,389.48724
154.592,382.97498
154.64,379.7479
154.687,377.92606
154.735,376.6602
154.791,373.0937
154.835,371.61893
154.886,377.19537
154.935,383.3391
154.992,378.34702
155.041,381.16086
155.086,376.32962
155.136,382.30844
155.187,387.9074
155.235,394.30618
155.287,393.2898
155.338,393.02524
155.392,385.51895
155.441,398.82593
155.486,398.6475
155.536,395.35345
155.586,390.83347
155.636,390.40198
155.687,385.2557
155.741,389.7271
155.791,393.99246
155.839,390.6265
155.885,388.36322
155.936,386.8429
155.989,372.5485
156.039,379.7426
156.084,375.05954
156.139,378.2236
156.191,372.36105
156.238,371.88416
156.286,377.69586
156.339,387.41284
156.385,394.36816
156.439,395.1306
156.49,397.80573
156.54,397.68204
156.591,394.5594
156.639,393.66946
156.688,386.64322
156.739,384.69547
156.785,392.13205
156.839,391.56314
156.884,389.78406
156.942,386.32364
156.991,387.3969
157.038,391.80347
157.084,389.70544
157.137,388.24094
157.185,388.02832
157.234,387.14883
157.289,390.9852
157.339,388.73636
157.391,387.00687
157.438,385.31857
157.488,393.58215
157.539,395.99667
157.588,403.556
157.639,409.84082
157.69,417.47623
157.74,421.63855
157.792,427.1846
157.838,424.26675
157.888,413.20465
157.934,409.80865
157.989,403.11432
158.039,401.07056
158.089,397.43588
158.142,395.3651
158.19,398.6134
158.238,400.00784
158.29,398.93588
158.339,397.07812
158.388,397.16
158.437,395.539
158.488,401.16653
158.542,400.8655
158.59,405.4
158.637,401.13104
158.686,399.3694
158.736,401.60242
158.788,396.74063
158.84,399.10272
158.888,398.4976
158.94,398.51663
158.99,403.69818
159.038,399.26266
159.088,405.46
159.136,408.59866
159.188,406.37918
159.239,406.78247
159.292,405.7475
159.342,414.93124
159.39,417.43973
159.437,420.63324
159.486,419.9711
159.535,413.11765
159.589,411.3205
159.637,408.31744
159.687,413.62817
159.743,411.80823
159.787,417.55
159.837,425.65002
159.886,433.6656
159.935,433.50232
159.986,434.1949
160.036,445.13614
160.087,432.0586
160.14,425.52887
160.189,435.1592
160.238,429.52057
160.286,427.56863
160.336,431.6429
160.386,437.72806
160.434,439.82852
160.488,444.55136
160.541,444.89713
160.587,444.55594
160.636,442.56113
160.686,442.4903
160.735,449.11322
160.786,437.49057
160.836,426.95886
160.888,419.25122
160.941,418.16068
160.987,432.0855
161.035,448.34158
161.086,449.73413
161.136,458.3148
161.188,454.56992
161.236,456.05246
161.287,453.6232
161.34,458.2758
161.389,460.49667
161.436,455.14108
161.487,449.95035
161.536,443.83105
161.586,449.43875
161.638,440.8361
161.693,438.84097
161.74,444.145
161.787,453.88535
161.835,460.10547
161.889,469.76028
161.935,468.33344
161.986,477.70267
162.037,489.09216
162.088,494.62155
162.141,502.1726
162.187,491.64664
162.236,495.17828
162.288,492.96863
162.338,487.4469
162.385,464.3268
162.44,441.07635
162.492,422.1732
162.54,415.2871
162.588,423.17694
162.636,429.68338
162.689,439.6235
162.739,439.35098
162.789,443.8871
162.837,437.17078
162.891,436.92453
162.94,431.25485
162.988,435.19302
163.038,435.78314
163.085,429.20944
163.138,425.32904
163.189,411.4442
163.236,412.303
163.292,409.96686
163.341,407.91232
163.388,410.73242
163.438,406.92905
163.485,418.0737
163.538,418.09845
163.59,426.73294
163.642,431.62268
163.691,430.33127
163.74,433.30707
163.788,432.0073
163.838,435.4061
163.889,423.26578
163.939,418.9998
163.989,426.7968
164.039,417.83868
164.091,471.917
164.139,504.4579
164.188,517.3489
164.239,525.72614
164.288,523.28253
164.338,521.19324
164.388,515.3302
164.441,511.5619
164.489,511.18317
164.539,508.18497
164.588,509.4293
164.638,511.4741
164.685,506.37064
164.738,506.501
164.79,503.28683
164.839,504.05896
164.892,500.65054
164.939,502.62018
164.988,505.52814
165.037,506.4898
165.087,502.84546
165.141,497.52814
165.188,492.9112
165.242,493.79883
165.291,496.356
165.338,492.13196
165.389,494.23578
165.437,486.96585
165.487,484.91888
165.534,488.14185
165.59,488.0477
165.643,486.21848
165.69,486.38773
165.739,486.29022
165.788,486.40033
165.838,484.1656
165.888,481.79117
165.937,487.52954
165.987,490.96313
166.043,486.4014
166.09,488.20218
166.139,488.94095
166.188,489.38022
166.237,490.36414
166.289,489.78558
166.339,497.74298
166.39,488.28336
166.442,486.54193
166.489,485.7551
166.538,481.7377
166.588,478.4806
166.637,477.64807
166.687,477.24408
166.737,474.8687
166.791,476.4772
166.841,481.1795
166.889,481.66135
166.938,484.76816
166.988,483.1223
167.037,483.22717
167.087,480.9005
167.137,478.09692
167.189,481.11444
167.24,476.42136
167.289,474.284
167.339,474.4459
167.387,471.7117
167.438,473.55685
167.487,472.68997
167.539,472.45932
167.593,472.2025
167.641,470.7006
167.688,469.58667
167.737,467.73022
167.787,470.8446
167.838,473.591
167.886,472.30545
167.937,477.59036
167.991,475.022
168.04,474.3041
168.089,475.20007
168.137,479.6201
168.186,478.88962
168.239,479.8314
168.287,478.57132
168.338,478.21072
168.391,477.0617
168.44,472.97595
168.489,470.44925
168.537,468.54468
168.586,465.39783
168.637,462.03668
168.687,466.25317
168.742,465.5321
168.791,463.92596
168.84,459.9553
168.889,462.3926
168.936,462.9024
168.986,463.3439
169.036,464.86185
169.086,462.04398
169.143,458.26898
169.191,459.45844
169.24,457.36722
169.288,461.04846
169.336,462.1401
169.386,460.82654
169.436,459.2012
169.485,462.01236
169.54,457.2858
169.59,462.2476
169.639,460.9966
169.688,459.52063
169.735,461.40628
169.787,466.92917
169.835,460.84363
169.885,460.78177
169.939,456.14667
169.99,458.7236
170.04,458.11304
170.087,459.78265
170.136,456.49182
170.186,461.18845
170.236,463.4298
170.289,461.2123
170.338,463.20618
170.39,459.88022
170.44,463.42206
170.487,458.76968
170.537,459.65952
170.587,449.58093
170.637,439.04114
170.689,431.5144
170.741,425.56653
170.789,413.46484
170.839,411.31735
170.887,414.79504
170.937,411.73804
170.986,418.47165
171.036,432.05524
171.088,445.53738
171.138,455.98413
171.19,470.38504
171.238,469.06857
171.286,477.50717
171.338,476.21225
171.386,477.5402
171.436,481.54626
171.489,485.46854
171.54,487.4241
171.59,488.94226
171.638,491.3977
171.686,494.38696
171.737,495.07733
171.785,497.65564
171.836,500.53137
171.888,498.10483
171.94,500.67746
171.99,503.83835
172.038,501.1641
172.087,486.01746
172.136,479.32132
172.187,472.47287
172.237,461.6345
172.289,455.1891
172.339,440.7908
172.388,427.27975
172.437,414.56635
172.487,408.37283
172.535,408.02982
172.586,416.02478
172.636,430.17087
172.687,446.6266
172.74,463.8486
172.789,478.9121
172.837,492.61386
172.887,511.14194
172.936,514.5973
172.985,520.5789
173.036,523.53064
173.091,526.03326
173.139,527.1105
173.188,529.66296
173.238,532.0982
173.286,529.60065
173.337,527.3249
173.385,511.61948
173.439,505.79633
173.488,490.10086
173.541,466.8385
173.588,439.49066
173.638,404.50156
173.686,362.09537
173.737,328.26425
173.787,318.0804
173.836,323.49948
173.887,338.68735
173.94,361.35092
173.988,379.0264
174.038,396.7738
174.087,405.9841
174.136,418.75763
174.187,436.56198
174.235,445.61908
174.289,451.74252
174.338,452.19324
174.387,456.99167
174.438,461.43164
174.486,464.1447
174.535,462.2131
174.586,472.5875
174.634,482.989
174.688,486.4651
174.738,490.5291
174.788,489.39322
174.837,490.25305
174.887,486.9386
174.935,489.6489
174.984,476.97595
175.038,452.36282
175.09,414.41992
175.138,387.15036
175.189,347.60248
175.236,317.32794
175.285,293.06302
175.338,273.07596
175.387,256.2352
175.438,247.1912
175.489,248.7593
175.537,257.99753
175.589,280.17282
175.635,307.149
175.685,343.32346
175.735,382.3936
175.786,416.98843
175.838,445.5412
175.889,471.36783
175.937,475.56583
175.987,491.39035
176.036,497.5868
176.085,498.7555
176.136,495.44742
176.186,490.31638
176.237,485.27762
176.29,462.38696
176.338,425.9877
176.386,377.401
176.436,330.43555
176.486,282.17142
176.537,237.34193
176.586,207.0871
176.638,194.53381
176.689,182.93665
176.739,180.90428
176.786,178.79128
176.835,183.75687
176.885,190.1769
176.937,194.09921
176.985,208.38722
177.04,222.05885
177.089,259.79767
177.138,307.93973
177.186,358.13834
177.236,406.88394
177.287,448.21066
177.335,458.89688
177.386,459.1268
177.436,456.95346
177.489,464.73813
177.539,469.19205
177.586,479.54547
177.636,481.7639
177.685,467.90668
177.736,454.05014
177.788,406.2161
177.84,335.32645
177.889,271.58066
177.936,212.09827
177.986,173.49767
178.036,158.16924
178.086,194.50813
178.136,274.17615
178.19,333.18372
178.24,381.45255
178.287,400.71213
178.336,396.2853
178.386,364.22327
178.437,331.89438
178.485,289.43283
178.536,260.2095
178.588,258.95822
178.64,306.83185
178.689,378.05685
178.736,440.50238
178.786,474.70175
178.836,461.07462
178.885,466.593
178.935,474.09436
178.989,484.68747
179.039,492.62375
179.089,495.1015
179.136,497.71674
179.186,492.90784
179.235,460.3638
179.285,417.60843
179.337,333.80246
179.389,249.00195
179.439,176.65202
179.487,145.01506
179.535,185.83073
179.586,265.79156
179.636,367.91055
179.684,428.60922
179.737,452.65485
179.788,458.91364
179.839,441.4906
179.886,406.3263
179.936,332.97577
179.986,270.87912
180.036,226.95349
180.086,264.03763
180.138,339.80005
180.191,404.80447
180.24,467.4391
180.287,476.61508
180.335,463.6756
180.386,468.4479
180.435,474.40958
180.485,483.94537
180.535,492.55014
180.591,492.9344
180.64,489.20163
180.686,475.63382
180.735,455.7229
180.786,391.32272
180.835,309.3696
180.886,204.68694
180.934,149.68939
180.99,158.2634
181.039,251.77373
181.086,352.79373
181.134,452.00122
181.186,497.8666
181.236,510.7676
181.286,503.4233
181.339,468.71558
181.39,412.6389
181.438,336.78424
181.486,264.17728
181.536,226.65448
181.585,269.85272
181.637,334.62436
181.685,398.87833
181.739,461.13477
181.792,472.0103
181.836,464.49985
181.886,472.42523
181.935,483.9354
181.985,486.55936
182.038,489.08774
182.086,492.19165
182.138,484.5742
182.19,460.89313
182.237,418.89993
182.286,342.25546
182.335,250.16713
182.386,168.49805
182.437,139.87791
182.485,194.37286
182.539,290.6379
182.589,396.67987
182.637,476.067
182.686,510.20618
182.735,510.22693
182.785,500.16837
182.836,462.90427
182.885,395.40024
182.937,312.51306
182.99,240.58205
183.037,228.62009
183.087,262.43643
183.135,329.3304
183.186,392.30496
183.235,451.65564
183.289,461.71832
183.338,466.5159
183.388,479.63382
183.437,495.04596
183.485,491.0682
183.537,492.23627
183.586,488.9115
183.635,475.68124
183.689,442.56366
183.739,388.01437
183.789,307.67575
183.838,207.1051
183.886,159.87038
183.937,180.10219
183.986,263.34915
184.035,363.6197
184.089,460.9519
184.141,518.89703
184.189,532.284
184.237,525.5042
184.285,505.61926
184.336,451.04837
