vx,vy,vz,omega_z
-0.42908713,0.51920795,-1.5778414,0.49819994
-0.42908713,0.51920795,-1.5778414,0.49819994
-0.41684967,0.5157696,-1.553486,0.49018657
-0.38478878,0.49892512,-1.5369695,0.48170462
-0.38478878,0.49892512,-1.5369695,0.48170462
-0.36048138,0.4837127,-1.5190994,0.472691
-0.3379431,0.4699262,-1.4971544,0.46463177
-0.3379431,0.4699262,-1.4971544,0.46463177
-0.32063448,0.46116585,-1.4777321,0.45694846
-0.2977358,0.44326636,-1.460853,0.4483214
-0.2977358,0.44326636,-1.460853,0.4483214
-0.2766619,0.42469215,-1.4424037,0.43865633
-0.25789782,0.41008738,-1.4215995,0.43180555
-0.25789782,0.41008738,-1.4215995,0.43180555
-0.24188602,0.39782196,-1.4055611,0.4243251
-0.2241351,0.3804541,-1.386568,0.416767
-0.2241351,0.3804541,-1.386568,0.416767
-0.20712614,0.36275178,-1.3694175,0.40982673
-0.19286449,0.35306692,-1.3495203,0.4020936
-0.19286449,0.35306692,-1.3495203,0.4020936
-0.18002516,0.33767414,-1.3305962,0.39657998
-0.16279511,0.3177764,-1.3114868,0.38862467
-0.16279511,0.3177764,-1.3114868,0.38862467
-0.1540905,0.30739638,-1.2983456,0.3809661
-0.13888451,0.2864106,-1.2778361,0.37358534
-0.13888451,0.2864106,-1.2778361,0.37358534
-0.12834017,0.27159047,-1.2592545,0.36814553
-0.1165386,0.25541145,-1.2393296,0.36024794
-0.1165386,0.25541145,-1.2393296,0.36024794
-0.10697563,0.23942015,-1.2197636,0.35318637
-0.097362705,0.22349826,-1.202515,0.34724995
-0.097362705,0.22349826,-1.202515,0.34724995
-0.09032936,0.21240622,-1.186554,0.33865494
-0.0806495,0.1946255,-1.166729,0.33449346
-0.0806495,0.1946255,-1.166729,0.33449346
-0.07439824,0.18064333,-1.1463934,0.33019355
-0.06777383,0.16710629,-1.1297535,0.32401928
-0.06777383,0.16710629,-1.1297535,0.32401928
-0.060416274,0.15391886,-1.1195208,0.31428462
-0.055338252,0.14193894,-1.0965638,0.3066607
-0.055338252,0.14193894,-1.0965638,0.3066607
-0.050840706,0.1291445,-1.0715452,0.30531228
-0.046539724,0.1178504,-1.0572921,0.2988028
-0.046539724,0.1178504,-1.0572921,0.2988028
-0.042414494,0.10679952,-1.0378305,0.29270235
-0.038286045,0.09557694,-1.0207993,0.28702703
-0.038286045,0.09557694,-1.0207993,0.28702703
-0.03485909,0.08565211,-0.99765444,0.2821782
-0.03200463,0.07629876,-0.9816746,0.2770666
-0.03200463,0.07629876,-0.9816746,0.2770666
-0.029250126,0.06691484,-0.9622231,0.27139628
-0.02639168,0.058010116,-0.9442981,0.2659257
-0.02639168,0.058010116,-0.9442981,0.2659257
-0.02368949,0.04873451,-0.92638314,0.25961673
-0.02174384,0.04036872,-0.9083965,0.2566201
-0.02174384,0.04036872,-0.9083965,0.2566201
-0.020286383,0.033520974,-0.8892207,0.25102323
-0.018326417,0.025579054,-0.87296003,0.24548002
-0.018326417,0.025579054,-0.87296003,0.24548002
-0.017310899,0.020285292,-0.85376555,0.2406763
-0.016278174,0.014121559,-0.83462715,0.23718008
-0.016278174,0.014121559,-0.83462715,0.23718008
-0.015227483,0.008706566,-0.8194699,0.23240829
-0.014093136,0.0024748484,-0.80173373,0.22702745
-0.014093136,0.0024748484,-0.80173373,0.22702745
-0.013902822,-0.00089360954,-0.7870159,0.22263186
-0.01298959,-0.004677846,-0.77135223,0.21853247
-0.01298959,-0.004677846,-0.77135223,0.21853247
-0.012487902,-0.007993618,-0.75464845,0.21393901
