vx,vy,vz,omega_z
-1.5826229,1.420516,-1.8639876,-0.0016853056
-1.4619187,1.2923551,-1.6847389,-0.0025713444
-1.2978306,1.1170223,-1.5288247,-0.0005010003
-1.1283745,0.9480722,-1.421277,-0.0022643288
-0.9249019,0.74703896,-1.2666371,-0.007103678
-0.71185243,0.5527444,-1.1395146,0.00079111446
-0.55025655,0.42042038,-1.0328382,-0.0046070763
-0.40121308,0.29089263,-0.91201615,-0.00039103182
-0.2748017,0.1916414,-0.78452545,0.0032786415
-0.19582506,0.13450018,-0.6861229,0.00019579988
-0.13089468,0.08553163,-0.5902073,-0.0015853605
-0.0916937,0.059607252,-0.5238733,-0.0055787377
-0.06665948,0.048123673,-0.45653597,-0.0022947586
-0.051926684,0.03672234,-0.4000112,-0.004747077
-0.046424422,0.031513046,-0.35218343,-9.784972e-06
-0.042830635,0.031871516,-0.30948088,-0.004114862
-0.040645864,0.031752534,-0.2611539,-8.377453e-06
-0.04205634,0.032452036,-0.2375852,-0.0036834308
-0.0378714,0.032040507,-0.21266106,-5.7427474e-06
-0.03690025,0.030991737,-0.17521964,-0.0027212584
-0.03639656,0.028941289,-0.16768643,-0.00030125855
-0.034466986,0.027829975,-0.14024831,1.884772e-06
-0.031379014,0.025446136,-0.12686488,1.8657423e-06
-0.028257988,0.022620194,-0.113839276,2.9358614e-07
-0.024750978,0.019662112,-0.101155326,-3.9924412e-08
-0.021572206,0.016884875,-0.08878562,-6.8591066e-07
-0.018427912,0.014450521,-0.076721415,-3.1455815e-07
-0.014226629,0.010937829,-0.06497091,-5.631186e-08
-0.014437387,0.011109825,-0.06496813,-1.3474636e-07
-0.0116810445,0.008826154,-0.0534827,-2.611046e-07
-0.012617256,0.010279758,-0.042285535,-4.478623e-07
-0.009169126,0.007448705,-0.031343,-2.329987e-07
-0.007643203,0.0078660175,-0.03676193,0.0023661836
-0.008971581,0.007709887,-0.031342648,4.9054694e-07
-0.005797634,0.0036517,-0.028342234,-0.0032435919
-0.0047090403,0.0031383475,-0.031339098,1.4428894e-09
-0.0058198767,0.0052312184,-0.020651594,4.7594165e-07
-0.0059920787,0.004864089,-0.020652302,-9.758969e-08
-0.0028950425,0.0023350953,-0.010207423,-2.5743667e-08
-0.001712048,0.0029292132,-0.015383125,0.002311998
-0.00326746,0.00259229,-0.010206284,-8.7499856e-08
-0.002916407,0.002506821,-0.010207074,5.5125653e-08
-0.0029207056,0.0024847973,-0.010207105,4.0973035e-08
-0.0029215491,0.0024653168,-0.01020714,3.004411e-08
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
