vx,vy,vz,omega_z
-0.6370456,0.38259566,-1.0559112,0.5936858
-0.6370456,0.38259566,-1.0559112,0.5936858
-0.6230051,0.3925644,-1.0348189,0.5833566
-0.6230051,0.3925644,-1.0348189,0.5833566
-0.6029314,0.39767355,-1.0188307,0.57549226
-0.5868114,0.4073582,-0.9967701,0.5639291
-0.5868114,0.4073582,-0.9967701,0.5639291
-0.57102746,0.41469297,-0.97673684,0.5541842
-0.5595045,0.42210814,-0.9479514,0.5446117
-0.5595045,0.42210814,-0.9479514,0.5446117
-0.5363629,0.42431378,-0.92753494,0.53514737
-0.5140647,0.42654133,-0.9110283,0.5249018
-0.5140647,0.42654133,-0.9110283,0.5249018
-0.5140647,0.42654133,-0.9110283,0.5249018
-0.5077315,0.4346248,-0.8793243,0.5158191
-0.48064312,0.4359431,-0.8617638,0.50575095
-0.48064312,0.4359431,-0.8617638,0.50575095
-0.45869353,0.43367603,-0.8453306,0.49712253
-0.4447218,0.4330814,-0.8256942,0.48813316
-0.4447218,0.4330814,-0.8256942,0.48813316
-0.42438805,0.43189263,-0.806333,0.47790816
-0.42438805,0.43189263,-0.806333,0.47790816
-0.4021544,0.42952028,-0.7893753,0.4691939
-0.3800734,0.42229614,-0.7711554,0.4595347
-0.3800734,0.42229614,-0.7711554,0.4595347
-0.3597795,0.4168236,-0.75529855,0.44995052
-0.3475009,0.41668656,-0.7335582,0.44251767
-0.3475009,0.41668656,-0.7335582,0.44251767
-0.32884967,0.4097543,-0.7178448,0.43291056
-0.32884967,0.4097543,-0.7178448,0.43291056
-0.30675673,0.40160897,-0.7035152,0.42487156
-0.30675673,0.40160897,-0.7035152,0.42487156
-0.29145697,0.39535028,-0.6875076,0.41632113
-0.27461186,0.38739628,-0.6701648,0.40755436
-0.27461186,0.38739628,-0.6701648,0.40755436
-0.2581904,0.37869602,-0.6563014,0.39910606
-0.2581904,0.37869602,-0.6563014,0.39910606
-0.24269806,0.37162736,-0.63897884,0.39153463
-0.22573219,0.36145064,-0.6237004,0.3823664
-0.22573219,0.36145064,-0.6237004,0.3823664
-0.21207768,0.35132504,-0.60817796,0.3737207
-0.21207768,0.35132504,-0.60817796,0.3737207
-0.19486764,0.3390031,-0.5934455,0.3643326
-0.19486764,0.3390031,-0.5934455,0.3643326
-0.18152879,0.33029333,-0.57931525,0.35791335
-0.18152879,0.33029333,-0.57931525,0.35791335
-0.16855212,0.31917202,-0.56361103,0.34876677
-0.16855212,0.31917202,-0.56361103,0.34876677
-0.15559983,0.3077084,-0.5496396,0.34015617
-0.15559983,0.3077084,-0.5496396,0.34015617
-0.14324965,0.29653955,-0.5345005,0.33315378
-0.13154393,0.2859204,-0.5209231,0.3252074
-0.13154393,0.2859204,-0.5209231,0.3252074
-0.12286273,0.2765956,-0.50540185,0.32053006
-0.12286273,0.2765956,-0.50540185,0.32053006
