timestamp,x,y,z,quat_x,quat_y,quat_z,quat_w,vx,vy,vz,wx,wy,wz,Husky_x,Husky_y,Husky_z
27.668,0.37491898597218776,-0.0004964692485296052,6.007985352431574,5.697045406474895e-06,3.573152184002848e-05,0.00020900709215113225,0.9999999775034185,0.0,0.0,1.0,0.0,0.0,0.0,0.00024098247762556032,2.4501487130386973e-09,0.0
27.678,0.3749587062888193,-0.0004956538050542242,6.018086651857416,5.616937185371457e-06,3.531450259106955e-05,0.0002090062022071823,0.9999999775188715,0.0,0.0,1.0,0.0,0.0,0.0,0.00024098247762556032,2.4501487130386973e-09,0.0
27.688,0.3749984638067197,-0.0004948499256914183,6.028187746404474,5.53897615487055e-06,3.4906334891822465e-05,0.0002090053181521155,0.9999999775338221,0.0,0.0,1.0,0.0,0.0,0.0,0.00024103196532151213,2.4507038711056058e-09,0.0
27.698,0.37503825768965027,-0.0004940574497101462,6.038288636487054,5.463216945144208e-06,3.4506635200485734e-05,0.00020900443994442206,0.9999999775482945,0.0,0.0,1.0,0.0,0.0,0.0,0.00024103196532151213,2.4507038711056058e-09,0.0
27.708,0.37507808711878576,-0.0004932762207831448,6.048389322518629,5.389706992436486e-06,3.411501513630651e-05,0.00020900356754275512,0.9999999775623125,0.0,0.0,1.0,0.0,0.0,0.0,0.0002410814582378958,2.451259090860189e-09,0.0
27.718,0.37511795129193276,-0.0004925060870756242,6.058489804911832,5.318486587712799e-06,3.3731082687382955e-05,0.00020900270090593284,0.9999999775758991,0.0,0.0,1.0,0.0,0.0,0.0,0.0002410814582378958,2.451259090860189e-09,0.0
27.728,0.3751578494227419,-0.0004917469013200177,6.068590084078457,5.2495889446513e-06,3.335444339811825e-05,0.00020900183999294147,0.9999999775890768,0.0,0.0,1.0,0.0,0.0,0.0,0.0002411309563710088,2.4518143722599532e-09,0.0
27.738,0.37519778073991583,-0.0004909985208769276,6.0786901604294705,5.183040286280488e-06,3.298470153337188e-05,0.00020900098476293863,0.9999999776018667,0.0,0.0,1.0,0.0,0.0,0.0,0.0002411309563710088,2.4518143722599532e-09,0.0
27.748,0.37523774448641584,-0.0004902608077824491,6.088790034374999,5.118859949531407e-06,3.2621461216498205e-05,0.00020900013517525807,0.9999999776142903,0.0,0.0,1.0,0.0,0.0,0.0,0.00024118045971707516,2.4523697152615776e-09,0.0
27.758,0.37527773991866703,-0.0004895336287820822,6.098889706324344,5.057060506939892e-06,3.2264327538610934e-05,0.00020899929118941402,0.9999999776263676,0.0,0.0,1.0,0.0,0.0,0.0,0.00024118045971707516,2.4523697152615776e-09,0.0
27.768,0.37531776630576874,-0.0004888168553514821,6.108989176685969,4.997647904704613e-06,3.191290763656509e-05,0.00020899845276510693,0.9999999776381181,0.0,0.0,1.0,0.0,0.0,0.0,0.00024122996827250233,2.4529251198238034e-09,0.0
27.778,0.3753578229287074,-0.0004881103637043223,6.119088445867518,4.940621616279885e-06,3.1566811737303936e-05,0.0002089976198622297,0.9999999776495606,0.0,0.0,1.0,0.0,0.0,0.0,0.00024122996827250233,2.4529251198238034e-09,0.0
27.788,0.37539790907957726,-0.00048741403478758224,6.1291875142758085,4.885974810658598e-06,3.122565416637735e-05,0.00020899679244087367,0.999999977660713,0.0,0.0,1.0,0.0,0.0,0.0,0.00024127948203358764,2.4534805859041362e-09,0.0
27.798000000000002,0.37543802406080956,-0.0004867277542645941,6.139286382316827,4.833694534479986e-06,3.088905431859989e-05,0.0002089959704613359,0.9999999776715928,0.0,0.0,1.0,0.0,0.0,0.0,0.00024127948203358764,2.4534805859041362e-09,0.0
27.808,0.3754781671844122,-0.00048605141248621227,6.149385050395741,4.783761907079366e-06,3.055663758897934e-05,0.00020899515388412635,0.9999999776822165,0.0,0.0,1.0,0.0,0.0,0.0,0.00024132900099662838,2.454036113460081e-09,0.0
27.818,0.37551833777122196,-0.00048538490445049383,6.159483518916896,4.736152327582432e-06,3.022803626221172e-05,0.00020899434266997537,0.9999999776925995,0.0,0.0,1.0,0.0,0.0,0.0,0.00024132900099662838,2.454036113460081e-09,0.0
27.828,0.3755585351501713,-0.00048472812975130077,6.1695817882838195,4.690835693135016e-06,2.9902890359203448e-05,0.00020899353677984216,0.9999999777027573,0.0,0.0,1.0,0.0,0.0,0.0,0.0002413785251579954,2.4545917024499626e-09,0.0
27.838,0.3755987586575703,-0.0004840809925162562,6.179679858899217,4.647776627350609e-06,2.958084843924696e-05,0.0002089927361749223,0.9999999777127038,0.0,0.0,1.0,0.0,0.0,0.0,0.0002413785251579954,2.4545917024499626e-09,0.0
27.848,0.3756390076364068,-0.0004834434013345078,6.189777731164981,4.606934718052052e-06,2.9261568356641742e-05,0.00020899194081665636,0.9999999777224525,0.0,0.0,1.0,0.0,0.0,0.0,0.0002414280545140226,2.4551473528317e-09,0.0
27.858,0.37567928143566476,-0.00048281526917476493,6.19987540548219,4.568264763380864e-06,2.8944717970716895e-05,0.00020899115066673831,0.9999999777320164,0.0,0.0,1.0,0.0,0.0,0.0,0.0002414280545140226,2.4551473528317e-09,0.0
27.868,0.37571957940966383,-0.00048219651329409977,6.209972882251105,4.531717025347375e-06,2.8629975808374987e-05,0.00020899036568712404,0.9999999777414074,0.0,0.0,1.0,0.0,0.0,0.0,0.0002414775890609708,2.455703064562387e-09,0.0
27.878,0.37575990091741945,-0.00048158705513800685,6.2200701618711784,4.497237489897326e-06,2.8317031678438813e-05,0.00020898958584004027,0.9999999777506366,0.0,0.0,1.0,0.0,0.0,0.0,0.0002414775890609708,2.455703064562387e-09,0.0
27.888,0.3758002453220265,-0.0004809868202322369,6.23016724474105,4.464768132575542e-06,2.800558723724222e-05,0.00020898881108799233,0.9999999777597147,0.0,0.0,1.0,0.0,0.0,0.0,0.00024152712879528407,2.456258837601176e-09,0.0
27.898,0.37584061199006674,-0.00048039573806692447,6.240264131258558,4.434247188875018e-06,2.769535650506391e-05,0.00020898804139377316,0.9999999777686515,0.0,0.0,1.0,0.0,0.0,0.0,0.00024152712879528407,2.456258837601176e-09,0.0
27.908,0.37588100029104127,-0.000479813741973543,6.250360821820731,4.405609428369576e-06,2.7386066333156987e-05,0.00020898727672047167,0.9999999777774559,0.0,0.0,1.0,0.0,0.0,0.0,0.00024157667371318636,2.4568146719047482e-09,0.0
27.918,0.37592140959682774,-0.00047924076899522234,6.260457316823788,4.378786431740709e-06,2.707745682127879e-05,0.00020898651703148046,0.9999999777861366,0.0,0.0,1.0,0.0,0.0,0.0,0.00024157667371318636,2.4568146719047482e-09,0.0
27.928,0.3759618392811657,-0.0004786767597509745,6.2705536166631495,4.353706869823858e-06,2.6769281685772734e-05,0.00020898576229050423,0.9999999777947008,0.0,0.0,1.0,0.0,0.0,0.0,0.00024162622381108516,2.457370567431849e-09,0.0
27.938,0.3760022887191687,-0.00047812165829437265,6.280649721733436,4.330296783816026e-06,2.6461308578397816e-05,0.00020898501246156728,0.999999977803156,-0.11215239763259888,0.06255117803812027,-0.6869428157806396,0.0,0.0,0.43335044384002686,0.00024162622381108516,2.457370567431849e-09,0.0
27.948,0.3760427463840134,-0.00047756969491685584,6.290682280291816,-2.6226865226575776e-05,-2.815550104216285e-05,0.00021343595803374467,0.9999999764822554,-0.11215239763259888,0.06255117803812027,-0.6869428157806396,0.0,0.0,0.43335044384002686,0.00024167577908527772,2.457926524139983e-09,0.0
27.958,0.37608311100385794,-0.00047696573748488966,6.300524228255955,-0.0001335128614784501,-0.00021906051445696434,0.0002316197354367228,0.9999999402695507,-0.11609768867492676,0.04179713875055313,-0.8031257390975952,0.0,0.0,0.173458069562912,0.00024167577908527772,2.457926524139983e-09,0.0
27.968,0.37612312801089853,-0.0004761717948792437,6.310072101093619,-0.0003185080628226291,-0.0005674615869466617,0.0002688447597379086,0.9999997521311975,-0.11609768867492676,0.04179713875055313,-0.8031257390975952,0.0,0.0,0.173458069562912,0.00024172533953224475,2.4584825419887115e-09,0.0
27.978,0.3761624167032412,-0.0004749943852805767,6.319241008628182,-0.0005627621537600385,-0.001070099982218785,0.00032634780838748564,0.9999992158406397,-0.11609768867492676,0.04179713875055313,-0.8031257390975952,0.0,0.0,0.173458069562912,0.00024172533953224475,2.4584825419887115e-09,0.0
27.988,0.37620050947350203,-0.00047321674604020486,6.32796679359972,-0.0008535347548579223,-0.0017110572970062694,0.00040508264643218206,0.9999980898328749,-0.11609768867492676,0.04179713875055313,-0.8031257390975952,0.0,0.0,0.173458069562912,0.00024177490514810037,2.4590386209334835e-09,0.0
