timestamp,e_v_x,e_v_y,e_v_a,e_alpha
147.739,[-0.01405206 -0.08832672 -2.23405181],[ 0.44175419  0.36747953 -1.77824556],[4.27573706 4.2014624  2.05573731],[3.94183719]
147.784,[-0.01741736 -0.09169202 -2.23741711],[ 0.44463637  0.37036171 -1.77536338],[4.25274048 4.17846582 2.03274073],[3.93610831]
147.837,[-0.01392441 -0.08819907 -2.23392416],[ 0.43695606  0.3626814  -1.78304369],[4.23597105 4.16169639 2.0159713 ],[3.83094086]
147.885,[-0.01762637 -0.09190103 -2.23762612],[ 0.4393978   0.36512314 -1.78060194],[4.20773755 4.13346289 1.9877378 ],[3.80496714]
147.937,[-0.02202345 -0.09629811 -2.2420232 ],[ 0.44337044  0.36909578 -1.77662931],[4.19641034 4.12213568 1.97641059],[3.78461448]
147.985,[-0.02543821 -0.09971287 -2.24543796],[ 0.44585676  0.3715821  -1.77414299],[4.16566511 4.09139045 1.94566537],[3.77056707]
148.033,[-0.03175675 -0.10603141 -2.25175649],[ 0.45180451  0.37752985 -1.76819523],[4.1344061  4.06013144 1.91440635],[3.80142756]
148.085,[-0.03722294 -0.1114976  -2.25722269],[ 0.45320896  0.3789343  -1.76679079],[4.10517367 4.03089901 1.88517392],[3.84065066]
148.141,[-0.04438805 -0.11866271 -2.2643878 ],[ 0.45556278  0.38128812 -1.76443696],[4.07358691 3.99931225 1.85358716],[3.92593068]
148.189,[-0.04183362 -0.11610828 -2.26183337],[ 0.45379293  0.37951827 -1.76620681],[4.03930731 3.96503265 1.81930756],[3.94390921]
148.235,[-0.03594101 -0.11021566 -2.25594075],[ 0.45172385  0.37744919 -1.7682759 ],[4.00808715 3.93381249 1.78808741],[3.94296014]
148.286,[-0.03296173 -0.10723639 -2.25296148],[ 0.44822167  0.37394701 -1.77177808],[3.97244536 3.8981707  1.75244561],[3.95016077]
148.333,[-0.02496375 -0.09923841 -2.2449635 ],[ 0.43437447  0.36009981 -1.78562528],[3.94113928 3.86686462 1.72113953],[3.86673617]
148.389,[-0.02203619 -0.09631085 -2.24203594],[ 0.43324326  0.3589686  -1.78675649],[3.91149486 3.83722021 1.69149512],[3.87379588]
148.436,[-0.02089576 -0.09517042 -2.24089551],[ 0.42526609  0.35099143 -1.79473365],[3.88755451 3.81327985 1.66755476],[3.8424223]
148.485,[-0.02187509 -0.09614975 -2.24187483],[ 0.41848014  0.34420548 -1.80151961],[3.86296383 3.78868917 1.64296408],[3.82122055]
148.537,[-0.018124   -0.09239866 -2.23812374],[ 0.40734457  0.33306991 -1.81265518],[3.84247039 3.76819573 1.62247064],[3.75779835]
148.59,[-0.00818024 -0.0824549  -2.22817999],[ 0.39182498  0.31755032 -1.82817477],[3.82939901 3.75512436 1.60939927],[3.60514021]
148.634,[-1.12175401e-03 -7.53964128e-02 -2.22112150e+00],[ 0.37878096  0.30450631 -1.84121878],[3.81311769 3.73884303 1.59311794],[3.48772562]
148.686,[ 2.54806088e-04 -7.40198527e-02 -2.21974494e+00],[ 0.37421279  0.29993813 -1.84578696],[3.79910554 3.72483088 1.57910579],[3.45738802]
148.734,[ 0.00600882 -0.06826584 -2.21399093],[ 0.36404692  0.28977226 -1.85595283],[3.78587042 3.71159576 1.56587067],[3.37271538]
148.787,[ 0.00972549 -0.06454917 -2.21027426],[ 0.35570389  0.28142923 -1.86429585],[3.7715003  3.69722564 1.55150055],[3.30763196]
148.835,[ 0.01359444 -0.06068022 -2.20640531],[ 0.34902911  0.27475445 -1.87097064],[3.75986049 3.68558583 1.53986074],[3.25208331]
148.887,[ 0.0152748  -0.05899986 -2.20472495],[ 0.34395039  0.26967573 -1.87604936],[3.74542119 3.67114653 1.52542144],[3.20540495]
148.937,[ 0.01713034 -0.05714432 -2.2028694 ],[ 0.33922389  0.26494923 -1.88077586],[3.73254531 3.65827065 1.51254556],[3.1734146]
148.99,[ 0.01814478 -0.05612988 -2.20185497],[ 0.33600918  0.26173452 -1.88399057],[3.7209396  3.64666494 1.50093985],[3.12380261]
149.037,[ 0.01819128 -0.05608338 -2.20180847],[ 0.33355795  0.25928329 -1.8864418 ],[3.70686334 3.63258868 1.48686359],[3.08457608]
149.087,[ 0.01679211 -0.05748255 -2.20320764],[ 0.33319614  0.25892149 -1.8868036 ],[3.69589656 3.6216219  1.47589681],[3.05120603]
149.133,[ 0.01010815 -0.06416651 -2.2098916 ],[ 0.33891542  0.26464077 -1.88108432],[3.68476572 3.61049106 1.46476597],[3.05259115]
149.187,[ 0.01083354 -0.06344111 -2.2091662 ],[ 0.33567474  0.26140008 -1.88432501],[3.67494655 3.60067189 1.4549468 ],[3.00023277]
149.234,[ 0.00425221 -0.07002245 -2.21574754],[ 0.33941543  0.26514077 -1.88058432],[3.66683839 3.59256373 1.44683864],[2.9977129]
149.287,[ 0.00394972 -0.07032494 -2.21605003],[ 0.33840681  0.26413216 -1.88159293],[3.65652896 3.5822543  1.43652921],[2.96738233]
149.339,[-4.19095598e-04 -7.46937544e-02 -2.22041884e+00],[ 0.34078452  0.26650986 -1.87921523],[3.64785707 3.57358241 1.42785732],[2.96203344]
149.39,[-2.16118667e-03 -7.64358455e-02 -2.22216093e+00],[ 0.34224702  0.26797236 -1.87775273],[3.6381933  3.56391864 1.41819355],[2.96201633]
149.436,[-2.21691110e-03 -7.64915699e-02 -2.22221666e+00],[ 0.34396587  0.26969121 -1.87603388],[3.63221647 3.55794182 1.41221673],[2.93280426]
149.487,[-0.003209   -0.07748365 -2.22320874],[ 0.34481358  0.27053892 -1.87518616],[3.62000605 3.5457314  1.40000631],[2.94053252]
149.534,[-0.00335643 -0.07763109 -2.22335618],[ 0.34424306  0.2699684  -1.87575669],[3.61858767 3.54431302 1.39858793],[2.93720905]
149.585,[-8.00566689e-04 -7.50752255e-02 -2.22080031e+00],[ 0.34581741  0.27154275 -1.87418234],[3.60349209 3.52921743 1.38349235],[2.92235497]
149.635,[-0.00467054 -0.07894519 -2.22467028],[ 0.34597941  0.27170475 -1.87402033],[3.59852018 3.52424552 1.37852044],[2.92619097]
149.686,[-0.00753732 -0.08181198 -2.22753707],[ 0.34337455  0.26909989 -1.8766252 ],[3.5916406  3.51736594 1.37164085],[2.93490671]
149.738,[-0.0066655  -0.08094016 -2.22666525],[ 0.34030566  0.266031   -1.87969409],[3.58509448 3.51081982 1.36509473],[2.9259141]
149.786,[-0.00778542 -0.08206008 -2.22778517],[ 0.33462008  0.26034542 -1.88537967],[3.57728556 3.5030109  1.35728581],[2.91442596]
