timestamp,x,y,z,quat_x,quat_y,quat_z,quat_w,vx,vy,vz,wx,wy,wz,Husky_x,Husky_y,Husky_z
51.383,0.38350884825307596,-0.0015640411138765004,8.009571984167334,-8.939049646601523e-07,-8.701796729985494e-06,-0.0007180545797673387,0.9999997421605169,0.0,0.0,1.0,0.0,0.0,0.0,0.0003213852623060363,4.910649669212198e-09,0.0
51.393,0.3835454883013813,-0.0015637946932624991,8.019639842559974,-8.85281680646772e-07,-8.800164863299935e-06,-0.0007180489087159047,0.9999997421637359,0.0,0.0,1.0,0.0,0.0,0.0,0.0003214413973895629,4.911641830936485e-09,0.0
51.403,0.38358208102752517,-0.0015635467418373186,8.029707563697384,-8.765794083573729e-07,-8.89751118212098e-06,-0.00071804326952131,0.9999997421669313,0.0,0.0,1.0,0.0,0.0,0.0,0.0003214413973895629,4.911641830936485e-09,0.0
51.413,0.38361862627827076,-0.0015632972776141814,8.039775147857137,-8.678014156237505e-07,-8.993811918609449e-06,-0.0007180376620046365,0.9999997421701039,0.0,0.0,1.0,0.0,0.0,0.0,0.00032149753318846415,4.912634006914495e-09,0.0
51.423,0.3836551239025696,-0.0015630463187401022,8.04984259531625,-8.589512893546251e-07,-9.08904423403284e-06,-0.0007180320859879613,0.9999997421732543,0.0,0.0,1.0,0.0,0.0,0.0,0.00032149753318846415,4.912634006914495e-09,0.0
51.433,0.3836915737516053,-0.0015627938834888472,8.059909906351175,-8.500329157239383e-07,-9.183186283601346e-06,-0.0007180265412943497,0.9999997421763831,0.0,0.0,1.0,0.0,0.0,0.0,0.00032155366970244685,4.91362619714077e-09,0.0
51.443,0.38372797567883454,-0.0015625399902533161,8.069977081237807,-8.410504600124868e-07,-9.276217276574856e-06,-0.0007180210277478479,0.999999742179491,0.0,0.0,1.0,0.0,0.0,0.0,0.00032155366970244685,4.91362619714077e-09,0.0
51.453,0.38376432954002637,-0.001562284657537387,8.080044120251484,-8.320083461701346e-07,-9.36811753158717e-06,-0.0007180155451734751,0.9999997421825784,0.0,0.0,1.0,0.0,0.0,0.0,0.00032160980693158437,4.914618401616334e-09,0.0
51.463,0.3838006351932993,-0.0015620279039472661,8.090111023666985,-8.229112361649021e-07,-9.458868527149131e-06,-0.0007180100933972178,0.999999742185646,0.0,0.0,1.0,0.0,0.0,0.0,0.00032160980693158437,4.914618401616334e-09,0.0
51.473,0.38383689249915587,-0.0015617697481823758,8.10017779175854,-8.137640091841328e-07,-9.548452947307476e-06,-0.000718004672246022,0.9999997421886945,0.0,0.0,1.0,0.0,0.0,0.0,0.0003216659448756569,4.915610620337029e-09,0.0
51.483,0.3838731013205149,-0.0015615102090258321,8.110244424799818,-8.045717407516833e-07,-9.636854722451016e-06,-0.0007179992815477865,0.9999997421917246,0.0,0.0,1.0,0.0,0.0,0.0,0.0003216659448756569,4.915610620337029e-09,0.0
51.493,0.3839092615227414,-0.0015612493053345422,8.120310923063938,-7.953396818236575e-07,-9.724059065270187e-06,-0.0007179939211313561,0.9999997421947365,0.0,0.0,1.0,0.0,0.0,0.0,0.0003217220835347376,4.916602853303889e-09,0.0
51.503,0.3839453729736736,-0.0015609870560289694,8.130377286823467,-7.860732379236634e-07,-9.8100525018901e-06,-0.0007179885908265161,0.999999742197731,0.0,0.0,1.0,0.0,0.0,0.0,0.0003217220835347376,4.916602853303889e-09,0.0
51.513,0.38398143554364766,-0.0015607234800826056,8.140443516350427,-7.767779483768633e-07,-9.894822898210845e-06,-0.0007179832904639854,0.9999997422007086,0.0,0.0,1.0,0.0,0.0,0.0,0.0003217782229086429,4.917595100513396e-09,0.0
51.523,0.38401744910551955,-0.0015604585965111873,8.150509611916279,-7.674594657002804e-07,-9.978359481501958e-06,-0.00071797801987541,0.9999997422036699,0.0,0.0,1.0,0.0,0.0,0.0,0.0003217782229086429,4.917595100513396e-09,0.0
51.533,0.3840534135346845,-0.0015601924243617005,8.16057557379194,-7.581235352048737e-07,-1.0060652857310739e-05,-0.0007179727788933579,0.9999997422066155,0.0,0.0,1.0,0.0,0.0,0.0,0.0003218343629973731,4.918587361965291e-09,0.0
51.543,0.384089328709093,-0.0015599249827012128,8.170641402247787,-7.487759748628571e-07,-1.0141695021756212e-05,-0.0007179675673513119,0.9999997422095457,0.0,0.0,1.0,0.0,0.0,0.0,0.0003218343629973731,4.918587361965291e-09,0.0
51.553,0.384125194509265,-0.0015596562906055697,8.180707097553636,-7.394226554915729e-07,-1.0221479369292343e-05,-0.0007179623850836654,0.9999997422124609,0.0,0.0,1.0,0.0,0.0,0.0,0.00032189050380081814,4.919579637657365e-09,0.0
51.563,0.3841610108183007,-0.001559386367147998,8.190772659978773,-7.300694813029982e-07,-1.0300000696035063e-05,-0.0007179572319257153,0.9999997422153619,0.0,0.0,1.0,0.0,0.0,0.0,0.00032189050380081814,4.919579637657365e-09,0.0
51.573,0.3841967775218887,-0.001559115231387647,8.200838089791928,-7.207223708656291e-07,-1.0377255198758448e-05,-0.0007179521077136579,0.9999997422182488,0.0,0.0,1.0,0.0,0.0,0.0,0.00032194664531890474,4.920571927588047e-09,0.0
51.583,0.38423249450831143,-0.0015588429023581153,8.210903387261295,-7.113872385230871e-07,-1.0453240469675215e-05,-0.0007179470122845826,0.9999997422211225,0.0,0.0,1.0,0.0,0.0,0.0,0.00032194664531890474,4.920571927588047e-09,0.0
51.593,0.3842681616684478,-0.001558569399055988,8.22096855265452,-7.020699763113221e-07,-1.0527955487126148e-05,-0.0007179419454764668,0.9999997422239829,0.0,0.0,1.0,0.0,0.0,0.0,0.00032200278755155955,4.921564231755776e-09,0.0
51.603,0.3843037788957733,-0.001558294740429426,8.231033586238715,-6.927764364137681e-07,-1.0601400602311878e-05,-0.0007179369071281717,0.9999997422268306,0.0,0.0,1.0,0.0,0.0,0.0,0.00032200278755155955,4.921564231755776e-09,0.0
51.613,0.3843393460863566,-0.0015580189453668427,8.241098488280441,-6.835124141912218e-07,-1.0673577522208627e-05,-0.0007179318970794359,0.9999997422296663,0.0,0.0,1.0,0.0,0.0,0.0,0.00032205893049859925,4.922556550157046e-09,0.0
51.623,0.3843748631388549,-0.001557742032685692,8.251163259045734,-6.742836318206154e-07,-1.0744489288816932e-05,-0.0007179269151708716,0.9999997422324898,0.0,0.0,1.0,0.0,0.0,0.0,0.00032205893049859925,4.922556550157046e-09,0.0
51.633,0.3844103299545053,-0.0015574640211214132,8.261227898800085,-6.650957225741979e-07,-1.081414025489946e-05,-0.0007179219612439599,0.9999997422353016,-0.18187129497528076,0.03225240856409073,-0.6172358989715576,0.0,0.0,0.3635520339012146,0.0003221150741602072,4.923548882794825e-09,0.0
51.643,0.3844457459171242,-0.0015571846228962399,8.27127890997028,-4.171746136544541e-06,-3.053594655482109e-05,-0.000717086997742368,0.999999742418162,-0.18187129497528076,0.03225240856409073,-0.6172358989715576,0.0,0.0,0.3635520339012146,0.0003221150741602072,4.923548882794825e-09,0.0
