timestamp,e_v_x,e_v_y,e_v_a,e_alpha
385.493,[-0.01857287 -0.09284753 -3.23857262],[ 0.58512229  0.51084763 -2.63487746],[5.86867335 5.79439869 2.6486736 ],[4.50854823]
385.542,[-0.01815802 -0.09243268 -3.23815777],[ 0.58255779  0.50828313 -2.63744196],[5.84837116 5.7740965  2.62837141],[4.49149105]
385.597,[-0.01797191 -0.09224657 -3.23797166],[ 0.57900279  0.50472813 -2.64099696],[5.83928365 5.76500899 2.6192839 ],[4.47250224]
385.645,[-0.01924305 -0.09351771 -3.2392428 ],[ 0.57822306  0.5039484  -2.64177669],[5.8114617  5.73718704 2.59146195],[4.46473262]
385.698,[-0.02121261 -0.09548727 -3.24121236],[ 0.57796492  0.50369026 -2.64203482],[5.78293791 5.70866325 2.56293816],[4.47221566]
385.743,[-0.02237942 -0.09665408 -3.24237917],[ 0.57932871  0.50505405 -2.64067104],[5.77450412 5.70022946 2.55450437],[4.47802156]
385.795,[-0.02298215 -0.09725681 -3.2429819 ],[ 0.57891387  0.50463921 -2.64108588],[5.74931703 5.67504238 2.52931729],[4.48420834]
385.843,[-0.02336526 -0.09763992 -3.24336501],[ 0.57617204  0.50189738 -2.64382771],[5.72644892 5.65217426 2.50644918],[4.4859552]
385.895,[-0.02391116 -0.09818582 -3.24391091],[ 0.57320192  0.49892726 -2.64679783],[5.71023065 5.63595599 2.4902309 ],[4.47843954]
385.945,[-0.02558933 -0.09986399 -3.24558907],[ 0.57010542  0.49583076 -2.64989433],[5.67850416 5.60422951 2.45850442],[4.48226755]
385.995,[-0.02582584 -0.1001005  -3.24582558],[ 0.56596915  0.49169449 -2.65403059],[5.64859676 5.5743221  2.42859701],[4.48127467]
386.046,[-0.02500562 -0.09928028 -3.24500537],[ 0.56147722  0.48720256 -2.65852252],[5.62366597 5.54939132 2.40366623],[4.4708713]
386.097,[-0.0247219  -0.09899656 -3.24472165],[ 0.55505314  0.48077848 -2.66494661],[5.59094054 5.51666588 2.37094079],[4.44175994]
386.145,[-0.02606676 -0.10034141 -3.2460665 ],[ 0.55022597  0.47595131 -2.66977378],[5.57110067 5.49682602 2.35110093],[4.42416323]
386.195,[-0.02646099 -0.10073565 -3.24646074],[ 0.5456604   0.47138574 -2.67433935],[5.54813175 5.47385709 2.328132  ],[4.41516782]
386.243,[-0.02978975 -0.10406441 -3.2497895 ],[ 0.53856095  0.46428629 -2.6814388 ],[5.51878107 5.44450641 2.29878132],[4.39619685]
386.294,[-0.03100519 -0.10527985 -3.25100494],[ 0.53392747  0.45965281 -2.68607228],[5.49705064 5.42277598 2.27705089],[4.37938226]
386.342,[-0.03037157 -0.10464623 -3.25037132],[ 0.530324    0.45604934 -2.68967575],[5.48257543 5.40830077 2.26257569],[4.35876131]
386.397,[-0.03133494 -0.1056096  -3.25133469],[ 0.52852116  0.4542465  -2.69147858],[5.46608692 5.39181226 2.24608717],[4.35172376]
386.444,[-0.0294808  -0.10375546 -3.24948055],[ 0.52645043  0.45217577 -2.69354932],[5.4400359  5.36576124 2.22003616],[4.33776313]
386.498,[-0.02954327 -0.10381793 -3.24954302],[ 0.52477269  0.45049803 -2.69522706],[5.42335236 5.3490777  2.20335261],[4.3376774]
386.549,[-0.02986425 -0.10413891 -3.249864  ],[ 0.52177509  0.44750043 -2.69822466],[5.4070186  5.33274394 2.18701885],[4.32684812]
386.594,[-0.02949854 -0.1037732  -3.24949829],[ 0.51963638  0.44536172 -2.70036337],[5.3876291  5.31335444 2.16762935],[4.32120042]
386.642,[-0.02973461 -0.10400927 -3.24973435],[ 0.51392383  0.43964917 -2.70607592],[5.37416645 5.29989179 2.1541667 ],[4.28757458]
386.693,[-0.0302928  -0.10456746 -3.25029255],[ 0.507672    0.43339734 -2.71232775],[5.34293664 5.26866198 2.12293689],[4.26626802]
386.745,[-0.0329713  -0.10724596 -3.25297105],[ 0.50960745  0.43533279 -2.7103923 ],[5.32160527 5.24733061 2.10160552],[4.31500752]
386.791,[-0.02933247 -0.10360713 -3.24933222],[ 0.50333291  0.42905825 -2.71666684],[5.31072478 5.23645012 2.09072504],[4.26403222]
386.845,[-0.02863462 -0.10290928 -3.24863437],[ 0.49913304  0.42485838 -2.72086671],[5.29543705 5.22116239 2.0754373 ],[4.23657201]
386.899,[-0.02485533 -0.09912999 -3.24485508],[ 0.49349729  0.41922264 -2.72650245],[5.28613895 5.21186429 2.0661392 ],[4.17424587]
386.945,[-0.02053527 -0.09480993 -3.24053502],[ 0.48866831  0.41439365 -2.73133144],[5.26776241 5.19348775 2.04776266],[4.10708489]
387.003,[-0.0134071  -0.08768176 -3.23340684],[ 0.48415123  0.40987657 -2.73584851],[5.2580589  5.18378425 2.03805916],[4.00662458]
387.042,[-0.01404389 -0.08831855 -3.23404364],[ 0.48489785  0.41062319 -2.7351019 ],[5.24096449 5.16668983 2.02096474],[4.00796894]
387.093,[-0.00883867 -0.08311333 -3.22883842],[ 0.48160246  0.4073278  -2.73839729],[5.23092436 5.1566497  2.01092461],[3.9250433]
387.145,[-0.00974361 -0.08401827 -3.22974336],[ 0.4790587   0.40478405 -2.74094104],[5.21442572 5.14015106 1.99442597],[3.88722165]
387.193,[-0.01222863 -0.08650329 -3.23222838],[ 0.4774249   0.40315024 -2.74257485],[5.19764932 5.12337466 1.97764957],[3.88201406]
387.243,[-0.0143927  -0.08866735 -3.23439244],[ 0.47724964  0.40297498 -2.74275011],[5.18811937 5.11384471 1.96811962],[3.87983741]
387.296,[-0.01569438 -0.08996904 -3.23569413],[ 0.47678134  0.40250668 -2.7432184 ],[5.1714345  5.09715984 1.95143476],[3.86116961]
387.343,[-0.01618246 -0.09045712 -3.2361822 ],[ 0.4762977   0.40202304 -2.74370204],[5.15678115 5.08250649 1.9367814 ],[3.85294808]
387.394,[-0.01451345 -0.08878811 -3.23451319],[ 0.47548995  0.4012153  -2.74450979],[5.14886768 5.07459302 1.92886793],[3.82431249]
387.442,[-0.01468544 -0.08896009 -3.23468518],[ 0.47550424  0.40122958 -2.7444955 ],[5.12944518 5.05517053 1.90944544],[3.81425391]
387.493,[-0.01481002 -0.08908468 -3.23480976],[ 0.47499129  0.40071663 -2.74500846],[5.11978755 5.04551289 1.8997878 ],[3.78983294]
387.545,[-0.01732536 -0.09160001 -3.2373251 ],[ 0.47549896  0.4012243  -2.74450079],[5.10399266 5.029718   1.88399291],[3.80254286]
387.591,[-0.01877402 -0.09304868 -3.23877377],[ 0.47673846  0.4024638  -2.74326128],[5.09247494 5.01820028 1.8724752 ],[3.81814363]
387.647,[-0.0201445  -0.09441916 -3.24014424],[ 0.47813955  0.40386489 -2.7418602 ],[5.07940098 5.00512632 1.85940123],[3.84086646]
387.697,[-0.02052527 -0.09479993 -3.24052502],[ 0.47794758  0.40367292 -2.74205217],[5.06462392 4.99034926 1.84462417],[3.85414806]
387.745,[-0.02115401 -0.09542866 -3.24115375],[ 0.47590746  0.4016328  -2.74409229],[5.05618358 4.98190892 1.83618383],[3.83927729]
387.797,[-0.02076107 -0.09503573 -3.24076082],[ 0.47132842  0.39705376 -2.74867133],[5.03798167 4.96370701 1.81798192],[3.79446259]
387.841,[-0.01797401 -0.09224867 -3.23797376],[ 0.46845909  0.39418444 -2.75154065],[5.0314166  4.95714194 1.81141685],[3.74046396]
387.889,[-0.0170294  -0.09130406 -3.23702915],[ 0.46593876  0.3916641  -2.75406099],[5.0154185  4.94114384 1.79541875],[3.71320411]
387.943,[-0.01608375 -0.09035841 -3.23608349],[ 0.46163002  0.38735536 -2.75836973],[5.00478641 4.93051176 1.78478667],[3.63994483]
387.994,[-0.01631232 -0.09058698 -3.23631207],[ 0.46117275  0.38689809 -2.758827  ],[4.98779274 4.91351808 1.76779299],[3.62836649]
388.044,[-0.01505927 -0.08933393 -3.23505901],[ 0.46046314  0.38618848 -2.75953661],[4.98030126 4.9060266  1.76030151],[3.59923288]
388.097,[-0.01359054 -0.08786519 -3.23359028],[ 0.45846613  0.38419147 -2.76153362],[4.96846752 4.89419286 1.74846777],[3.5668648]
388.145,[-0.01280947 -0.08708413 -3.23280922],[ 0.45669882  0.38242416 -2.76330093],[4.9513708  4.87709614 1.73137105],[3.51946491]
388.193,[-0.01178073 -0.08605539 -3.23178047],[ 0.45379921  0.37952455 -2.76620054],[4.94407814 4.86980349 1.7240784 ],[3.45444845]
388.247,[-0.01093991 -0.08521457 -3.23093966],[ 0.45210856  0.3778339  -2.76789119],[4.93358756 4.8593129  1.71358781],[3.40139888]
388.295,[-0.01004948 -0.08432414 -3.23004923],[ 0.45093952  0.37666486 -2.76906022],[4.93061402 4.85633937 1.71061428],[3.34853262]
388.344,[-0.00913331 -0.08340797 -3.22913306],[ 0.44810246  0.3738278  -2.77189729],[4.90745558 4.83318092 1.68745583],[3.2859116]
388.391,[-0.00974691 -0.08402157 -3.22974665],[ 0.44576883  0.37149417 -2.77423092],[4.90018475 4.82591009 1.680185  ],[3.22120242]
388.445,[-0.01027656 -0.08455122 -3.23027631],[ 0.44334564  0.36907098 -2.77665411],[4.89037832 4.81610366 1.67037857],[3.16649209]
388.495,[-0.00997764 -0.0842523  -3.22997739],[ 0.44080974  0.36653508 -2.77919001],[4.87934643 4.80507177 1.65934668],[3.04576694]
388.546,[-0.00919182 -0.08346648 -3.22919157],[ 0.4388453   0.36457064 -2.78115445],[4.87289723 4.79862257 1.65289748],[2.98542552]
388.592,[-0.00932894 -0.0836036  -3.22932869],[ 0.43832777  0.36405311 -2.78167197],[4.85964903 4.78537438 1.63964929],[2.89265203]
388.644,[-0.00853251 -0.08280717 -3.22853226],[ 0.43696297  0.36268831 -2.78303678],[4.85602203 4.78174737 1.63602229],[2.75650779]
388.694,[-0.00868179 -0.08295645 -3.22868154],[ 0.4353343   0.36105964 -2.78466545],[4.84215247 4.76787781 1.62215272],[2.70038996]
388.748,[-0.00905928 -0.08333394 -3.22905903],[ 0.43466946  0.3603948  -2.78533029],[4.84052971 4.76625505 1.62052996],[2.59858072]
388.795,[-0.01138088 -0.08565554 -3.23138063],[ 0.43294283  0.35866818 -2.78705691],[4.83041648 4.75614182 1.61041673],[2.44105098]
388.845,[-0.00371193 -0.07798659 -3.22371168],[ 0.4333811   0.35910644 -2.78661865],[4.82411583 4.74984117 1.60411608],[2.43602958]
388.895,[-0.00979039 -0.08406505 -3.22979014],[ 0.43366288  0.35938822 -2.78633687],[4.81313063 4.73885597 1.59313088],[2.26422257]
388.945,[-0.00918377 -0.08345843 -3.22918352],[ 0.43414057  0.35986591 -2.78585918],[4.80265233 4.72837768 1.58265259],[2.26196711]
388.992,[-0.00863962 -0.08291428 -3.22863936],[ 0.43462464  0.36034998 -2.7853751 ],[4.78628845 4.71201379 1.5662887 ],[2.11765027]
389.041,[-0.00790572 -0.08218038 -3.22790546],[ 0.43499839  0.36072373 -2.78500136],[4.78344323 4.70916857 1.56344348],[2.08701554]
389.095,[-0.00625418 -0.08052884 -3.22625393],[ 0.43569784  0.36142318 -2.78430191],[4.76826192 4.69398726 1.54826217],[2.01601364]
389.146,[-0.00469521 -0.07896987 -3.22469496],[ 0.43451263  0.36023797 -2.78548712],[4.75399109 4.67971643 1.53399134],[2.00161652]
389.194,[-0.00393269 -0.07820735 -3.22393244],[ 0.43294298  0.35866832 -2.78705677],[4.74549402 4.67121936 1.52549427],[1.98912123]
389.246,[-2.51973361e-03 -7.67943924e-02 -3.22251948e+00],[ 0.43046085  0.35618619 -2.7895389 ],[4.73316165 4.65888699 1.5131619 ],[1.96107654]
389.297,[-1.15860679e-04 -7.43905195e-02 -3.22011561e+00],[ 0.42902311  0.35474845 -2.79097664],[4.72304991 4.64877525 1.50305016],[1.95037146]
389.346,[ 3.11341726e-03 -7.11612416e-02 -3.21688633e+00],[ 0.42772686  0.3534522  -2.79227289],[4.71041461 4.63613996 1.49041487],[1.92967048]
389.394,[ 0.00420771 -0.07006695 -3.21579204],[ 0.42692483  0.35265017 -2.79307491],[4.6989261  4.62465144 1.47892636],[1.91144583]
389.444,[ 0.00402027 -0.07025439 -3.21597948],[ 0.42601241  0.35173775 -2.79398734],[4.68100617 4.60673151 1.46100642],[1.8843764]
389.495,[ 0.00366014 -0.07061452 -3.21633961],[ 0.42440986  0.3501352  -2.79558988],[4.66100465 4.58672999 1.4410049 ],[1.85747393]
389.542,[ 0.00460356 -0.0696711  -3.21539619],[ 0.42444983  0.35017517 -2.79554992],[4.64615135 4.57187669 1.4261516 ],[1.82874959]
389.596,[ 0.004069   -0.07020566 -3.21593075],[ 0.42336253  0.34908787 -2.79663722],[4.62425519 4.54998053 1.40425545],[1.79403821]
389.643,[ 0.00556378 -0.06871088 -3.21443597],[ 0.42213409  0.34785943 -2.79786566],[4.60915411 4.53487945 1.38915436],[1.78071107]
389.694,[ 0.00682206 -0.0674526  -3.21317769],[ 0.41987736  0.3456027  -2.80012239],[4.59255445 4.51827979 1.3725547 ],[1.75185289]
389.746,[ 0.00856806 -0.0657066  -3.21143168],[ 0.41891709  0.34464243 -2.80108266],[4.57744135 4.50316669 1.3574416 ],[1.73007363]
389.792,[ 0.01102362 -0.06325104 -3.20897612],[ 0.41928684  0.34501218 -2.80071291],[4.56052167 4.48624702 1.34052193],[1.70037108]
389.846,[ 0.01045015 -0.0638245  -3.20954959],[ 0.41925183  0.34497717 -2.80074792],[4.54400769 4.46973303 1.32400795],[1.65457017]
389.893,[ 0.01243778 -0.06183688 -3.20756197],[ 0.41953417  0.34525951 -2.80046558],[4.52761917 4.45334451 1.30761942],[1.62903632]
389.945,[ 0.01464641 -0.05962825 -3.20535334],[ 0.41873503  0.34446037 -2.80126471],[4.51258084 4.43830618 1.29258109],[1.60486678]
389.998,[ 0.01692881 -0.05734585 -3.20307094],[ 0.41813157  0.34385691 -2.80186818],[4.49941356 4.42513891 1.27941382],[1.58404201]
390.048,[ 0.01914319 -0.05513147 -3.20085656],[ 0.41583373  0.34155907 -2.80416602],[4.48967058 4.41539593 1.26967084],[1.56742793]
390.095,[ 0.02158656 -0.0526881  -3.19841319],[ 0.41492257  0.34064791 -2.80507718],[4.47656628 4.40229162 1.25656653],[1.53867027]
390.143,[ 0.02186529 -0.05240937 -3.19813446],[ 0.41366301  0.33938836 -2.80633673],[4.46689862 4.39262396 1.24689887],[1.51825599]
390.197,[ 0.0235093  -0.05076536 -3.19649045],[ 0.40897667  0.33470201 -2.81102308],[4.45436256 4.3800879  1.23436281],[1.51614856]
390.243,[ 0.02199175 -0.05228291 -3.198008  ],[ 0.41098982  0.33671516 -2.80900993],[4.44641436 4.3721397  1.22641461],[1.46379176]
390.29,[ 0.02129083 -0.05298383 -3.19870892],[ 0.40967739  0.33540273 -2.81032236],[4.43990421 4.36562955 1.21990446],[1.43244793]
390.344,[ 0.0217539  -0.05252076 -3.19824585],[ 0.40629433  0.33201967 -2.81370542],[4.42936376 4.35508911 1.20936402],[1.41247246]
390.397,[ 0.02069293 -0.05358173 -3.19930682],[ 0.40415819  0.32988353 -2.81584156],[4.41835062 4.34407596 1.19835087],[1.38561887]
390.443,[ 0.02019075 -0.05408391 -3.199809  ],[ 0.4018318   0.32755714 -2.81816795],[4.4111913  4.33691665 1.19119156],[1.35473808]
390.494,[ 0.01902577 -0.05524888 -3.20097397],[ 0.39988695  0.32561229 -2.8201128 ],[4.39978521 4.32551055 1.17978546],[1.33237603]
390.543,[ 0.01782268 -0.05645198 -3.20217707],[ 0.40029986  0.3260252  -2.81969988],[4.39532162 4.32104696 1.17532187],[1.29933112]
390.592,[ 0.01753635 -0.05673831 -3.2024634 ],[ 0.40058359  0.32630894 -2.81941615],[4.38368819 4.30941353 1.16368844],[1.27395281]
390.64,[ 0.01732884 -0.05694582 -3.20267091],[ 0.39948987  0.32521521 -2.82050988],[4.37612145 4.3018468  1.15612171],[1.2532432]
390.695,[ 0.0191668  -0.05510786 -3.20083295],[ 0.39980932  0.32553466 -2.82019043],[4.37157077 4.29729611 1.15157102],[1.23773019]
390.747,[ 0.01876241 -0.05551225 -3.20123734],[ 0.39591435  0.3216397  -2.82408539],[4.35976499 4.28549033 1.13976524],[1.22736423]
390.796,[ 0.01721828 -0.05705638 -3.20278147],[ 0.39381524  0.31954058 -2.82618451],[4.3547505  4.28047584 1.13475076],[1.19846358]
390.851,[ 0.01512362 -0.05915104 -3.20487613],[ 0.39198029  0.31770563 -2.82801945],[4.35082708 4.27655242 1.13082733],[1.17886335]
390.897,[ 0.01350222 -0.06077244 -3.20649753],[ 0.3890828   0.31480814 -2.83091695],[4.34270667 4.26843201 1.12270692],[1.16314301]
390.945,[ 0.01158396 -0.0626907  -3.20841579],[ 0.38390976  0.3096351  -2.83608999],[4.33845988 4.26418522 1.11846013],[1.15412839]
390.992,[ 0.01368956 -0.0605851  -3.20631019],[ 0.3774337   0.30315904 -2.84256605],[4.32967529 4.25540063 1.10967554],[1.15767242]
391.043,[ 0.0136408  -0.06063386 -3.20635895],[ 0.37434125  0.30006659 -2.8456585 ],[4.32284187 4.24856721 1.10284212],[1.14509544]
391.095,[ 0.0153082  -0.05896646 -3.20469155],[ 0.37013927  0.29586461 -2.84986048],[4.31579654 4.24152189 1.0957968 ],[1.13707047]
391.146,[ 0.01713012 -0.05714454 -3.20286962],[ 0.36614742  0.29187276 -2.85385233],[4.30431182 4.23003716 1.08431207],[1.12902037]
391.198,[ 0.01967617 -0.05459849 -3.20032358],[ 0.36222344  0.28794878 -2.85777631],[4.29499579 4.22072113 1.07499604],[1.12036077]
391.245,[ 0.02350356 -0.0507711  -3.19649619],[ 0.35968822  0.28541356 -2.86031153],[4.2799583  4.20568364 1.05995855],[1.11028935]
391.296,[ 0.02536251 -0.04891215 -3.19463724],[ 0.35700046  0.2827258  -2.86299929],[4.26057512 4.18630046 1.04057538],[1.09562729]
391.343,[ 0.02431495 -0.0499597  -3.19568479],[ 0.35619045  0.28191579 -2.8638093 ],[4.24744863 4.17317398 1.02744889],[1.06829354]
391.395,[ 0.02460592 -0.04966874 -3.19539383],[ 0.35489779  0.28062313 -2.86510196],[4.23225935 4.15798469 1.0122596 ],[1.04325486]
391.444,[ 0.02903861 -0.04523605 -3.19096114],[ 0.35467949  0.28040483 -2.86532026],[4.19454893 4.12027428 0.97454919],[1.05137965]
391.494,[ 0.03727658 -0.03699808 -3.18272316],[ 0.35638398  0.28210932 -2.86361577],[4.20186113 4.12758647 0.98186138],[1.03714016]
