timestamp,e_v_x,e_v_y,e_v_a,e_alpha
29.695,[-0.0141719  -0.08844656 -2.23417165],[ 0.4284061   0.35413144 -1.79159365],[4.31886456 4.2445899  2.09886481],[3.86104129]
29.746,[-0.01691771 -0.09119237 -2.23691745],[ 0.42592314  0.35164848 -1.79407661],[4.29750911 4.22323445 2.07750936],[3.82083273]
29.796,[-0.01697495 -0.09124961 -2.2369747 ],[ 0.42522932  0.35095466 -1.79477042],[4.27763399 4.20335933 2.05763424],[3.76261046]
29.848,[-0.01526088 -0.08953554 -2.23526063],[ 0.41944343  0.34516877 -1.80055632],[4.25989977 4.18562511 2.03990002],[3.6541928]
29.897,[-0.02347082 -0.09774548 -2.24347057],[ 0.43140696  0.3571323  -1.78859279],[4.23840163 4.16412697 2.01840188],[3.6983856]
29.949,[-0.02866908 -0.10294374 -2.24866882],[ 0.42889365  0.35461899 -1.7911061 ],[4.20814135 4.13386669 1.98814161],[3.66003594]
30.001,[-0.03669051 -0.11096517 -2.25669026],[ 0.43732152  0.36304687 -1.78267822],[4.18253286 4.1082582  1.96253311],[3.72339774]
30.047,[-0.03810055 -0.11237521 -2.2581003 ],[ 0.44195687  0.36768221 -1.77804288],[4.15396655 4.07969189 1.93396681],[3.76332178]
30.098,[-0.03728512 -0.11155978 -2.25728487],[ 0.44158871  0.36731406 -1.77841103],[4.12382486 4.04955021 1.90382512],[3.79150829]
30.146,[-0.03501479 -0.10928945 -2.25501454],[ 0.44029936  0.3660247  -1.77970039],[4.09250907 4.01823441 1.87250933],[3.81486788]
30.195,[-0.03256993 -0.10684459 -2.25256968],[ 0.43994557  0.36567092 -1.78005417],[4.06080437 3.98652971 1.84080462],[3.84074236]
30.25,[-0.03209643 -0.10637109 -2.25209618],[ 0.44530409  0.37102943 -1.77469566],[4.02929054 3.95501588 1.80929079],[3.9264143]
30.302,[-0.02554238 -0.09981704 -2.24554213],[ 0.43779829  0.36352363 -1.78220146],[4.00101176 3.9267371  1.78101201],[3.87977017]
30.35,[-0.02284311 -0.09711777 -2.24284286],[ 0.42774618  0.35347152 -1.79225357],[3.97677329 3.90249863 1.75677355],[3.8112728]
30.396,[-0.018394   -0.09266866 -2.23839375],[ 0.4090291   0.33475444 -1.81097065],[3.94170356 3.8674289  1.72170381],[3.70281332]
30.452,[-0.01943126 -0.09370591 -2.239431  ],[ 0.40840854  0.33413388 -1.81159121],[3.93407318 3.85979852 1.71407343],[3.70600125]
30.502,[-0.0115686  -0.08584326 -2.23156835],[ 0.3924179   0.31814324 -1.82758185],[3.91789418 3.84361952 1.69789443],[3.56270692]
30.548000000000002,[-0.00430593 -0.07858059 -2.22430568],[ 0.37824618  0.30397152 -1.84175357],[3.90307042 3.82879576 1.68307067],[3.44586807]
30.6,[-1.93386276e-03 -7.62085216e-02 -2.22193361e+00],[ 0.37202057  0.29774591 -1.84797918],[3.88940968 3.81513502 1.66940993],[3.39259667]
30.645,[ 0.00447312 -0.06980154 -2.21552663],[ 0.36018168  0.28590702 -1.85981807],[3.87062042 3.79634577 1.65062068],[3.30415652]
30.699,[ 0.00934219 -0.06493247 -2.21065756],[ 0.35170887  0.27743421 -1.86829088],[3.85886958 3.78459492 1.63886983],[3.23894573]
30.75,[ 0.01368862 -0.06058604 -2.20631113],[ 0.34589074  0.27161608 -1.87410901],[3.84986876 3.77559411 1.62986902],[3.18063566]
30.796,[ 0.01533411 -0.05894055 -2.20466564],[ 0.34105947  0.26678481 -1.87894028],[3.83242614 3.75815148 1.61242639],[3.14215773]
30.848,[ 0.01986457 -0.05441008 -2.20013517],[ 0.33358803  0.25931337 -1.88641172],[3.8182097  3.74393504 1.59820995],[3.08123481]
30.899,[ 0.02140162 -0.05287304 -2.19859812],[ 0.32981576  0.2555411  -1.89018399],[3.80484479 3.73057013 1.58484504],[3.03698302]
30.946,[ 0.01696742 -0.05730724 -2.20303233],[ 0.33157133  0.25729667 -1.88842842],[3.79261539 3.71834073 1.57261565],[3.03550816]
30.998,[ 0.01930712 -0.05496754 -2.20069263],[ 0.32616117  0.25188651 -1.89383857],[3.7775876  3.70331294 1.55758785],[2.97175164]
31.046,[ 0.01323922 -0.06103543 -2.20676052],[ 0.33002284  0.25574819 -1.8899769 ],[3.76589443 3.69161977 1.54589469],[2.95669187]
31.106,[ 0.01373661 -0.06053805 -2.20626314],[ 0.32684747  0.25257281 -1.89315228],[3.7560083  3.68173364 1.53600856],[2.90240813]
31.15,[ 0.01091518 -0.06335948 -2.20908457],[ 0.32848874  0.25421408 -1.89151101],[3.74562653 3.67135187 1.52562678],[2.88128124]
31.198,[ 0.00742659 -0.06684807 -2.21257316],[ 0.33166526  0.2573906  -1.88833449],[3.73537365 3.66109899 1.5153739 ],[2.8662339]
31.247,[ 7.98352468e-04 -7.34763063e-02 -2.21920140e+00],[ 0.33741675  0.26314209 -1.882583  ],[3.72373784 3.64946318 1.50373809],[2.87582085]
31.295,[-2.02829767e-03 -7.63029565e-02 -2.22202805e+00],[ 0.33869476  0.2644201  -1.88130499],[3.71432121 3.64004655 1.49432146],[2.87270121]
31.349,[-1.67785334e-03 -7.59525121e-02 -2.22167760e+00],[ 0.33937378  0.26509912 -1.88062597],[3.70533166 3.631057   1.48533191],[2.8525929]
31.399,[-1.64859811e-03 -7.59232569e-02 -2.22164835e+00],[ 0.34110297  0.26682831 -1.87889677],[3.69527931 3.62100465 1.47527956],[2.85053251]
31.446,[-0.00379313 -0.07806778 -2.22379287],[ 0.34059798  0.26632332 -1.87940177],[3.68707631 3.61280165 1.46707656],[2.8448746]
31.498,[-1.17145543e-03 -7.54461142e-02 -2.22117120e+00],[ 0.34282968  0.26855502 -1.87717007],[3.68012633 3.60585167 1.46012658],[2.83577268]
31.548000000000002,[-1.97219422e-03 -7.62468530e-02 -2.22197194e+00],[ 0.34371476  0.2694401  -1.87628499],[3.67256981 3.59829515 1.45257006],[2.84010516]
31.595,[-0.0035934  -0.07786806 -2.22359315],[ 0.33894111  0.26466645 -1.88105864],[3.66145657 3.58718191 1.44145682],[2.83137676]
31.648,[-0.00407065 -0.07834531 -2.2240704 ],[ 0.33557027  0.26129561 -1.88442948],[3.65410682 3.57983216 1.43410707],[2.82706792]
31.696,[-0.00432555 -0.07860021 -2.2243253 ],[ 0.33293768  0.25866302 -1.88706206],[3.6462438  3.57196915 1.42624406],[2.81463188]
31.746,[-0.00386182 -0.07813648 -2.22386156],[ 0.33136849  0.25709383 -1.88863126],[3.63571898 3.56144432 1.41571923],[2.80133838]
31.798000000000002,[-0.00279209 -0.07706675 -2.22279184],[ 0.33051972  0.25624506 -1.88948003],[3.63123552 3.55696086 1.41123577],[2.81615333]
31.847,[-7.57861903e-04 -7.50325207e-02 -2.22075761e+00],[ 0.32830778  0.25403313 -1.89169196],[3.6151877  3.54091304 1.39518795],[2.80101877]
31.897,[ 1.83511161e-03 -7.24395472e-02 -2.21816464e+00],[ 0.32550285  0.25122819 -1.89449689],[3.60706738 3.53279272 1.38706763],[2.79937951]
31.946,[ 0.00640393 -0.06787073 -2.21359582],[ 0.32243561  0.24816095 -1.89756414],[3.59817973 3.52390507 1.37817998],[2.78819352]
31.997,[ 0.0122499  -0.06202476 -2.20774985],[ 0.32047106  0.2461964  -1.89952868],[3.59156154 3.51728688 1.37156179],[2.77182832]
32.046,[ 0.01652357 -0.05775108 -2.20347617],[ 0.31852183  0.24424717 -1.90147791],[3.58274858 3.50847392 1.36274883],[2.76056175]
32.093,[ 0.02042668 -0.05384798 -2.19957307],[ 0.31865616  0.2443815  -1.90134358],[3.58139545 3.50712079 1.3613957 ],[2.75545195]
32.144,[ 0.02530475 -0.04896991 -2.19469499],[ 0.31756691  0.24329225 -1.90243284],[3.57134637 3.49707171 1.35134662],[2.75227974]
32.197,[ 0.02987241 -0.04440225 -2.19012734],[ 0.31778932  0.24351466 -1.90221043],[3.56310743 3.48883277 1.34310768],[2.73723682]
32.247,[ 0.03404937 -0.04022529 -2.18595038],[ 0.31834929  0.24407463 -1.90165046],[3.55544155 3.48116689 1.33544181],[2.72258659]
