vx,vy,vz,omega_z
-0.42210373,0.02750889,-0.19369528,0.8428729
-0.42210373,0.02750889,-0.19369528,0.8428729
-0.39452943,0.04980803,-0.18918712,0.81833583
-0.39452943,0.04980803,-0.18918712,0.81833583
-0.38120517,0.057931792,-0.18363918,0.803615
-0.38120517,0.057931792,-0.18363918,0.803615
-0.38120517,0.057931792,-0.18363918,0.803615
-0.36516473,0.06634132,-0.17849936,0.78659785
-0.3405066,0.077646226,-0.17378306,0.7653047
-0.3405066,0.077646226,-0.17378306,0.7653047
-0.32723874,0.08137046,-0.16782284,0.74805796
-0.32723874,0.08137046,-0.16782284,0.74805796
-0.31067362,0.08641823,-0.16351697,0.7324992
-0.31067362,0.08641823,-0.16351697,0.7324992
-0.29578343,0.09024285,-0.15975383,0.71782935
-0.29578343,0.09024285,-0.15975383,0.71782935
-0.28119293,0.09319519,-0.1555783,0.70278734
-0.28119293,0.09319519,-0.1555783,0.70278734
-0.266604,0.09505423,-0.15166475,0.6874157
-0.266604,0.09505423,-0.15166475,0.6874157
-0.2539561,0.095863424,-0.14719939,0.6733085
-0.2539561,0.095863424,-0.14719939,0.6733085
-0.2396398,0.09630401,-0.14376034,0.65886307
-0.2396398,0.09630401,-0.14376034,0.65886307
-0.22754614,0.09597228,-0.14009601,0.6445646
-0.22754614,0.09597228,-0.14009601,0.6445646
-0.21449438,0.09354864,-0.13758656,0.62638354
-0.21449438,0.09354864,-0.13758656,0.62638354
-0.20226099,0.093876556,-0.13238916,0.6143768
-0.20226099,0.093876556,-0.13238916,0.6143768
-0.19152929,0.09193893,-0.12850825,0.60110205
-0.19152929,0.09193893,-0.12850825,0.60110205
-0.17868173,0.088870205,-0.12504858,0.58521706
-0.17868173,0.088870205,-0.12504858,0.58521706
-0.1687021,0.086585544,-0.12176289,0.5714033
-0.1687021,0.086585544,-0.12176289,0.5714033
-0.15951265,0.083785795,-0.11808992,0.55871916
-0.15951265,0.083785795,-0.11808992,0.55871916
-0.15025346,0.080573656,-0.114882946,0.5455883
-0.15025346,0.080573656,-0.114882946,0.5455883
-0.14017834,0.07666458,-0.11151158,0.5302925
-0.14017834,0.07666458,-0.11151158,0.5302925
-0.13212481,0.07334896,-0.10781568,0.51793414
-0.13212481,0.07334896,-0.10781568,0.51793414
-0.13212481,0.07334896,-0.10781568,0.51793414
-0.124490686,0.06976499,-0.104945056,0.50534666
-0.124490686,0.06976499,-0.104945056,0.50534666
-0.11637118,0.06567364,-0.10191411,0.4930236
-0.11637118,0.06567364,-0.10191411,0.4930236
-0.1101488,0.062194366,-0.09901076,0.48054802
-0.10479289,0.059043813,-0.09615234,0.46885693
-0.10479289,0.059043813,-0.09615234,0.46885693
-0.10479289,0.059043813,-0.09615234,0.46885693
-0.0993891,0.055749778,-0.09359222,0.45791993
-0.09326431,0.051796407,-0.09002183,0.44547516
-0.09326431,0.051796407,-0.09002183,0.44547516
-0.08906337,0.048747044,-0.08852467,0.43555897
-0.08906337,0.048747044,-0.08852467,0.43555897
-0.084108174,0.04526013,-0.086215384,0.42466798
-0.084108174,0.04526013,-0.086215384,0.42466798
-0.079809,0.04208782,-0.08388369,0.41481632
-0.079809,0.04208782,-0.08388369,0.41481632
-0.075919494,0.039123956,-0.081349716,0.40435854
-0.075919494,0.039123956,-0.081349716,0.40435854
-0.07231175,0.03623997,-0.07872799,0.3940694
-0.07231175,0.03623997,-0.07872799,0.3940694
-0.068864845,0.033413917,-0.07721726,0.38501003
-0.068864845,0.033413917,-0.07721726,0.38501003
-0.06563818,0.030780913,-0.07482583,0.37523288
-0.06563818,0.030780913,-0.07482583,0.37523288
-0.06306217,0.028548723,-0.07328867,0.36755058
-0.06306217,0.028548723,-0.07328867,0.36755058
-0.06013945,0.02614272,-0.0709182,0.3581282
-0.06013945,0.02614272,-0.0709182,0.3581282
-0.057829093,0.02402774,-0.06954204,0.3498441
-0.057829093,0.02402774,-0.06954204,0.3498441
-0.055106554,0.021376899,-0.06748721,0.3410299
-0.055106554,0.021376899,-0.06748721,0.3410299
-0.052833464,0.019430462,-0.06571345,0.33244902
-0.052833464,0.019430462,-0.06571345,0.33244902
-0.050303668,0.017217234,-0.06368878,0.3233291
-0.050303668,0.017217234,-0.06368878,0.3233291
