vx,vy,vz,omega_z
0.07772763073444366,0.4373808205127716,0.5912792086601257,-0.49492114782333374
-0.0584423802793026,0.3219987154006958,0.39916670322418213,-0.3565056025981903
-0.0912986621260643,0.20422326028347015,0.2648499608039856,-0.2491699904203415
-0.08141782879829407,0.13340415060520172,0.17418797314167023,-0.1697355955839157
-0.0665142610669136,0.09549849480390549,0.11920934170484543,-0.11683832854032516
-0.052930548787117004,0.07037723809480667,0.08102892339229584,-0.07921387255191803
-0.04232227802276611,0.053376615047454834,0.05293295532464981,-0.052188385277986526
-0.0337543785572052,0.041182778775691986,0.03720110282301903,-0.03460130840539932
-0.026337288320064545,0.031244775280356407,0.023839086294174194,-0.022806869819760323
-0.020053571090102196,0.023710578680038452,0.01766042597591877,-0.015537479892373085
-0.01553936768323183,0.018104907125234604,0.012714008800685406,-0.008242057636380196
-0.01180101465433836,0.013479136861860752,0.008176210336387157,-0.008134720847010612
-0.0082124974578619,0.011342602781951427,0.007717460859566927,-0.002177516696974635
-0.007898942567408085,0.006852778606116772,2.9651300792465918e-06,5.411646952779847e-07
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
