vx,vy,vz,omega_z
0.19719738,0.4228211,0.3513017,-0.58135676
0.11163927,0.4244703,0.3041617,-0.52013695
0.04703606,0.40314883,0.26725382,-0.46858868
-0.011605729,0.36392146,0.2311488,-0.41295895
-0.05101661,0.31698516,0.1992896,-0.3632335
-0.071903065,0.27748588,0.17590435,-0.32431427
-0.084826775,0.23545657,0.15223235,-0.2837271
-0.089081965,0.19937995,0.13159515,-0.24747875
-0.088517964,0.17377171,0.11631066,-0.21983805
-0.085080825,0.14902528,0.10035778,-0.1911788
-0.08000549,0.12894979,0.08686135,-0.16571978
-0.07537323,0.115177214,0.076788016,-0.14637138
-0.06976111,0.101602755,0.06633891,-0.12645651
-0.06451377,0.090433456,0.057448275,-0.10916293
-0.060264606,0.082296416,0.0507879,-0.09596579
-0.055554602,0.07391293,0.04394847,-0.08280239
-0.051254038,0.0666559,0.038321003,-0.07117114
-0.047844905,0.06115043,0.03390011,-0.06242
-0.044049587,0.055315763,0.029485198,-0.053636223
-0.040474117,0.05003072,0.025873438,-0.046057977
-0.037575733,0.04596032,0.023015609,-0.040076707
-0.034463167,0.04166232,0.02000545,-0.03443751
-0.031478085,0.037665825,0.017611219,-0.029394219
-0.029125199,0.034604363,0.015683243,-0.025684455
-0.026508186,0.03131662,0.01373639,-0.022106245
-0.024052287,0.028325712,0.01218791,-0.018994436
-0.022208024,0.026042743,0.010903718,-0.0166487
-0.020166283,0.023538781,0.0094862925,-0.014702654
-0.018183313,0.02134305,0.008666266,-0.012302701
-0.016697513,0.019539393,0.0076882923,-0.009754708
-0.015138905,0.017577587,0.006433633,-0.009059029
-0.013522536,0.015993293,0.0064329496,-0.007928625
-0.012492399,0.014690307,0.0052094436,-0.006917226
-0.011276863,0.013283252,0.0048610037,-0.0057877474
-0.010160305,0.011998768,0.0042707757,-0.0050795157
-0.009328609,0.01087621,0.004191739,-0.0036464788
-0.008381397,0.009954417,0.003121749,-0.0044866144
-0.0072156554,0.00929343,0.0039915387,-0.0033877739
-0.006678441,0.00810217,0.0030208966,-0.0010752357
-0.0066650906,0.0069653024,0.0002796539,-0.00028191312
-0.006109616,0.0067422464,0.0014893815,-0.0022683179
-0.005174082,0.0066496045,0.003403587,-0.0035859884
-0.003882079,0.006185632,0.0027342576,-0.0030479622
-0.0033517247,0.0048027486,0.004158613,0.0007016107
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
