vx,vy,vz,omega_z
0.2473427,0.3336397,0.37220082,0.6269984
0.2473427,0.3336397,0.37220082,0.6269984
0.2473427,0.3336397,0.37220082,0.6269984
0.24134596,0.3246231,0.35837978,0.6296337
0.25043184,0.3278781,0.36962375,0.6237766
0.25043184,0.3278781,0.36962375,0.6237766
0.25668895,0.3252402,0.37154973,0.6180295
0.26129338,0.31825888,0.3694391,0.61115915
0.26129338,0.31825888,0.3694391,0.61115915
0.2659539,0.30951482,0.36494142,0.6038778
0.2703781,0.30017063,0.3609764,0.5962172
0.2703781,0.30017063,0.3609764,0.5962172
0.27385837,0.28893292,0.35477322,0.5876826
0.27702394,0.27699855,0.34838343,0.5793977
0.27702394,0.27699855,0.34838343,0.5793977
0.27987885,0.26508802,0.34232172,0.5707366
0.27987885,0.26508802,0.34232172,0.5707366
0.28240317,0.2534049,0.33693367,0.56195
0.28394824,0.24023789,0.32995117,0.5528208
0.2851792,0.22775477,0.32371598,0.54428196
0.2851792,0.22775477,0.32371598,0.54428196
0.28607908,0.21541773,0.31782082,0.53507566
0.28600276,0.20192923,0.31059682,0.52597034
0.28600276,0.20192923,0.31059682,0.52597034
0.28527924,0.18919969,0.3042787,0.51730007
0.2841388,0.1764276,0.29755935,0.50861275
0.2841388,0.1764276,0.29755935,0.50861275
0.2834001,0.1650803,0.29297695,0.49960017
0.2808821,0.15202142,0.28570718,0.49106264
0.2808821,0.15202142,0.28570718,0.49106264
0.27829123,0.13985138,0.27940834,0.4825818
0.27539057,0.12801242,0.27336687,0.47384703
0.27539057,0.12801242,0.27336687,0.47384703
0.2731594,0.11769632,0.26853698,0.46572304
0.26890996,0.1059537,0.2621788,0.45744592
0.26890996,0.1059537,0.2621788,0.45744592
0.26572698,0.09578939,0.25709447,0.44935757
0.2613742,0.08493496,0.25142244,0.44163427
0.2613742,0.08493496,0.25142244,0.44163427
0.25703165,0.07531475,0.24618822,0.43326333
0.25703165,0.07531475,0.24618822,0.43326333
0.25224966,0.06531211,0.24068491,0.42559385
0.24723743,0.05602093,0.23536476,0.41799605
0.24190438,0.046983458,0.23017693,0.41024512
0.24190438,0.046983458,0.23017693,0.41024512
0.23684442,0.038623672,0.22538099,0.40320083
0.2315615,0.030462712,0.2206013,0.3956863
0.2315615,0.030462712,0.2206013,0.3956863
0.22605583,0.022789324,0.21583708,0.3883795
0.2205851,0.015469605,0.21123563,0.38124058
0.2205851,0.015469605,0.21123563,0.38124058
0.21516325,0.008509844,0.20679387,0.37421432
0.20931976,0.001712988,0.2022221,0.3672241
0.20931976,0.001712988,0.2022221,0.3672241
0.20370494,-0.0043982365,0.19801879,0.360635
0.1979109,-0.010316788,0.19384111,0.35375038
0.1979109,-0.010316788,0.19384111,0.35375038
0.19241692,-0.015912488,0.18964069,0.347304
0.1870363,-0.021347916,0.18581507,0.34090143
0.1870363,-0.021347916,0.18581507,0.34090143
0.18145141,-0.026046006,0.1818626,0.3345879
0.17595495,-0.030892652,0.17822184,0.32812214
0.17595495,-0.030892652,0.17822184,0.32812214
0.17069136,-0.035051715,0.17448446,0.3222288
0.17069136,-0.035051715,0.17448446,0.3222288
0.16511346,-0.039444998,0.17119823,0.31543574
0.1599855,-0.04305625,0.16676335,0.31040868
0.1548972,-0.04650536,0.16404665,0.30423674
0.1548972,-0.04650536,0.16404665,0.30423674
0.14977652,-0.049797516,0.16037297,0.29850745
0.14478114,-0.052900013,0.1570588,0.29297456
0.14478114,-0.052900013,0.1570588,0.29297456
0.14003482,-0.055556215,0.1538264,0.28706154
