vx,vy,vz,omega_z
-0.12947184,0.101003125,-1.3108523,0.6319169
-0.10773476,0.09099414,-1.2500496,0.5845661
-0.08540949,0.07860918,-1.1222211,0.52210295
-0.06527912,0.060295254,-0.9857825,0.4638026
-0.05122504,0.042623337,-0.876113,0.4149848
-0.038981736,0.02184106,-0.7532697,0.36561018
-0.031754356,0.004726976,-0.6672099,0.3221629
-0.026870685,-0.007309322,-0.570177,0.2864368
-0.023369404,-0.017977485,-0.49062946,0.24990594
-0.020969942,-0.02544813,-0.42337945,0.21730435
-0.019309659,-0.029118538,-0.37166077,0.19268064
-0.017700968,-0.03193543,-0.32076532,0.16796924
-0.016121956,-0.03308769,-0.27622598,0.1449719
-0.014756943,-0.032835204,-0.2437602,0.12752368
-0.01348425,-0.03212193,-0.21068157,0.11132665
-0.012053121,-0.030522408,-0.18278739,0.09511837
-0.01078775,-0.029193943,-0.16164277,0.08440006
-0.009693648,-0.027293293,-0.1402418,0.071736604
-0.008699697,-0.025248226,-0.12124129,0.062156897
-0.007939449,-0.023661917,-0.10683757,0.054021284
-0.007277517,-0.021810642,-0.09398966,0.04612933
-0.006413562,-0.020123119,-0.08167475,0.0393543
-0.0059972443,-0.01867356,-0.07314379,0.0353019
-0.0054425756,-0.01713429,-0.063420594,0.028911695
-0.004996552,-0.01579633,-0.056313902,0.025769021
-0.0045693116,-0.014585939,-0.050340466,0.022594707
-0.0043092966,-0.0131765185,-0.04446802,0.017734004
-0.004046939,-0.012180344,-0.04011177,0.016171418
-0.003719993,-0.011392368,-0.03646178,0.01537999
-0.003228225,-0.010408659,-0.030779473,0.011931805
-0.0029054827,-0.009686035,-0.029014137,0.010058956
-0.0029813824,-0.008693374,-0.02757652,0.010220559
-0.0030759643,-0.0074256207,-0.024240566,0.009072587
-0.003285039,-0.0061555,-0.016105684,0.006047203
-0.0035505297,-0.0059615937,-0.014451993,0.0043699904
-0.003657014,-0.0057971664,-0.013837946,0.003669748
-0.003186583,-0.005707537,-0.016935715,0.0067534195
0.00048480532,-0.005626952,-0.013866409,0.003672601
0.0011815751,-0.005579869,-0.013853011,0.003670966
0.00013714103,-0.0055287876,-0.0061518895,-0.0013813123
-0.0029689139,-0.005545663,-0.01380023,0.0036343173
-0.0017448624,-0.00480756,-0.0031214391,-0.0026948277
0.00018656188,-0.0022527545,0.0019762095,-0.0022214341
-6.1619385e-06,-0.0008701293,-0.005012971,-0.0015113758
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
