timestamp,e_v_x,e_v_y,e_v_a,e_alpha
1182.262,[ 1.24260082  1.16832616 -1.97739892],[ 0.21170557  0.13743091 -3.00829418],[6.72123036 6.6469557  3.50123061],[2.94764018]
1182.345,[ 1.22929815  1.15502349 -1.9907016 ],[ 0.23661877  0.16234412 -2.98338097],[6.77222415 6.69794949 3.55222441],[2.98440589]
1182.431,[ 1.21304034  1.13876568 -2.00695941],[ 0.26788257  0.19360791 -2.95211718],[6.83041065 6.75613599 3.6104109 ],[3.02896798]
1182.503,[ 1.18149334  1.10721868 -2.03850641],[ 0.30517942  0.23090476 -2.91482032],[6.88970127 6.81542662 3.66970153],[3.09651108]
1182.579,[ 1.13877254  1.06449788 -2.08122721],[ 0.34644111  0.27216645 -2.87355863],[6.94816976 6.8738951  3.72817001],[3.17637174]
1182.644,[ 1.11188343  1.03760877 -2.10811632],[ 0.37183024  0.29755558 -2.84816951],[6.98786125 6.9135866  3.76786151],[3.2272472]
1182.725,[ 1.09806017  1.02378551 -2.12193958],[ 0.39545491  0.32118025 -2.82454484],[7.04400809 6.96973343 3.82400834],[3.26157969]
1182.802,[ 1.10726011  1.03298545 -2.11273964],[ 0.39348245  0.31920779 -2.8265173 ],[7.18460918 7.11033452 3.96460943],[3.25005078]
1182.872,[ 1.13635162  1.06207696 -2.08364813],[ 0.36596594  0.29169128 -2.85403381],[7.21440746 7.1401328  3.99440772],[3.19520972]
1182.944,[ 1.17463055  1.10035589 -2.0453692 ],[ 0.32541518  0.25114052 -2.89458457],[7.25789835 7.18362369 4.0378986 ],[3.11615579]
1183.014,[ 1.21820696  1.1439323  -2.00179279],[ 0.27473211  0.20045745 -2.94526764],[7.3372391  7.26296444 4.11723935],[3.02781197]
1183.092,[ 1.26584082  1.19156616 -1.95415893],[ 0.21999184  0.14571718 -3.00000791],[7.37640973 7.30213507 4.15640998],[2.93457951]
1183.17,[ 1.29926977  1.22499511 -1.92072998],[ 0.16627484  0.09200018 -3.05372491],[7.42169128 7.34741662 4.20169154],[2.85752871]
1183.243,[ 1.31498362  1.24070896 -1.90501613],[ 0.12921849  0.05494383 -3.09078126],[7.55356723 7.47929257 4.33356748],[2.81502357]
1183.312,[ 1.31155653  1.23728187 -1.90844322],[ 0.10515507  0.03088042 -3.11484467],[7.59502914 7.52075448 4.37502939],[2.7974348]
