vx,vy,vz,omega_z
0.18639292,0.3215162,-1.453372,0.0019836924
0.19031915,0.3174011,-1.4426267,-0.00024241293
0.1868214,0.3172746,-1.4393239,-0.00019283388
0.1868214,0.3172746,-1.4393239,-0.00019283388
0.17903234,0.31085217,-1.4262066,-0.00625977
0.17976828,0.3062669,-1.4336714,0.0008904733
0.17976828,0.3062669,-1.4336714,0.0008904733
0.1752159,0.2976365,-1.3585241,-0.00011542842
0.16796851,0.29228216,-1.3573343,-9.8345634e-05
0.16796851,0.29228216,-1.3573343,-9.8345634e-05
0.1631343,0.28234714,-1.319525,-0.006053213
0.1566405,0.27047834,-1.2826768,-4.6450194e-05
0.1566405,0.27047834,-1.2826768,-4.6450194e-05
0.15764724,0.27056047,-1.3150088,0.0064812885
0.15458499,0.26414678,-1.2797879,4.278913e-06
0.15458499,0.26414678,-1.2797879,4.278913e-06
0.14963304,0.25421694,-1.2446661,-0.0057824445
0.14573236,0.2518763,-1.2443047,0.005814244
0.14573236,0.2518763,-1.2443047,0.005814244
0.14051706,0.24196596,-1.2108462,2.4353882e-05
0.13641226,0.23247552,-1.1777622,-0.005599754
0.13641226,0.23247552,-1.1777622,-0.005599754
0.13325047,0.22934571,-1.1775113,0.0056665055
0.13024046,0.22314392,-1.1453431,4.878237e-05
0.13024046,0.22314392,-1.1453431,4.878237e-05
0.13075629,0.21606444,-1.1452098,4.3556527e-05
0.12365415,0.2178923,-1.1448975,5.833891e-05
0.12365415,0.2178923,-1.1448975,5.833891e-05
0.12193577,0.21162142,-1.1140699,0.0055290908
0.11779222,0.19945276,-1.0847126,4.909492e-05
0.11779222,0.19945276,-1.0847126,4.909492e-05
0.11535552,0.19957282,-1.067082,0.0013998294
0.11352391,0.19256227,-1.0551631,-0.00527719
0.11352391,0.19256227,-1.0551631,-0.00527719
0.10502881,0.18580851,-1.0238574,0.0012959109
0.10342909,0.18012612,-0.9996278,0.0052421857
0.10342909,0.18012612,-0.9996278,0.0052421857
0.10124506,0.17728955,-0.9994892,-0.0051341415
0.10105226,0.17210908,-0.97278315,5.222169e-05
0.10105226,0.17210908,-0.97278315,5.222169e-05
0.09528396,0.16408005,-0.9213826,5.185517e-05
0.095365144,0.16217558,-0.9468134,-0.005014954
0.095365144,0.16217558,-0.9468134,-0.005014954
0.09029563,0.1550019,-0.896602,-0.0048891343
0.08884578,0.15021428,-0.8778464,0.004231973
0.08884578,0.15021428,-0.8778464,0.004231973
0.082064524,0.14955193,-0.8726718,5.1427352e-05
0.082471654,0.14325275,-0.87267196,4.015716e-05
0.082471654,0.14325275,-0.87267196,4.015716e-05
0.07799317,0.13550323,-0.82613087,3.9631737e-05
0.07846386,0.13542782,-0.82610357,4.0091403e-05
0.07846386,0.13542782,-0.82610357,4.0091403e-05
0.07569069,0.129228,-0.79370975,0.0067711184
0.07330132,0.12871394,-0.7817299,3.9317983e-05
0.07330132,0.12871394,-0.7817299,3.9317983e-05
0.07271169,0.121079326,-0.78194135,2.520367e-05
0.06860655,0.11885269,-0.7604463,-0.004564514
0.06860655,0.11885269,-0.7604463,-0.004564514
0.06770083,0.11447722,-0.73960704,2.4314166e-05
0.06636357,0.11384986,-0.7311075,0.0020218499
0.06636357,0.11384986,-0.7311075,0.0020218499
0.06327988,0.10819104,-0.69912314,2.374864e-05
0.06285283,0.107353926,-0.69921285,2.2701606e-05
0.06285283,0.107353926,-0.69921285,2.2701606e-05
0.058799848,0.10162006,-0.6604511,2.2498816e-05
0.058540914,0.101193585,-0.66049755,2.1918828e-05
0.058540914,0.101193585,-0.66049755,2.1918828e-05
0.058304302,0.0966945,-0.6416434,0.004315525
0.054842815,0.09389369,-0.63430285,0.0009140832
