vx,vy,vz,omega_z
0.22274655,-0.38085598,-1.4388578,-0.003361265
0.21586734,-0.3724288,-1.3842546,-0.006391
0.19766526,-0.33736292,-1.1990273,-0.00398456
0.17637616,-0.30549392,-1.1444445,-0.009747464
0.15433459,-0.2594388,-1.024449,-0.0028266022
0.12504575,-0.21955718,-0.88965315,-0.0032730075
0.101868376,-0.17398721,-0.72087675,0.0005718797
0.08833605,-0.14502475,-0.6508274,0.0035559235
0.07110018,-0.12184057,-0.5679077,-0.0030817678
0.05809421,-0.10012496,-0.5232371,-0.0032931517
0.049220078,-0.07962297,-0.4369714,-0.0010151546
0.039575644,-0.06663791,-0.3630745,-0.0033259355
0.03385267,-0.05434651,-0.31057772,0.0042950227
0.029328438,-0.04776605,-0.28549513,-0.0016351141
0.024579497,-0.041527018,-0.24919176,-0.002731888
0.021160893,-0.036367837,-0.21701096,-0.00018185836
0.01967142,-0.032649297,-0.19219674,0.0007250378
0.017065117,-0.029056286,-0.1568905,0.0018123579
0.015456107,-0.028522,-0.14030863,0.0038398395
0.014975717,-0.025327193,-0.12177599,0.0029809037
0.013232534,-0.02235162,-0.08919479,-0.00013449982
0.012395017,-0.020842653,-0.100803696,0.0019309135
0.0114463745,-0.016866053,-0.07607451,-0.0009773985
0.008947542,-0.016701574,-0.08521486,-0.0031512387
0.010350169,-0.013853972,-0.06299313,-0.0001910707
0.006972351,-0.013632108,-0.05557227,-0.0017920948
0.006664005,-0.013354138,-0.058393065,-0.002495436
0.007318773,-0.0111072855,-0.041568007,0.0014922378
0.0053823697,-0.0106706,-0.036629405,0.0024421841
0.004091523,-0.010477376,-0.035424612,-0.0033620403
0.004025696,-0.008883444,-0.027778693,0.0015645893
0.003967372,-0.0075301984,-0.025946658,0.0018145894
0.0037931541,-0.0068977308,-0.028708782,0.0013945404
0.0037012892,-0.006363205,-0.0309508,0.0006077477
0.002997666,-0.005874011,-0.02932099,0.0006674161
0.0018828791,-0.003241893,-0.012125815,-0.0030293006
0.0017016117,-0.003035308,-0.011639573,-0.0033610214
0.001598896,-0.00280746,-0.011640745,-0.0033611346
0.0015401095,-0.0026767985,-0.011641417,-0.0033611997
0.0015720634,-0.0026050408,-0.011372191,-0.0031745257
0.0017317521,-0.002556715,-0.010459789,-0.0026409659
0.0017641034,-0.0025266618,-0.010228097,-0.002528347
0.0017797839,-0.002513468,-0.010228054,-0.0025283687
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
