timestamp,x,y,z,quat_x,quat_y,quat_z,quat_w,vx,vy,vz,wx,wy,wz
210.664,0.9728936757765759,1.0050769485174993,6.0052926954790244,2.1339034595772817e-06,2.154456486339898e-05,-0.14507850488228644,0.9894201468296462,0.0,0.0,1.0,0.0,0.0,0.0
210.674,0.9729325362385312,1.005065332554725,6.015382841885238,2.083784434626426e-06,2.119682621550614e-05,-0.14507848259311934,0.9894201501055202,0.0,0.0,1.0,0.0,0.0,0.0
210.684,0.9729714057192307,1.0050537160250055,6.025472805964109,2.033641816252044e-06,2.0847845802769974e-05,-0.14507846042900532,0.989420153362959,0.0,0.0,1.0,0.0,0.0,0.0
210.694,0.9730102835439165,1.0050420991250058,6.035562588084298,1.983504720753412e-06,2.0497721224104263e-05,-0.14507843838924275,0.9894201566020615,0.0,0.0,1.0,0.0,0.0,0.0
210.704,0.9730491690361464,1.0050304820515465,6.045652188613713,1.9334024826869343e-06,2.0146558676895077e-05,-0.14507841647313413,0.989420159822927,0.0,0.0,1.0,0.0,0.0,0.0
210.714,0.9730880615179937,1.0050188650015175,6.055741607919516,1.8833645579677943e-06,1.9794472375886668e-05,-0.14507839467998593,0.9894201630256533,0.0,0.0,1.0,0.0,0.0,0.0
210.724,0.9731269603102637,1.0050072481717907,6.0658308463681365,1.8334204291598008e-06,1.9441583963715504e-05,-0.14507837300910847,0.9894201662103383,0.0,0.0,1.0,0.0,0.0,0.0
210.734,0.9731658647327235,1.0049956317591242,6.075919904325256,1.7835995131705297e-06,1.9088021915037446e-05,-0.14507835145981599,0.9894201693770793,0.0,0.0,1.0,0.0,0.0,0.0
210.744,0.9732047741043465,1.0049840159600731,6.086008782155824,1.733931071556296e-06,1.873392093616206e-05,-0.14507833003142673,0.9894201725259731,0.0,0.0,1.0,0.0,0.0,0.0
210.754,0.9732436877435663,1.0049724009708936,6.096097480224048,1.684444123628617e-06,1.837942136207153e-05,-0.14507830872326272,0.9894201756571156,0.0,0.0,1.0,0.0,0.0,0.0
210.764,0.9732826049685454,1.004960786987445,6.106185998893406,1.6351673625407742e-06,1.8024668552661235e-05,-0.1450782875346498,0.9894201787706026,0.0,0.0,1.0,0.0,0.0,0.0
210.774,0.9733215250974492,1.0049491742050976,6.116274338526637,1.5861290745198624e-06,1.7669812289993538e-05,-0.14507826646491778,0.9894201818665296,0.0,0.0,1.0,0.0,0.0,0.0
210.784,0.9733604474487317,1.0049375628186328,6.126362499485753,1.5373570613962641e-06,1.7315006178307387e-05,-0.14507824551340012,0.9894201849449913,0.0,0.0,1.0,0.0,0.0,0.0
210.794,0.9733993713414282,1.0049259530221462,6.136450482132033,1.4888785665690903e-06,1.6960407048473148e-05,-0.14507822467943413,0.9894201880060824,0.0,0.0,1.0,0.0,0.0,0.0
210.804,0.9734382960954514,1.0049143450089526,6.14653828682603,1.4407202045325424e-06,1.6606174368525637e-05,-0.1450782039623607,0.9894201910498971,0.0,0.0,1.0,0.0,0.0,0.0
210.814,0.9734772210318967,1.0049027389714884,6.156625913927565,1.392907894074666e-06,1.6252469661848017e-05,-0.14507818336152473,0.9894201940765291,0.0,0.0,1.0,0.0,0.0,0.0
210.824,0.9735161454733487,1.0048911351012169,6.1667133637957345,1.3454667952464135e-06,1.5899455934516464e-05,-0.14507816287627467,0.9894201970860724,0.0,0.0,1.0,0.0,0.0,0.0
210.834,0.9735550687441921,1.0048795335885325,6.176800636788914,1.2984212501855397e-06,1.5547297113249502e-05,-0.14507814250596254,0.9894202000786195,0.0,0.0,1.0,0.0,0.0,0.0
210.844,0.9735939901709222,1.0048679346226708,6.186887733264753,1.2517947278664747e-06,1.5196157495337679e-05,-0.14507812224994415,0.9894202030542636,0.0,0.0,1.0,0.0,0.0,0.0
210.854,0.9736329090824589,1.0048563383916151,6.196974653580182,1.2056097728341572e-06,1.4846201211858478e-05,-0.14507810210757896,0.9894202060130972,0.0,0.0,1.0,0.0,0.0,0.0
210.864,0.9736718248104589,1.0048447450820077,6.207061398091409,1.1598879579667834e-06,1.4497591705408668e-05,-0.14507808207823003,0.9894202089552129,0.0,0.0,1.0,0.0,0.0,0.0
210.874,0.9737107366896255,1.0048331548790626,6.2171479671539265,1.1146498412996031e-06,1.4150491223512074e-05,-0.14507806216126384,0.9894202118807022,0.0,0.0,1.0,0.0,0.0,0.0
210.884,0.973749644058019,1.0048215679664818,6.227234361122506,1.0699149269293343e-06,1.3805060328784807e-05,-0.14507804235605076,0.9894202147896574,0.0,0.0,1.0,0.0,0.0,0.0
210.894,0.9737885462573611,1.004809984526371,6.237320580351209,1.0257016300064402e-06,1.346145742686266e-05,-0.14507802266196426,0.9894202176821696,0.0,0.0,1.0,0.0,0.0,0.0
210.904,0.9738274426333366,1.0047984047391614,6.2474066251933795,9.82027245810571e-07,1.3119838313017893e-05,-0.14507800307838162,0.9894202205583301,0.0,0.0,1.0,0.0,0.0,0.0
210.914,0.9738663320254074,1.0047868287763724,6.257483457613303,5.712087342957803e-06,3.4357333812194623e-06,-0.1450777814804848,0.9894202531160704,-0.13230618834495544,-0.09331128001213074,-0.8046022653579712,0.0,0.0,0.14873304963111877
210.924,0.973905173276942,1.0047752454358811,6.267434074378299,7.465908554760564e-05,-0.00013193061009915202,-0.145074723196144,0.9894206899544286,-0.13230618834495544,-0.09331128001213074,-0.8046022653579712,0.0,0.0,0.14873304963111877
