timestamp,x,y,z,quat_x,quat_y,quat_z,quat_w,vx,vy,vz,wx,wy,wz
41.378,0.3862951811853667,-0.002820560805974143,2.009449288940916,-5.45111780368454e-07,0.000124770257469345,0.001625064838944755,0.9999986717972954,0.0,0.0,1.0,0.0,0.0,0.0
41.388,0.3861752456985783,-0.0028211814573286705,2.0196606850789833,-3.6892508665975097e-07,0.00012104818756241822,0.0016250694970780938,0.9999986722472834,0.0,0.0,1.0,0.0,0.0,0.0
41.398,0.38605564892503474,-0.002821800488617765,2.029871793984599,-1.9516830824964684e-07,0.00011825440001772603,0.001625074144567117,0.9999986725740608,0.0,0.0,1.0,0.0,0.0,0.0
41.408,0.38593638505830263,-0.0028224182474765828,2.040082609316434,-2.437522326005069e-08,0.00011637513538943237,0.00162507878099611,0.9999986727870108,0.0,0.0,1.0,0.0,0.0,0.0
41.418,0.38581745010314605,-0.0028230350725621843,2.0502931250881185,1.4294433313606126e-07,0.00011539417821145667,0.0016250834059507635,0.9999986728931629,0.0,0.0,1.0,0.0,0.0,0.0
41.428,0.385698841841968,-0.002823651292623703,2.0605033356506284,3.0630521802442664e-07,0.00011529296904684602,0.0016250880190178622,0.9999986728973034,0.0,0.0,1.0,0.0,0.0,0.0
41.438,0.38558055979665506,-0.0028242672256285034,2.0707132356755364,4.652464853429469e-07,0.00011605071530224151,0.001625092619772974,0.9999986728021154,0.0,0.0,1.0,0.0,0.0,0.0
41.448,0.3854626051860425,-0.00282488317794329,2.080922820139088,6.193316092272511e-07,0.00011764448983676235,0.0016250972077755305,0.999998672608347,0.0,0.0,1.0,0.0,0.0,0.0
41.458,0.38534498087920604,-0.0028254994435706077,2.0911320843070453,7.681509341361592e-07,0.00012004934638107445,0.001625101782588218,0.999998672314999,0.0,0.0,1.0,0.0,0.0,0.0
41.468,0.3852276913448105,-0.0028261163034442208,2.1013410237202828,9.113223556457261e-07,0.00012323844855765469,0.0016251063437800518,0.9999986719195311,0.0,0.0,1.0,0.0,0.0,0.0
41.478,0.38511074259676875,-0.0028267340247845863,2.111549634181072,1.0484917154592624e-06,0.0001271832014659385,0.0016251108909269357,0.9999986714180805,0.0,0.0,1.0,0.0,0.0,0.0
41.488,0.38499414213647776,-0.0028273528605147194,2.121757911740055,1.1793330978952446e-06,0.00013185338521095726,0.0016251154236121958,0.9999986708056936,0.0,0.0,1.0,0.0,0.0,0.0
41.498,0.3848778988918939,-0.0028279730487365644,2.1319658526838414,1.3035490274647328e-06,0.0001372172898470383,0.001625119941427125,0.9999986700765617,0.0,0.0,1.0,0.0,0.0,0.0
41.508,0.38476202315371894,-0.002828594812267747,2.1421734535232284,1.420870573043326e-06,0.00014324185122529493,0.001625124443971539,0.9999986692242621,0.0,0.0,1.0,0.0,0.0,0.0
41.518,0.3846465265089672,-0.002829218358238454,2.1523807109819875,1.5310573627108023e-06,0.00014989278727144318,0.0016251289308543393,0.9999986682419963,0.0,0.0,1.0,0.0,0.0,0.0
41.528,0.3845314217721826,-0.0028298438777479597,2.1625876219862135,1.6338975126472278e-06,0.00015713473424607772,0.0016251334016940757,0.999998667122828,0.0,0.0,1.0,0.0,0.0,0.0
41.538,0.3844167229145801,-0.002830471545580193,2.172794183654195,1.7292074732111804e-06,0.00016493138255994482,0.0016251378561194954,0.9999986658599089,0.0,0.0,1.0,0.0,0.0,0.0
41.548,0.3843024449913778,-0.0028311015199775466,2.183000393286785,1.8168317952660665e-06,0.00017324561173479017,0.0016251422937700855,0.9999986644466992,0.0,0.0,1.0,0.0,0.0,0.0
41.558,0.3841886040675894,-0.0028317339424720057,2.1932062483582526,1.8966428198593617e-06,0.00018203962411752168,0.001625146714296587,0.9999986628771735,0.0,0.0,1.0,0.0,0.0,0.0
41.568,0.38407521714254256,-0.0028323689377725164,2.20341174650758,1.9685402944428916e-06,0.0001912750769724753,0.0016251511173614862,0.9999986611460115,0.0,0.0,1.0,0.0,0.0,0.0
41.578,0.3839623020733831,-0.0028330066137073765,2.213616885530204,2.032450918921465e-06,0.0002009132125938437,0.0016251555026394764,0.9999986592487725,0.0,0.0,1.0,0.0,0.0,0.0
41.588,0.38384987749782484,-0.002833647061220306,2.2238216633701597,2.088327824917499e-06,0.00021091498609797265,0.0016251598698178765,0.999998657182051,0.0,0.0,1.0,0.0,0.0,0.0
41.598,0.3837379627563962,-0.0028342903544187393,2.2340260781126227,2.1361499917328744e-06,0.00022124119057328174,0.0016251642185970202,0.9999986549436131,0.0,0.0,1.0,0.0,0.0,0.0
41.608,0.38362657781443177,-0.0028349365506727515,2.2442301279768206,2.1759216025722957e-06,0.00023185257928398596,0.0016251685486905895,0.9999986525325099,0.0,0.0,1.0,0.0,0.0,0.0
41.618,0.38351574318405085,-0.002835585690762946,2.2544338113093048,2.207671344662796e-06,0.00024270998464254894,0.0016251728598259138,0.9999986499491713,0.0,0.0,1.0,0.0,0.0,0.0
41.628,0.38340547984635653,-0.002836237799075516,2.264637126577553,2.231451656961151e-06,0.00025377443368479084,0.001625177151744215,0.9999986471954765,0.0,0.0,1.0,0.0,0.0,0.0
41.638,0.3832958091740841,-0.0028368928838426195,2.2748400723638995,2.247337929184405e-06,0.0002650072598007579,0.001625181424200803,0.9999986442748011,0.0,0.0,1.0,0.0,0.0,0.0
41.648,0.38318675285491877,-0.0028375509374261106,2.285042647359776,2.255427655928894e-06,0.00027637021049374067,0.001625185676965225,0.9999986411920445,0.0,0.0,1.0,0.0,0.0,0.0
41.658,0.38307833281569403,-0.0028382119366426096,2.29524485036023,2.2558395496601113e-06,0.00028782555095913873,0.0016251899098213604,0.9999986379536326,0.0,0.0,1.0,0.0,0.0,0.0
41.668,0.38297057114767613,-0.00283887584312782,2.305446680258734,2.248712616360257e-06,0.0002993361632941455,0.0016251941225674709,0.9999986345675022,0.0,0.0,1.0,0.0,0.0,0.0
41.678,0.38286349003312775,-0.002839542603737954,2.315648136042249,2.2342051976126562e-06,0.00031086564116838993,0.0016251983150161974,0.9999986310430623,0.0,0.0,1.0,0.0,0.0,0.0
41.688,0.38275711167333837,-0.002840212150986068,2.3258492167865437,2.2124939828831068e-06,0.00032237837980467237,0.001625202486994509,0.9999986273911387,0.0,0.0,1.0,0.0,0.0,0.0
41.698,0.3826514582182963,-0.002840884403511081,2.336049921651748,2.1837729957281783e-06,0.00033383966113770285,0.0016252066383436105,0.9999986236239001,0.0,0.0,1.0,0.0,0.0,0.0
41.708,0.3825465516981704,-0.0028415592665772026,2.3462502498781306,2.1482525576201857e-06,0.0003452157340372446,0.0016252107689188001,0.9999986197547669,0.0,0.0,1.0,0.0,0.0,0.0
41.718,0.3824424139567575,-0.002842236632601476,2.3564502007820973,2.106158233028534e-06,0.0003564738895002293,0.0016252148785892916,0.9999986157983064,0.0,0.0,1.0,0.0,0.0,0.0
41.728,0.38233906658704236,-0.0028429163817071394,2.366649773752385,2.057729759338137e-06,0.00036758253073420667,0.0016252189672379931,0.9999986117701151,0.0,0.0,1.0,0.0,0.0,0.0
41.738,0.38223653086900844,-0.002843598382300455,2.376848968246452,2.0032199651181052e-06,0.0003785112380718725,0.0016252230347612528,0.9999986076866892,0.0,0.0,1.0,0.0,0.0,0.0
