vx,vy,vz,omega_z
-0.2397473,1.0156164e-07,-1.1545099,1.2496202
-0.2397473,1.0154591e-07,-1.1545099,1.2496202
-0.2397473,1.0154591e-07,-1.1545099,1.2496202
-0.2554996,0.0029248449,-1.1276392,1.2475234
-0.23852849,0.0047658384,-1.1260364,1.2570083
-0.23852849,0.0047658384,-1.1260364,1.2570083
-0.2414054,0.0054862075,-1.1087748,1.2397512
-0.2414054,0.0054862075,-1.1087748,1.2397512
-0.23586808,0.008540571,-1.0972267,1.2288485
-0.23561199,0.011798667,-1.0916389,1.2186297
-0.23439535,0.01543741,-1.0680383,1.2025801
-0.23439535,0.01543741,-1.0680383,1.2025801
-0.23054361,0.019431364,-1.056417,1.1906234
-0.22727343,0.023103675,-1.0404716,1.1747923
-0.22727343,0.023103675,-1.0404716,1.1747923
-0.22337262,0.026576273,-1.021259,1.1624783
-0.22256096,0.0290613,-1.0029347,1.1478318
-0.22256096,0.0290613,-1.0029347,1.1478318
-0.21686976,0.032469507,-0.98497576,1.1327096
-0.21266855,0.036380805,-0.96676415,1.1172011
-0.21266855,0.036380805,-0.96676415,1.1172011
-0.21435086,0.038826585,-0.9443621,1.1007288
-0.20916829,0.041369516,-0.9294088,1.0871518
-0.20916829,0.041369516,-0.9294088,1.0871518
-0.20397572,0.042223208,-0.912234,1.0725223
-0.19825564,0.0451957,-0.8918609,1.0567695
-0.19825564,0.0451957,-0.8918609,1.0567695
-0.19300684,0.046567187,-0.8723871,1.0410438
-0.18810686,0.04823917,-0.8533738,1.0273706
-0.18810686,0.04823917,-0.8533738,1.0273706
-0.18226996,0.04883244,-0.8367389,1.011745
-0.17550209,0.048769195,-0.81853145,0.99556845
-0.17550209,0.048769195,-0.81853145,0.99556845
-0.1698206,0.048932094,-0.79821366,0.9824213
-0.16487181,0.049544312,-0.7825072,0.96629256
-0.16487181,0.049544312,-0.7825072,0.96629256
-0.1591996,0.04881236,-0.76640105,0.95306337
-0.15533651,0.04738893,-0.74923646,0.9369544
-0.15533651,0.04738893,-0.74923646,0.9369544
-0.14838697,0.04695485,-0.734828,0.9243047
-0.14419357,0.04577116,-0.7200576,0.90942156
-0.14419357,0.04577116,-0.7200576,0.90942156
-0.13819732,0.0442767,-0.70404714,0.8947459
-0.13416827,0.042580925,-0.6887644,0.88096046
-0.13416827,0.042580925,-0.6887644,0.88096046
-0.12879264,0.040748302,-0.6753409,0.8668895
-0.12493572,0.039480023,-0.6571541,0.8527653
-0.12493572,0.039480023,-0.6571541,0.8527653
-0.120072804,0.03692988,-0.64582944,0.83890754
-0.116195686,0.035653632,-0.6320213,0.8245596
-0.116195686,0.035653632,-0.6320213,0.8245596
-0.11254398,0.03279806,-0.633753,0.8139134
-0.11254398,0.03279806,-0.633753,0.8139134
-0.10857834,0.0312793,-0.6060385,0.80040014
-0.10502473,0.028571386,-0.5941747,0.7876623
-0.101536915,0.02636005,-0.58117455,0.773926
-0.101536915,0.02636005,-0.58117455,0.773926
-0.09852918,0.0236664,-0.5692445,0.76219684
-0.095015675,0.02091518,-0.55782974,0.7496629
-0.095015675,0.02091518,-0.55782974,0.7496629
-0.09218535,0.018502882,-0.5451306,0.73740923
-0.08957093,0.015461153,-0.53701043,0.72502935
-0.08957093,0.015461153,-0.53701043,0.72502935
-0.08678067,0.013212893,-0.52314466,0.7130886
-0.08418826,0.010486062,-0.5105526,0.70077163
-0.08418826,0.010486062,-0.5105526,0.70077163
-0.08157799,0.007635658,-0.5000183,0.68989855
-0.079741366,0.005465159,-0.48962158,0.67823905
-0.079741366,0.005465159,-0.48962158,0.67823905
-0.077345304,0.002710732,-0.4776671,0.66677785
-0.077345304,0.002710732,-0.4776671,0.66677785
-0.075348355,0.000368396,-0.4670547,0.65633327
-0.07326075,-0.0020564566,-0.45921507,0.64595187
-0.071196735,-0.0029894079,-0.4509189,0.6366873
-0.071196735,-0.0029894079,-0.4509189,0.6366873
-0.06793516,-0.007147014,-0.43650675,0.618762
-0.06793516,-0.007147014,-0.43650675,0.618762
-0.068704106,-0.008455887,-0.4288103,0.61397415
-0.06697173,-0.011340822,-0.42417634,0.60146075
-0.066153616,-0.0130791655,-0.41066834,0.5925666
-0.066153616,-0.0130791655,-0.41066834,0.5925666
-0.06439928,-0.01550827,-0.40403217,0.58262134
-0.0630361,-0.017056907,-0.39490944,0.5719138
-0.0630361,-0.017056907,-0.39490944,0.5719138
-0.061862323,-0.019745236,-0.38732,0.56116337
-0.06094197,-0.021199038,-0.37765405,0.55370927
-0.06094197,-0.021199038,-0.37765405,0.55370927
-0.059899393,-0.023143766,-0.37082037,0.5423355
-0.059899393,-0.023143766,-0.37082037,0.5423355
-0.05894034,-0.025293704,-0.36278194,0.5339223
-0.05790779,-0.027003499,-0.35578674,0.52418643
-0.0570852,-0.028470073,-0.34895787,0.51591855
-0.0570852,-0.028470073,-0.34895787,0.51591855
-0.056211066,-0.030011784,-0.3409469,0.5070988
-0.05530324,-0.03151715,-0.32920724,0.49977675
-0.05530324,-0.03151715,-0.32920724,0.49977675
-0.05461237,-0.032716118,-0.32533208,0.48802397
-0.054019503,-0.034247883,-0.3189823,0.479653
-0.054019503,-0.034247883,-0.3189823,0.479653
-0.053186603,-0.03523242,-0.31262174,0.47124794
-0.052669484,-0.036433976,-0.30727407,0.46250015
-0.052669484,-0.036433976,-0.30727407,0.46250015
-0.05188089,-0.037596352,-0.2993956,0.45418894
-0.051472478,-0.038515493,-0.29480684,0.44563642
-0.051472478,-0.038515493,-0.29480684,0.44563642
-0.05077817,-0.039654896,-0.28764844,0.4384354
-0.049985006,-0.04061361,-0.28171673,0.43053475
-0.049985006,-0.04061361,-0.28171673,0.43053475
-0.049539465,-0.04145428,-0.27588686,0.4224839
-0.048926152,-0.042098735,-0.26758447,0.41529348
-0.048926152,-0.042098735,-0.26758447,0.41529348
-0.048247416,-0.042967197,-0.2638701,0.40794668
-0.047891255,-0.043503728,-0.25868496,0.39995942
-0.047891255,-0.043503728,-0.25868496,0.39995942
-0.047200263,-0.04415408,-0.25367746,0.39417145
-0.04688343,-0.04485455,-0.24762157,0.3858972
-0.04688343,-0.04485455,-0.24762157,0.3858972
-0.046092,-0.045467593,-0.24150106,0.3795258
-0.04590119,-0.046038877,-0.23895921,0.3723505
-0.04590119,-0.046038877,-0.23895921,0.3723505
-0.045255803,-0.046610016,-0.23263569,0.36537266
-0.044557136,-0.046882156,-0.22930245,0.3594409
-0.044557136,-0.046882156,-0.22930245,0.3594409
-0.044268552,-0.047724955,-0.22327119,0.35225525
-0.044268552,-0.047724955,-0.22327119,0.35225525
-0.043524195,-0.04783774,-0.21827467,0.3455584
-0.043396834,-0.048578184,-0.21383649,0.3392988
-0.04274452,-0.048607152,-0.20977117,0.33280218
-0.04274452,-0.048607152,-0.20977117,0.33280218
-0.04212484,-0.04905486,-0.2031171,0.32693756
-0.04167247,-0.049511217,-0.20214419,0.321842
-0.04167247,-0.049511217,-0.20214419,0.321842
-0.040420823,-0.050336625,-0.20556568,0.3175175
-0.040349834,-0.04990189,-0.19296326,0.30673623
-0.040349834,-0.04990189,-0.19296326,0.30673623
-0.040478505,-0.0498104,-0.18872084,0.30277655
-0.040478505,-0.0498104,-0.18872084,0.30277655
-0.03961083,-0.049756225,-0.1848548,0.29671574
-0.03939054,-0.049744606,-0.18180352,0.29205966
-0.03871476,-0.04978873,-0.17670244,0.28549027
-0.03871476,-0.04978873,-0.17670244,0.28549027
-0.038315903,-0.05010075,-0.17463307,0.28057912
-0.03776022,-0.04996229,-0.17071468,0.2750343
-0.03776022,-0.04996229,-0.17071468,0.2750343
-0.037306383,-0.049880635,-0.16846614,0.2706162
