vx,vy,vz,omega_z
-0.49695805,-0.33058444,0.7759257,-0.62733567
-0.46043348,-0.35533217,0.7259024,-0.5948927
-0.38213137,-0.36631727,0.6592685,-0.5436097
-0.2857607,-0.35279852,0.57606834,-0.48202008
-0.19827369,-0.31284398,0.49529028,-0.42588362
-0.13927174,-0.26958525,0.43429172,-0.38134387
-0.08816772,-0.21733873,0.37191626,-0.3346059
-0.053378996,-0.16854589,0.31890467,-0.29271904
-0.033511784,-0.13258356,0.2798804,-0.26087824
-0.017938923,-0.097809695,0.2396185,-0.22716789
-0.008690977,-0.07144894,0.20560825,-0.19808656
-0.003528335,-0.05410442,0.18098032,-0.17541334
0.00033986729,-0.03905275,0.1572325,-0.1522497
0.0028366304,-0.028464094,0.13293533,-0.1317697
0.004412266,-0.022196498,0.117141046,-0.11555641
0.0055808374,-0.016899267,0.10040325,-0.10002355
0.006488873,-0.013074559,0.086578384,-0.0862859
0.0070857545,-0.01085655,0.076368235,-0.07538459
0.0073975185,-0.008772125,0.06617005,-0.06486538
0.0074210525,-0.0073602544,0.05667705,-0.055479333
0.0072786827,-0.0061569,0.050524298,-0.049533688
0.0072919163,-0.005169008,0.042975545,-0.042049736
0.0067911926,-0.004313923,0.03750857,-0.036436763
0.006195424,-0.0035979091,0.032483824,-0.030744279
0.0062290365,-0.0029375784,0.029910803,-0.025609521
0.005591944,-0.0023584836,0.025273161,-0.022251086
0.005117108,-0.0018442735,0.022425473,-0.020083662
0.004521057,-0.0012497224,0.020287633,-0.017489566
0.0041258284,-0.0010266195,0.019178752,-0.015089663
0.003805569,-0.0006218692,0.017526774,-0.012937367
0.0031870343,-0.00023332433,0.0133647965,-0.009356685
0.002995054,-0.00014293913,0.01156542,-0.008945424
0.0029126748,-2.6698308e-06,0.009208192,-0.008036102
0.0026446881,0.00015862439,0.00733522,-0.007121836
0.002469264,0.000103366874,0.0074377237,-0.0070601436
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
