timestamp,e_v_x,e_v_y,e_v_a,e_alpha
111.04,[-0.03118028 -0.10545493 -2.25118002],[ 0.66678     0.59250534 -1.55321975],[ 1.13946202  1.06518737 -1.08053772],[4.85953664]
111.119,[-0.03050822 -0.10478288 -2.25050797],[ 0.66389717  0.58962252 -1.55610257],[ 1.32559006  1.2513154  -0.89440969],[4.84232966]
111.202,[-0.02983597 -0.10411063 -2.24983572],[ 0.65801127  0.58373661 -1.56198848],[ 1.37121853  1.29694387 -0.84878121],[4.82461441]
111.27,[-0.0334027  -0.10767736 -2.25340245],[ 0.65485633  0.58058167 -1.56514341],[ 1.42017864  1.34590399 -0.7998211 ],[4.81988875]
111.342,[-0.03035868 -0.10463334 -2.25035843],[ 0.65641384  0.58213918 -1.56358591],[ 1.47597288  1.40169823 -0.74402686],[4.80996586]
111.413,[-0.02805763 -0.10233228 -2.24805737],[ 0.64973513  0.57546047 -1.57026461],[ 1.52529607  1.45102141 -0.69470368],[4.78563965]
111.5,[-0.02564686 -0.09992152 -2.24564661],[ 0.64525861  0.57098395 -1.57474114],[ 1.57151223  1.49723757 -0.64848752],[4.759925]
111.583,[-0.01501462 -0.08928928 -2.23501437],[ 0.64117241  0.56689775 -1.57882734],[ 1.66712303  1.59284837 -0.55287672],[4.72148755]
111.66,[-0.00988318 -0.08415784 -2.22988293],[ 0.64068016  0.5664055  -1.57931959],[ 1.71916231  1.64488765 -0.50083744],[4.70005468]
111.737,[-2.97260755e-04 -7.45719196e-02 -2.22029701e+00],[ 0.63394692  0.55967226 -1.58605283],[ 1.75874844  1.68447378 -0.46125131],[4.66065081]
111.805,[ 0.00581638 -0.06845827 -2.21418336],[ 0.62837865  0.554104   -1.59162109],[ 1.94401584  1.86974118 -0.27598391],[4.62897537]
111.873,[ 0.01491607 -0.05935858 -2.20508367],[ 0.62712222  0.55284756 -1.59287753],[ 1.99465351  1.92037885 -0.22534624],[4.59919489]
111.941,[ 0.02380702 -0.05046764 -2.19619273],[ 0.6242269   0.54995224 -1.59577285],[ 2.03652425  1.96224959 -0.1834755 ],[4.56500658]
112.023,[ 0.03097529 -0.04329937 -2.18902446],[ 0.62266917  0.54839451 -1.59733058],[ 2.08065363  2.00637897 -0.13934611],[4.53608264]
112.087,[ 0.03554268 -0.03873198 -2.18445707],[ 0.63760386  0.5633292  -1.58239589],[ 2.12422442  2.04994976 -0.09577533],[4.55750554]
112.156,[ 0.04093676 -0.0333379  -2.17906298],[ 0.67440581  0.60013116 -1.54559393],[ 2.14671742  2.07244276 -0.07328233],[4.6167882]
112.239,[ 0.04472329 -0.02955136 -2.17527645],[ 0.72162965  0.64735499 -1.4983701 ],[ 2.1754108   2.10113614 -0.04458895],[4.6940029]
112.319,[ 0.04119594 -0.03307872 -2.1788038 ],[ 0.74963013  0.67535547 -1.47036962],[ 2.17982032  2.10554566 -0.04017943],[4.75101307]
112.379,[ 0.03356598 -0.04070868 -2.18643377],[ 0.77382006  0.6995454  -1.44617969],[ 2.19891119  2.12463653 -0.02108856],[-1.46706807]
112.446,[-0.02895906 -0.10323372 -2.24895881],[ 0.65519367  0.58091902 -1.56480607],[2.29448943 2.22021477 0.07448968],[4.73401315]
112.51,[-0.03474031 -0.10901497 -2.25474006],[ 0.62514266  0.550868   -1.59485709],[2.30572891 2.23145425 0.08572916],[4.69986293]
112.592,[-0.03753574 -0.11181039 -2.25753548],[ 0.59844024  0.52416558 -1.62155951],[2.31425146 2.2399768  0.09425171],[4.66241103]
112.668,[-0.03684396 -0.11111862 -2.25684371],[ 0.57177328  0.49749862 -1.64822647],[2.32231498 2.24804032 0.10231524],[4.60419326]
112.737,[-0.03681766 -0.11109231 -2.2568174 ],[ 0.54809724  0.47382259 -1.6719025 ],[2.32843288 2.25415822 0.10843313],[4.5461586]
112.809,[-0.03600802 -0.11028268 -2.25600776],[ 0.5272333   0.45295864 -1.69276645],[2.33424634 2.25997168 0.11424659],[4.48049839]
112.875,[-0.03622429 -0.11049894 -2.25622403],[ 0.5069423   0.43266764 -1.71305745],[2.33897824 2.26470358 0.1189785 ],[4.40419141]
112.952,[-0.03390944 -0.1081841  -2.25390919],[ 0.45767577  0.38340111 -1.76232398],[2.34688329 2.27260863 0.12688354],[4.1336273]
113.025,[-0.03630576 -0.11058042 -2.25630551],[ 0.4321226   0.35784794 -1.78787714],[2.35181413 2.27753947 0.13181439],[3.97807149]
113.108,[-0.04201662 -0.11629128 -2.26201637],[ 0.40333874  0.32906408 -1.81666101],[2.35563285 2.28135819 0.1356331 ],[3.80192494]
113.173,[-0.04249867 -0.11677333 -2.26249842],[ 0.38349112  0.30921646 -1.83650863],[2.35713102 2.28285636 0.13713127],[3.63701058]
113.237,[-0.03379113 -0.10806579 -2.25379088],[ 0.37132911  0.29705445 -1.84867064],[2.35778583 2.28351117 0.13778609],[3.45858518]
113.302,[-0.02225245 -0.09652711 -2.2422522 ],[ 0.36545643  0.29118177 -1.85454332],[2.35706147 2.28278681 0.13706172],[3.30395493]
113.369,[-0.02421483 -0.09848949 -2.24421458],[ 0.34977699  0.27550233 -1.87022276],[2.35583044 2.28155578 0.13583069],[2.94366167]
113.432,[-0.0297524  -0.10402706 -2.24975214],[ 0.35288163  0.27860697 -1.86711812],[2.35570199 2.28142733 0.13570224],[2.89160844]
113.508,[-0.03029322 -0.10456788 -2.25029297],[ 0.35479374  0.28051908 -1.86520601],[2.35448339 2.28020873 0.13448364],[2.81310971]
113.577,[-0.02668321 -0.10095786 -2.24668295],[ 0.35496206  0.2806874  -1.86503769],[2.35410737 2.27983271 0.13410762],[2.70394046]
113.655,[-0.02209935 -0.096374   -2.24209909],[ 0.35602343  0.28174877 -1.86397631],[2.3551803  2.28090564 0.13518055],[2.60994472]
113.734,[-0.02656547 -0.10084013 -2.24656522],[ 0.35917125  0.28489659 -1.86082849],[2.35515309 2.28087843 0.13515334],[2.44823322]
113.795,[-0.03235037 -0.10662502 -2.25235011],[ 0.3632601   0.28898544 -1.85673965],[2.35540652 2.28113186 0.13540677],[2.3435264]
113.862,[-0.03432031 -0.10859497 -2.25432006],[ 0.36837191  0.29409726 -1.85162783],[2.35406268 2.27978803 0.13406294],[2.23451591]
113.936,[-0.06391681 -0.13819147 -2.28391656],[ 0.36628458  0.29200992 -1.85371517],[2.352179   2.27790434 0.13217925],[1.69893606]
114.017,[-0.0648436  -0.13911826 -2.28484335],[ 0.36720866  0.292934   -1.85279109],[2.35147701 2.27720235 0.13147727],[1.59571228]
114.078,[-0.06910598 -0.14338064 -2.28910573],[ 0.36473174  0.29045708 -1.85526801],[2.35131107 2.27703641 0.13131132],[1.49447869]
114.154,[-0.07497875 -0.14925341 -2.2949785 ],[ 0.36064518  0.28637052 -1.85935457],[2.35153754 2.27726288 0.13153779],[1.40310835]
114.227,[-0.08944167 -0.16371633 -2.30944142],[ 0.35643317  0.28215851 -1.86356658],[2.35056576 2.2762911  0.13056601],[1.27871323]
114.294,[-0.10530206 -0.17957672 -2.32530181],[ 0.35118917  0.27691451 -1.86881058],[2.349351   2.27507634 0.12935125],[1.16221468]
114.368,[-0.12827811 -0.20255277 -2.34827785],[ 0.33286081  0.25858615 -1.88713893],[2.34988755 2.27561289 0.1298878 ],[1.01202425]
114.438,[-0.13467596 -0.20895062 -2.35467571],[ 0.32449592  0.25022126 -1.89550383],[2.35053251 2.27625785 0.13053276],[0.99338063]
114.505,[-0.14116528 -0.21543994 -2.36116503],[ 0.31740793  0.24313327 -1.90259182],[2.35063238 2.27635772 0.13063263],[0.9743393]
114.583,[-0.13199323 -0.20626789 -2.35199297],[ 0.30274814  0.22847348 -1.91725161],[2.35390715 2.27963249 0.1339074 ],[1.00562039]
114.647,[-0.13117699 -0.20545165 -2.35117674],[ 0.29474839  0.22047373 -1.92525136],[2.35391539 2.27964073 0.13391564],[1.02119113]
114.728,[-0.12946111 -0.20373577 -2.34946086],[ 0.28464261  0.21036795 -1.93535714],[2.35425318 2.27997852 0.13425343],[1.04361059]
114.787,[-0.1233229  -0.19759756 -2.34332265],[ 0.27756798  0.20329332 -1.94243177],[2.35531027 2.28103561 0.13531052],[1.0671261]
114.857,[-0.11417316 -0.18844782 -2.33417291],[ 0.27287295  0.19859829 -1.9471268 ],[2.35521704 2.28094238 0.13521729],[1.09160348]
114.922,[-0.10268303 -0.17695769 -2.32268278],[ 0.26912914  0.19485448 -1.95087061],[2.35579287 2.28151822 0.13579313],[1.11618982]
114.988,[-0.06734887 -0.14162353 -2.28734862],[ 0.2611476   0.18687294 -1.95885215],[2.35630012 2.28202546 0.13630037],[1.14622679]
115.052,[-0.0576232  -0.13189786 -2.27762295],[ 0.26100587  0.18673122 -1.95899387],[2.35629263 2.28201797 0.13629289],[1.14854404]
115.122,[-0.04327108 -0.11754574 -2.26327083],[ 0.26395773  0.18968307 -1.95604202],[2.35740692 2.28313226 0.13740717],[1.15152254]
115.194,[-0.02694758 -0.10122224 -2.24694732],[ 0.26874499  0.19447034 -1.95125475],[2.3576716  2.28339694 0.13767185],[1.15140733]
115.271,[-0.01190837 -0.08618303 -2.23190811],[ 0.27713477  0.20286011 -1.94286498],[2.359201   2.28492634 0.13920125],[1.14001056]
115.349,[-2.15578657e-06 -7.42768146e-02 -2.22000190e+00],[ 0.28662475  0.21235009 -1.933375  ],[2.35943994 2.28516528 0.13944019],[1.12161409]
115.414,[ 0.02288089 -0.05139377 -2.19711885],[ 0.30149521  0.22722055 -1.91850454],[2.35860893 2.28433427 0.13860918],[1.06760964]
115.491,[ 0.02570844 -0.04856622 -2.19429131],[ 0.2975549   0.22328024 -1.92244485],[2.35956331 2.28528865 0.13956357],[1.06376405]
115.566,[ 0.02367342 -0.05060124 -2.19632633],[ 0.28703596  0.2127613  -1.93296379],[2.3589227  2.28464804 0.13892295],[1.06502678]
115.641,[ 0.02007176 -0.0542029  -2.19992799],[ 0.27419579  0.19992113 -1.94580396],[2.35957396 2.2852993  0.13957421],[1.06674508]
115.714,[ 0.01791252 -0.05636214 -2.20208723],[ 0.26540022  0.19112556 -1.95459953],[2.36028743 2.28601277 0.14028768],[1.06393872]
115.793,[ 0.01574409 -0.05853057 -2.20425566],[ 0.26139681  0.18712215 -1.95860294],[2.35927809 2.28500343 0.13927834],[1.05460937]
115.867,[ 0.01101383 -0.06326083 -2.20898592],[ 0.26052997  0.18625531 -1.95946978],[2.35839043 2.28411577 0.13839068],[1.03248875]
115.947,[ 0.00532055 -0.06895411 -2.2146792 ],[ 0.26076017  0.18648551 -1.95923957],[2.35712375 2.28284909 0.13712401],[1.00644036]
116.012,[ 1.80612446e-04 -7.40940464e-02 -2.21981914e+00],[ 0.25314322  0.17886856 -1.96685653],[2.35394924 2.27967458 0.13394949],[0.96030611]
116.084,[ 9.49981796e-04 -7.33246770e-02 -2.21904977e+00],[ 0.24939235  0.1751177  -1.97060739],[2.35255783 2.27828318 0.13255809],[0.95194853]
116.151,[ 5.74105892e-04 -7.37005529e-02 -2.21942564e+00],[ 0.24386559  0.16959093 -1.97613416],[2.3500676  2.27579294 0.13006786],[0.94360698]
116.222,[-0.00778833 -0.08206299 -2.22778808],[ 0.22506259  0.15078793 -1.99493716],[2.34596775 2.27169309 0.125968  ],[0.90878425]
116.298,[-0.00684683 -0.08112149 -2.22684657],[ 0.22136065  0.14708599 -1.99863909],[2.34473092 2.27045626 0.12473117],[0.89727159]
116.367,[-0.00594701 -0.08022167 -2.22594675],[ 0.22044262  0.14616796 -1.99955712],[2.34434022 2.27006556 0.12434047],[0.88152764]
116.443,[ 1.45331494e-03 -7.28213439e-02 -2.21854643e+00],[ 0.22134433  0.14706967 -1.99865542],[2.34107125 2.26679659 0.1210715 ],[0.86545249]
116.517,[ 0.00850567 -0.06576899 -2.21149408],[ 0.22283269  0.14855803 -1.99716706],[2.33917291 2.26489825 0.11917317],[0.86527913]
116.59,[ 0.0162544  -0.05802026 -2.20374534],[ 0.22585922  0.15158456 -1.99414053],[2.33780756 2.2635329  0.11780782],[0.86463911]
116.668,[ 0.0414904  -0.03278426 -2.17850935],[ 0.22914195  0.15486729 -1.9908578 ],[2.33269102 2.25841636 0.11269127],[0.87004923]
116.75,[ 0.0528145  -0.02146016 -2.16718525],[ 0.22850372  0.15422906 -1.99149603],[2.33103947 2.25676481 0.11103972],[0.8782665]
116.825,[ 0.06449405 -0.00978061 -2.1555057 ],[ 0.22727988  0.15300522 -1.99271987],[2.32914486 2.25487021 0.10914512],[0.8872513]
116.899,[ 7.27233012e-02 -1.55135763e-03 -2.14727645e+00],[ 0.22812024  0.15384558 -1.9918795 ],[2.32912044 2.25484578 0.10912069],[0.8902002]
116.977,[ 0.08042831  0.00615365 -2.13957144],[ 0.22927698  0.15500232 -1.99072277],[2.32688856 2.2526139  0.10688881],[0.89022573]
117.051,[ 0.08718025  0.01290559 -2.1328195 ],[ 0.23088887  0.15661421 -1.98911088],[2.32412443 2.24984977 0.10412468],[0.88860427]
117.119,[ 0.09530045  0.02102579 -2.1246993 ],[ 0.22641168  0.15213703 -1.99358806],[2.3207807  2.24650604 0.10078096],[0.8622896]
117.187,[ 0.09637572  0.02210106 -2.12362403],[ 0.2248799   0.15060524 -1.99511985],[2.32087958 2.24660492 0.10087984],[0.8521569]
117.258,[ 0.09869114  0.02441648 -2.12130861],[ 0.22359525  0.14932059 -1.9964045 ],[2.32077773 2.24650307 0.10077798],[0.84194622]
117.315,[ 0.09951717  0.02524251 -2.12048258],[ 0.22217283  0.14789818 -1.99782691],[2.32005204 2.24577738 0.10005229],[0.83109042]
117.391,[ 0.09792786  0.0236532  -2.12207189],[ 0.21902765  0.14475299 -2.0009721 ],[2.32040371 2.24612905 0.10040396],[0.81348271]
117.469,[ 0.09386886  0.0195942  -2.12613089],[ 0.21657329  0.14229863 -2.00342646],[2.32140357 2.24712891 0.10140382],[0.79243504]
117.54,[ 0.08344356  0.0091689  -2.13655619],[ 0.2134537   0.13917904 -2.00654605],[2.32220995 2.24793529 0.1022102 ],[0.74861234]
117.601,[ 0.07863327  0.00435861 -2.14136647],[ 0.21080069  0.13652603 -2.00919906],[2.32270327 2.24842861 0.10270352],[0.73148671]
117.668,[ 7.39550368e-02 -3.19622036e-04 -2.14604471e+00],[ 0.20946372  0.13518907 -2.01053602],[2.3228437  2.24856904 0.10284395],[0.71392034]
