timestamp,e_v_x,e_v_y,e_v_a,e_alpha
105.837,[ 0.44221565  0.367941   -2.77778409],[ 0.2903576   0.21608294 -2.92964214],[4.09558187 4.02130722 0.87558213],[2.88843407]
105.902,[ 0.35259375  0.27831909 -2.86740599],[ 0.25925707  0.18498242 -2.96074267],[4.0775153  4.00324064 0.85751555],[2.92181701]
105.969,[ 0.33337461  0.25909995 -2.88662514],[ 0.25933336  0.1850587  -2.96066638],[4.06672174 3.99244708 0.84672199],[2.95804799]
106.038,[ 0.30121416  0.22693951 -2.91878558],[ 0.25976124  0.18548658 -2.96023851],[4.06163018 3.98735552 0.84163043],[3.024367]
106.111,[ 0.23387947  0.15960481 -2.98612028],[ 0.258773    0.18449834 -2.96122675],[4.04475652 3.97048186 0.82475677],[3.16492888]
106.181,[ 0.20764173  0.13336707 -3.01235802],[ 0.25996308  0.18568842 -2.96003667],[4.03734771 3.96307305 0.81734796],[3.2271423]
106.243,[ 0.18506943  0.11079477 -3.03493032],[ 0.24842409  0.17414943 -2.97157565],[4.02648589 3.95221123 0.80648614],[3.26009281]
106.314,[ 0.15719207  0.08291741 -3.06280767],[ 0.21567083  0.14139617 -3.00432892],[4.01400226 3.9397276  0.79400251],[3.26157948]
106.382,[ 0.14103131  0.06675665 -3.07896843],[ 0.2108982   0.13662355 -3.00910154],[4.00608393 3.93180927 0.78608418],[3.28674193]
106.45,[ 0.11194348  0.03766882 -3.10805627],[ 0.22430677  0.15003211 -2.99569298],[3.99976475 3.92549009 0.779765  ],[3.38553346]
106.513,[ 0.09204832  0.01777366 -3.12795143],[ 0.22675752  0.15248286 -2.99324223],[3.99648576 3.9222111  0.77648601],[3.44152762]
106.58,[ 7.11697870e-02 -3.10487182e-03 -3.14882996e+00],[ 0.22501133  0.15073667 -2.99498842],[3.99082288 3.91654822 0.77082313],[3.48955544]
106.657,[ 0.06191417 -0.01236049 -3.15808558],[ 0.21894221  0.14466755 -3.00105753],[3.98481732 3.91054266 0.76481757],[3.49982997]
106.729,[ 0.090464    0.01618934 -3.12953575],[ 0.18858209  0.11430743 -3.03141766],[3.96142966 3.88715501 0.74142992],[3.38885165]
106.798,[ 0.11268101  0.03840635 -3.10731874],[ 0.17243962  0.09816496 -3.04756013],[3.95400185 3.87972719 0.7340021 ],[3.31092774]
106.865,[ 0.15227453  0.07799987 -3.06772522],[ 0.16279776  0.0885231  -3.05720199],[3.9468481  3.87257344 0.72684836],[3.21525048]
106.932,[ 0.18825764  0.11398299 -3.0317421 ],[ 0.16079235  0.08651769 -3.0592074 ],[3.93608236 3.8618077  0.71608261],[3.13610289]
106.991,[ 0.2180159   0.14374124 -3.00198385],[ 0.16604708  0.09177242 -3.05395267],[3.9255225  3.85124784 0.70552275],[3.07721588]
107.057,[ 0.23816081  0.16388615 -2.98183894],[ 0.17802316  0.1037485  -3.04197659],[3.91832309 3.84404843 0.69832334],[3.04746931]
107.118,[ 0.28063735  0.20636269 -2.9393624 ],[ 0.2396635   0.16538884 -2.98033624],[3.89323037 3.81895571 0.67323062],[3.03372683]
107.189,[ 0.28907742  0.21480276 -2.93092233],[ 0.25341373  0.17913907 -2.96658602],[3.88729449 3.81301983 0.66729474],[3.02722016]
107.256,[ 0.28352799  0.20925333 -2.93647176],[ 0.26582259  0.19154793 -2.95417716],[3.87975544 3.80548078 0.65975569],[3.04072616]
107.325,[ 0.28158352  0.20730886 -2.93841623],[ 0.27636539  0.20209073 -2.94363436],[3.87424391 3.79996926 0.65424417],[3.03964885]
107.397,[ 0.27519169  0.20091703 -2.94480805],[ 0.28465564  0.21038098 -2.93534411],[3.86828665 3.79401199 0.6482869 ],[3.04828041]
107.461,[ 0.25573082  0.18145616 -2.96426893],[ 0.2931072   0.21883254 -2.92689254],[3.86331491 3.78904025 0.64331517],[3.07541325]
107.53,[ 0.17154434  0.09726968 -3.04845541],[ 0.30449936  0.2302247  -2.91550039],[3.84756434 3.77328968 0.62756459],[3.18957011]
107.595,[ 0.14368156  0.0694069  -3.07631819],[ 0.309437    0.23516234 -2.91056274],[3.84755565 3.773281   0.62755591],[3.24649015]
107.666,[ 0.12270423  0.04842957 -3.09729552],[ 0.30620223  0.23192757 -2.91379752],[3.83490898 3.76063432 0.61490924],[3.27618123]
107.733,[ 0.11561512  0.04134046 -3.10438463],[ 0.28223196  0.2079573  -2.93776779],[3.82199773 3.74772307 0.60199798],[3.23925833]
107.799,[ 0.12159123  0.04731657 -3.09840851],[ 0.26698574  0.19271108 -2.95301401],[3.81332461 3.73904995 0.59332487],[3.20836148]
107.864,[ 0.12624187  0.05196721 -3.09375788],[ 0.25194455  0.17766989 -2.9680552 ],[3.8088492  3.73457454 0.58884945],[3.17848323]
107.931,[ 0.13360592  0.05933126 -3.08639383],[ 0.20654662  0.13227197 -3.01345312],[3.79591272 3.72163806 0.57591297],[3.0960124]
108.0,[ 0.13274583  0.05847117 -3.08725392],[ 0.1992595   0.12498484 -3.02074025],[3.78979977 3.71552512 0.56980003],[3.09104539]
108.067,[ 0.13561616  0.0613415  -3.08438359],[ 0.19314475  0.11887009 -3.02685499],[3.78495908 3.71068442 0.56495933],[3.07681451]
108.142,[ 0.15605592  0.08178126 -3.06394383],[ 0.17246612  0.09819146 -3.04753363],[3.77442236 3.7001477  0.55442262],[3.0239045]
108.218,[ 0.16193875  0.08766409 -3.058061  ],[ 0.17016716  0.0958925  -3.04983259],[3.77111289 3.69683823 0.55111314],[3.02176271]
