timestamp,e_v_x,e_v_y,e_v_a,e_alpha
227.888,[ 0.32314938  0.24887472 -2.89685037],[ 0.36637167  0.29209701 -2.85362808],[4.32293182 4.24865716 1.10293207],[3.39025709]
227.937,[ 0.32044717  0.24617252 -2.89955257],[ 0.359561    0.28528634 -2.86043875],[4.29836966 4.224095   1.07836991],[3.39649338]
227.985,[ 0.31799833  0.24372367 -2.90200142],[ 0.35295501  0.27868035 -2.86704474],[4.29015198 4.21587732 1.07015223],[3.39884948]
228.045,[ 0.31563337  0.24135872 -2.90436637],[ 0.34960353  0.27532887 -2.87039621],[4.28320765 4.20893299 1.0632079 ],[3.40183523]
228.093,[ 0.31321113  0.23893647 -2.90678861],[ 0.34671063  0.27243598 -2.87328911],[4.27115817 4.19688352 1.05115843],[3.40649545]
228.142,[ 0.31035367  0.23607901 -2.90964608],[ 0.3398027   0.26552804 -2.88019705],[4.26116262 4.18688796 1.04116287],[3.40200035]
228.186,[ 0.30821284  0.23393818 -2.91178691],[ 0.33573681  0.26146215 -2.88426294],[4.25402049 4.17974584 1.03402075],[3.4014885]
228.239,[ 0.30609064  0.23181598 -2.91390911],[ 0.33241933  0.25814468 -2.88758041],[4.24521702 4.17094236 1.02521727],[3.39232805]
228.284,[ 0.30437297  0.23009831 -2.91562677],[ 0.33025345  0.25597879 -2.8897463 ],[4.23844353 4.16416887 1.01844378],[3.37017326]
228.332,[ 0.30232206  0.2280474  -2.91767769],[ 0.32872464  0.25444999 -2.8912751 ],[4.23481979 4.16054513 1.01482004],[3.38347843]
228.384,[ 0.29940203  0.22512737 -2.92059772],[ 0.3278193   0.25354465 -2.89218044],[4.22190454 4.14762988 1.00190479],[3.37816553]
228.441,[ 0.29521627  0.22094162 -2.92478347],[ 0.32397394  0.24969928 -2.89602581],[4.21597688 4.14170222 0.99597714],[3.3670065]
228.492,[ 0.28998479  0.21571013 -2.93001496],[ 0.32282349  0.24854883 -2.89717625],[4.20848762 4.13421296 0.98848787],[3.35863142]
228.539,[ 0.28933046  0.2150558  -2.93066929],[ 0.3264761   0.25220144 -2.89352365],[4.20851676 4.1342421  0.98851701],[3.35279581]
228.594,[ 0.29093822  0.21666356 -2.92906153],[ 0.33541157  0.26113691 -2.88458818],[4.19867955 4.12440489 0.9786798 ],[3.34344744]
228.64,[ 0.27794355  0.20366889 -2.9420562 ],[ 0.33687311  0.26259845 -2.88312664],[4.17871279 4.10443814 0.95871305],[3.35193882]
228.689,[ 0.28305341  0.20877875 -2.93694634],[ 0.3421936   0.26791895 -2.87780614],[4.19571246 4.1214378  0.97571271],[3.32567915]
228.736,[ 0.27447586  0.2002012  -2.94552389],[ 0.33644077  0.26216611 -2.88355898],[4.18201276 4.1077381  0.96201301],[3.3109909]
