timestamp,e_v_x,e_v_y,e_v_a,e_alpha
625.757,[ 7.55263671e-02  1.25170827e-03 -2.14447338e+00],[ 0.21949582  0.14522116 -2.00050392],[ 2.05392007  1.97964542 -0.16607967],[0.86989065]
625.805,[ 0.08135895  0.00708429 -2.1386408 ],[ 0.21837601  0.14410135 -2.00162374],[ 2.0536133   1.97933865 -0.16638644],[0.87853881]
625.854,[ 0.08945601  0.01518136 -2.13054373],[ 0.21582589  0.14155123 -2.00417386],[ 2.0535098   1.97923514 -0.16648995],[0.89263675]
625.906,[ 0.0989024   0.02462775 -2.12109734],[ 0.21276918  0.13849452 -2.00723056],[ 2.05550154  1.98122688 -0.16449821],[0.90530766]
625.953,[ 0.10677751  0.03250286 -2.11322223],[ 0.21139131  0.13711665 -2.00860844],[ 2.05517535  1.98090069 -0.1648244 ],[0.90808274]
626.005,[ 0.11487089  0.04059623 -2.10512886],[ 0.21092628  0.13665162 -2.00907347],[ 2.05614694  1.98187229 -0.1638528 ],[0.90894556]
626.055,[ 0.12291578  0.04864112 -2.09708397],[ 0.21064628  0.13637162 -2.00935346],[ 2.05701694  1.98274228 -0.16298281],[0.90803357]
626.107,[ 0.13030557  0.05603091 -2.08969418],[ 0.21009827  0.13582361 -2.00990148],[ 2.05766594  1.98339128 -0.16233381],[0.90463401]
626.156,[ 0.13708112  0.06280646 -2.08291863],[ 0.20917674  0.13490209 -2.010823  ],[ 2.05816786  1.9838932  -0.16183189],[0.89732183]
626.206,[ 0.14218778  0.06791312 -2.07781196],[ 0.2074305   0.13315584 -2.01256925],[ 2.05846874  1.98419408 -0.16153101],[0.88559644]
626.256,[ 0.14615552  0.07188086 -2.07384423],[ 0.20607417  0.13179951 -2.01392558],[ 2.05940573  1.98513107 -0.16059402],[0.86918104]
626.305,[ 0.15017294  0.07589828 -2.06982681],[ 0.20568655  0.13141189 -2.0143132 ],[ 2.06106251  1.98678785 -0.15893724],[0.85241502]
626.355,[ 0.15359897  0.07932431 -2.06640077],[ 0.20670797  0.13243331 -2.01329178],[ 2.06098179  1.98670714 -0.15901795],[0.8243557]
