vx,vy,vz,omega_z
0.13957797,0.20385794,-0.3754732,0.94366837
0.1976491,0.025328198,-0.2546171,0.7135411
0.09127403,-0.10940854,-0.17128363,0.5117802
0.005435626,-0.124015056,-0.1089781,0.34937564
-0.022222087,-0.103781596,-0.07094587,0.23405032
-0.024951594,-0.083337024,-0.04680338,0.15399864
-0.021759097,-0.06707616,-0.03119625,0.101240546
-0.017961169,-0.05241029,-0.021349777,0.06483987
-0.014551951,-0.040217,-0.014736068,0.041050423
-0.011645243,-0.03072487,-0.01043737,0.026252292
-0.009064439,-0.02312131,-0.007349971,0.015716592
-0.006906568,-0.017287834,-0.0055639646,0.010181275
-0.0052290834,-0.013012738,-0.0037878824,0.006365979
-0.003810268,-0.009947988,-0.0016793985,0.002354768
-0.003204509,-0.006951375,-0.0007189544,0.0011373941
-0.0026121745,-0.005826549,-0.0055130287,0.0039263424
-0.00025805467,-0.0034464886,7.898934e-07,3.2875033e-07
-3.1971194e-05,-0.0032961103,-2.6653812e-08,2.1981064e-08
-0.0016381873,-0.0032893342,-0.005060353,0.002285604
-3.67754e-05,-0.0020230752,0.00074094674,-0.0034359319
-8.5064175e-06,-0.00012534774,1.776372e-15,1.3322677e-16
3.226084e-06,-1.040419e-05,1.7763581e-15,1.3322677e-16
4.0669584e-06,1.3669934e-05,1.9539909e-15,1.3322677e-16
2.7815163e-06,1.2997329e-05,1.7763553e-15,1.3322677e-16
1.4374428e-06,7.935243e-06,1.7763559e-15,1.3322677e-16
6.690577e-07,4.2441798e-06,1.7763563e-15,1.3322677e-16
2.7301778e-07,2.1363244e-06,1.7763566e-15,1.3322677e-16
7.00369e-08,9.829333e-07,1.7763567e-15,1.3322677e-16
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
