timestamp,x,y,z,vx,vy,vz,wx,wy,wz
16.359,0.3835963570047467,-0.004372033869647345,2.0026341296081562,0.0,0.0,1.0,0.0,0.0,0.0
16.369,0.3834624795876052,-0.004355942585918816,2.0128516750180006,0.0,0.0,1.0,0.0,0.0,0.0
16.379,0.3833295280030044,-0.004340223134920234,2.0230691697163405,0.0,0.0,1.0,0.0,0.0,0.0
16.389,0.3831974604565833,-0.0043248684462047025,2.033286594604044,0.0,0.0,1.0,0.0,0.0,0.0
16.399,0.3830662361129505,-0.004309870133968301,2.0435039315679604,0.0,0.0,1.0,0.0,0.0,0.0
16.409,0.3829358152008835,-0.004295218568119193,2.0537211634321038,0.0,0.0,1.0,0.0,0.0,0.0
16.419,0.3828061591122155,-0.004280902946861122,2.0639382739112673,0.0,0.0,1.0,0.0,0.0,0.0
16.429,0.38267723049429714,-0.004266911370546038,2.0741552475669427,0.0,0.0,1.0,0.0,0.0,0.0
16.439,0.3825489933359418,-0.0042532309165536205,2.084372069765426,0.0,0.0,1.0,0.0,0.0,0.0
16.449,0.382421413046783,-0.004239847714959023,2.0945887266380057,0.0,0.0,1.0,0.0,0.0,0.0
16.459,0.38229445652999716,-0.0042267470247544,2.104805205043129,0.0,0.0,1.0,0.0,0.0,0.0
16.469,0.38216809224836024,-0.004213913310394439,2.115021492530444,0.0,0.0,1.0,0.0,0.0,0.0
16.479,0.38204229028362896,-0.004201330318441428,2.1252375773066223,0.0,0.0,1.0,0.0,0.0,0.0
16.489,0.38191702238925973,-0.004188981154091057,2.135453448202879,0.0,0.0,1.0,0.0,0.0,0.0
16.499,0.38179226203648997,-0.004176848357366384,2.1456690946440995,0.0,0.0,1.0,0.0,0.0,0.0
16.509,0.381667984453831,-0.004164913978773952,2.155884506619493,0.0,0.0,1.0,0.0,0.0,0.0
16.519,0.38154416666003704,-0.0041531596542230525,2.1660996746546997,0.0,0.0,1.0,0.0,0.0,0.0
16.529,0.3814207874906303,-0.004141566679016471,2.176314589785275,0.0,0.0,1.0,0.0,0.0,0.0
16.539,0.38129782761808034,-0.00413011608072872,2.186529243531478,0.0,0.0,1.0,0.0,0.0,0.0
16.549,0.38117526956574976,-0.0041187886907957496,2.196743627874315,0.0,0.0,1.0,0.0,0.0,0.0
16.559,0.3810530977157343,-0.004107565214648289,2.2069577352327507,0.0,0.0,1.0,0.0,0.0,0.0
16.569,0.3809312983107376,-0.004096426300229534,2.2171715584420513,0.0,0.0,1.0,0.0,0.0,0.0
16.579,0.380809859450136,-0.004085352604746423,2.2273850907331894,0.0,0.0,1.0,0.0,0.0,0.0
16.589,0.38068877108039917,-0.004074324859512666,2.2375983257132623,0.0,0.0,1.0,0.0,0.0,0.0
16.599,0.3805680249800455,-0.004063323932750546,2.247811257346873,0.0,0.0,1.0,0.0,0.0,0.0
16.609,0.38044761473932015,-0.004052330890227588,2.2580238799384276,0.0,0.0,1.0,0.0,0.0,0.0
16.619,0.38032753573479666,-0.004041327053613257,2.2682361881152957,0.0,0.0,1.0,0.0,0.0,0.0
16.629,0.3802077850991078,-0.004030294056449991,2.2784481768118043,0.0,0.0,1.0,0.0,0.0,0.0
16.639,0.3800883616860238,-0.004019213897641939,2.288659841254014,-0.24321654438972473,-0.02389749139547348,0.1163560152053833,0.0,0.0,0.7077010869979858
16.649,0.3799692611240984,-0.004008069660530757,2.29886011987143,-0.24321654438972473,-0.02389749139547348,0.1163560152053833,0.0,0.0,0.7077010869979858
16.659,0.3798503601399561,-0.003996858083316781,2.3089850762512123,-0.24321654438972473,-0.02389749139547348,0.1163560152053833,0.0,0.0,0.7077010869979858
16.669,0.37973115297872134,-0.0039856146112494766,2.318979415291555,-0.20157656073570251,0.06346667557954788,0.28611865639686584,0.0,0.0,0.2264082431793213
16.679,0.37961065710092673,-0.003974389968488821,2.3288110087818525,-0.20157656073570251,0.06346667557954788,0.28611865639686584,0.0,0.0,0.2264082431793213
16.689,0.3794874807114062,-0.0039631529365471915,2.3384571485873242,-0.20157656073570251,0.06346667557954788,0.28611865639686584,0.0,0.0,0.2264082431793213
16.699,0.3793599074070396,-0.0039517416106679215,2.3479013574746173,-0.20157656073570251,0.06346667557954788,0.28611865639686584,0.0,0.0,0.2264082431793213
16.709,0.37922596370516404,-0.003939859850710412,2.3571322252914992,-0.20157656073570251,0.06346667557954788,0.28611865639686584,0.0,0.0,0.2264082431793213
16.719,0.37908349517033024,-0.003927092471595467,2.3661407473408134,-0.18559879064559937,0.07035303860902786,0.15058481693267822,0.0,0.0,0.23395097255706787
16.729,0.3789303184955827,-0.0039129346655041196,2.374913106701499,-0.18559879064559937,0.07035303860902786,0.15058481693267822,0.0,0.0,0.23395097255706787
16.739,0.3787641886070652,-0.003896797493472758,2.3834391387595315,-0.18559879064559937,0.07035303860902786,0.15058481693267822,0.0,0.0,0.23395097255706787
16.749,0.3785828092131077,-0.003878016891306205,2.3917127820560973,-0.18559879064559937,0.07035303860902786,0.15058481693267822,0.0,0.0,0.23395097255706787
16.759,0.37838384700143785,-0.0038558646672197812,2.399731271870426,-0.18559879064559937,0.07035303860902786,0.15058481693267822,0.0,0.0,0.23395097255706787
16.769,0.3781649298632262,-0.003829556501241087,2.407494900035066,-0.224100261926651,0.04127480834722519,0.18440291285514832,0.0,0.0,0.3177095651626587
16.779,0.3779235919913555,-0.003798260092058162,2.4150080728766765,-0.224100261926651,0.04127480834722519,0.18440291285514832,0.0,0.0,0.3177095651626587
16.789,0.3776573054406643,-0.003761146871511909,2.4222765744563692,-0.224100261926651,0.04127480834722519,0.18440291285514832,0.0,0.0,0.3177095651626587
16.799,0.37736348303794603,-0.0037174210569375834,2.4293069497390998,-0.224100261926651,0.04127480834722519,0.18440291285514832,0.0,0.0,0.3177095651626587
16.809,0.37703949091270966,-0.003666331790905927,2.436106292842032,-0.2115359902381897,0.028897397220134735,0.21977108716964722,0.0,0.0,1.2016956806182861
16.819,0.37668264881376295,-0.0036071726942691496,2.4426825174196587,-0.2115359902381897,0.028897397220134735,0.21977108716964722,0.0,0.0,1.2016956806182861
16.829,0.37629017781001994,-0.0035392659914342934,2.4490458918635736,-0.2115359902381897,0.028897397220134735,0.21977108716964722,0.0,0.0,1.2016956806182861
16.839,0.37585933801278143,-0.0034620047676754083,2.4552065535542673,-0.2115359902381897,0.028897397220134735,0.21977108716964722,0.0,0.0,1.2016956806182861
16.849,0.37538747531915484,-0.0033748652218320097,2.4611741603733024,-0.2115359902381897,0.028897397220134735,0.21977108716964722,0.0,0.0,1.2016956806182861
16.859,0.37487204333322666,-0.003277407538343449,2.466957913411783,-0.2115359902381897,0.028897397220134735,0.21977108716964722,0.0,0.0,1.2016956806182861
16.869,0.3743106901933223,-0.0031692895978587157,2.472565376335701,-0.23392879962921143,0.07002352923154831,0.12366637587547302,0.0,0.0,0.910459041595459
16.879,0.3737015362955976,-0.0030503094905339058,2.4779979454939656,-0.23392879962921143,0.07002352923154831,0.12366637587547302,0.0,0.0,0.910459041595459
16.889,0.3730427891275865,-0.0029202663020895378,2.483257323828969,-0.23392879962921143,0.07002352923154831,0.12366637587547302,0.0,0.0,0.910459041595459
16.899,0.37233268299530076,-0.002778919305517724,2.4883462452617424,-0.23392879962921143,0.07002352923154831,0.12366637587547302,0.0,0.0,0.910459041595459
16.909,0.37156948956979996,-0.002625984202379477,2.493268240084513,-0.23392879962921143,0.07002352923154831,0.12366637587547302,0.0,0.0,0.910459041595459
16.919,0.37075152115427557,-0.002461136981991385,2.498027634873358,-0.21463677287101746,0.02891131490468979,0.13904380798339844,0.0,0.0,1.1500091552734375
16.929,0.36987710639751525,-0.002284029286711981,2.5026301230242383,-0.21463677287101746,0.02891131490468979,0.13904380798339844,0.0,0.0,1.1500091552734375
16.939,0.3689447010351707,-0.002094363235968508,2.507081611155828,-0.21463677287101746,0.02891131490468979,0.13904380798339844,0.0,0.0,1.1500091552734375
16.949,0.3679529262582685,-0.0018919301867697741,2.51138800325503,-0.21463677287101746,0.02891131490468979,0.13904380798339844,0.0,0.0,1.1500091552734375
