timestamp,e_v_x,e_v_y,e_v_a,e_alpha
14.893,[-2.99516144e-05 -7.43046104e-02 -3.22002970e+00],[ 0.63818317  0.56390851 -2.58181658],[5.91930149 5.84502683 2.69930174],[4.64292777]
14.943,[-2.86326381e-05 -7.43032914e-02 -3.22002838e+00],[ 0.63645746  0.5621828  -2.58354229],[6.00698203 5.93270737 2.78698228],[4.64289266]
14.989,[-2.77587924e-05 -7.43024176e-02 -3.22002751e+00],[ 0.65602365  0.58174899 -2.56397609],[6.19177062 6.11749597 2.97177088],[4.67169999]
15.04,[-2.61349643e-05 -7.43007938e-02 -3.22002588e+00],[ 0.6560122   0.58173754 -2.56398755],[6.19177204 6.11749738 2.9717723 ],[4.67167001]
15.088,[-2.53188761e-05 -7.42999777e-02 -3.22002507e+00],[ 0.65464256  0.5803679  -2.56535719],[6.2892637  6.21498904 3.06926395],[4.67164784]
15.144,[ 0.00412614 -0.07014852 -3.21587361],[ 0.64417402  0.56989936 -2.57582573],[6.29051458 6.21623993 3.07051484],[4.63810634]
15.19,[ 0.01427204 -0.06000262 -3.20572771],[ 0.63768169  0.56340703 -2.58231806],[6.29431236 6.2200377  3.07431262],[4.58500634]
15.247,[ 3.99532254e-04 -7.38751266e-02 -3.21960022e+00],[ 0.62675811  0.55248345 -2.59324164],[6.2991612  6.22488654 3.07916145],[4.56376936]
15.294,[ 0.00869636 -0.0655783  -3.21130339],[ 0.64397874  0.56970408 -2.57602101],[6.40714981 6.33287515 3.18715006],[4.55431734]
15.342,[ 2.50918443e-03 -7.17654744e-02 -3.21749056e+00],[ 0.65388682  0.57961216 -2.56611293],[6.47740136 6.4031267  3.25740161],[4.56229486]
15.396,[ 6.43133621e-04 -7.36315252e-02 -3.21935661e+00],[ 0.63555589  0.56128123 -2.58444385],[6.30988697 6.23561231 3.08988723],[4.52251457]
15.439,[-3.20008809e-04 -7.45946676e-02 -3.22031976e+00],[ 0.65269368  0.57841902 -2.56730607],[6.43258851 6.35831385 3.21258876],[4.53570602]
15.495,[-3.63477730e-04 -7.46381365e-02 -3.22036323e+00],[ 0.65809297  0.58381831 -2.56190678],[6.45718231 6.38290765 3.23718256],[4.56655348]
15.542,[-1.15809437e-06 -7.42758169e-02 -3.22000091e+00],[ 0.64903113  0.57475647 -2.57096862],[6.33688908 6.26261442 3.11688933],[4.54105475]
15.594,[-6.86421370e-04 -7.49610802e-02 -3.22068617e+00],[ 0.655309    0.58103434 -2.56469075],[6.37484258 6.30056793 3.15484284],[4.5508785]
15.644,[-0.00668645 -0.08096111 -3.22668619],[ 0.65407283  0.57979817 -2.56592692],[6.34946324 6.27518858 3.12946349],[4.58253159]
15.695,[-0.01464444 -0.0889191  -3.23464419],[ 0.65352007  0.57924541 -2.56647968],[6.3288007  6.25452604 3.10880095],[4.60704514]
15.744,[-0.02303765 -0.09731231 -3.2430374 ],[ 0.65282918  0.57855453 -2.56717056],[6.32411436 6.2498397  3.10411461],[4.64758]
15.791,[-0.02512055 -0.09939521 -3.2451203 ],[ 0.64851643  0.57424177 -2.57148332],[6.30390857 6.22963391 3.08390882],[4.67885175]
15.845,[-0.02407308 -0.09834774 -3.24407283],[ 0.64106375  0.56678909 -2.57893599],[6.28402406 6.2097494  3.06402431],[4.68630068]
15.888,[-0.01930888 -0.09358354 -3.23930863],[ 0.63100104  0.55672638 -2.58899871],[6.2663951  6.19212044 3.04639535],[4.6738166]
15.94,[-0.02414375 -0.09841841 -3.2441435 ],[ 0.62889337  0.55461871 -2.59110638],[6.24812096 6.1738463  3.02812121],[4.70510194]
15.99,[-0.02074579 -0.09502045 -3.24074554],[ 0.62459795  0.5503233  -2.59540179],[6.23440703 6.16013237 3.01440728],[4.69517705]
16.044,[-0.01757123 -0.09184589 -3.23757097],[ 0.62166497  0.54739032 -2.59833477],[6.21960766 6.145333   2.99960791],[4.68855541]
16.097,[-0.01255049 -0.08682515 -3.23255024],[ 0.61827853  0.54400387 -2.60172122],[6.1968253  6.12255064 2.97682555],[4.6661424]
16.142,[-0.00769317 -0.08196783 -3.22769292],[ 0.61544801  0.54117335 -2.60455174],[6.18432909 6.11005443 2.96432934],[4.65069419]
16.193,[-0.00379404 -0.0780687  -3.22379379],[ 0.61018772  0.53591306 -2.60981203],[6.15866347 6.08438881 2.93866372],[4.62724024]
16.241,[-2.85334049e-03 -7.71279993e-02 -3.22285309e+00],[ 0.60723735  0.53296269 -2.6127624 ],[6.14250586 6.06823121 2.92250612],[4.5971275]
16.289,[-0.0036272  -0.07790186 -3.22362694],[ 0.60461205  0.53033739 -2.6153877 ],[6.12388584 6.04961118 2.90388609],[4.58339319]
16.343,[-0.00631523 -0.08058989 -3.22631498],[ 0.60210131  0.52782665 -2.61789844],[6.10331618 6.02904152 2.88331644],[4.57339243]
16.388,[-0.01065677 -0.08493143 -3.23065652],[ 0.60217284  0.52789818 -2.6178269 ],[6.09297161 6.01869695 2.87297186],[4.57168308]
16.444,[-0.0126313  -0.08690596 -3.23263105],[ 0.59906542  0.52479076 -2.62093433],[6.07179906 5.9975244  2.85179931],[4.56196909]
16.496,[-0.01464216 -0.08891682 -3.23464191],[ 0.5973343   0.52305964 -2.62266545],[6.04478999 5.97051533 2.82479024],[4.55908466]
16.54,[-0.01448413 -0.08875879 -3.23448388],[ 0.59669658  0.52242193 -2.62330316],[6.03012724 5.95585258 2.81012749],[4.55269871]
16.594,[-0.01226131 -0.08653597 -3.23226105],[ 0.59599742  0.52172276 -2.62400233],[6.0100245  5.93574985 2.79002476],[4.54915183]
16.641,[-0.01121472 -0.08548938 -3.23121447],[ 0.59270044  0.51842578 -2.62729931],[5.98119161 5.90691695 2.76119186],[4.52881995]
16.692,[-0.00979935 -0.08407401 -3.2297991 ],[ 0.5914658   0.51719114 -2.62853394],[5.97570854 5.90143389 2.7557088 ],[4.51111332]
