timestamp,e_v_x,e_v_y,e_v_a,e_alpha
49.862,[-0.07136619 -0.14564085 -4.29136594],[ 0.38330826  0.3090336  -3.83669149],[6.56063375 6.48635909 2.340634  ],[2.88707038]
49.913,[-0.06838033 -0.14265499 -4.28838007],[ 0.37690484  0.30263018 -3.84309491],[6.53821727 6.46394262 2.31821753],[2.7364825]
49.963,[-0.06640632 -0.14068098 -4.28640607],[ 0.37941339  0.30513873 -3.84058635],[6.51142518 6.43715052 2.29142543],[2.6717784]
50.011,[-0.06692308 -0.14119774 -4.28692283],[ 0.37132062  0.29704596 -3.84867913],[6.43656225 6.3622876  2.21656251],[2.43577276]
50.064,[-0.05905878 -0.13333344 -4.27905853],[ 0.37078716  0.2965125  -3.84921258],[6.45696667 6.38269201 2.23696693],[2.23077319]
50.118,[-0.05892457 -0.13319923 -4.27892432],[ 0.36910528  0.29483062 -3.85089447],[6.43179538 6.35752073 2.21179564],[2.20036356]
50.167,[-0.06099777 -0.13527243 -4.28099751],[ 0.37092615  0.29665149 -3.8490736 ],[6.40299483 6.32872017 2.18299508],[2.01793842]
50.217,[-0.06215885 -0.13643351 -4.2821586 ],[ 0.37194119  0.29766653 -3.84805856],[6.37922131 6.30494665 2.15922156],[1.88625003]
50.264,[-0.06278523 -0.13705989 -4.28278498],[ 0.36932041  0.29504576 -3.85067933],[6.34079536 6.2665207  2.12079561],[1.79534884]
50.311,[-0.06175229 -0.13602695 -4.28175204],[ 0.36232048  0.28804582 -3.85767927],[6.31333239 6.23905773 2.09333264],[1.70461804]
50.365,[-0.06197689 -0.13625155 -4.28197664],[ 0.36127868  0.28700402 -3.85872107],[6.28695511 6.21268045 2.06695536],[1.64474979]
50.411,[-0.05738798 -0.13166264 -4.27738773],[ 0.35144667  0.27717201 -3.86855307],[6.25092445 6.17664979 2.03092471],[1.64009083]
50.464,[-0.05400033 -0.12827499 -4.27400008],[ 0.34610212  0.27182746 -3.87389763],[6.24011674 6.16584208 2.02011699],[1.59387731]
50.514,[-0.05050173 -0.12477638 -4.27050147],[ 0.33696707  0.26269241 -3.88303267],[6.2011339  6.12685924 1.98113415],[1.58063137]
50.563,[-0.04659905 -0.12087371 -4.2665988 ],[ 0.33221319  0.25793853 -3.88778656],[6.17782434 6.10354968 1.95782459],[1.53640773]
50.615,[-0.04272839 -0.11700305 -4.26272814],[ 0.32651804  0.25224338 -3.89348171],[6.15150805 6.0772334  1.93150831],[1.47897856]
50.664,[-0.03961558 -0.11389024 -4.25961533],[ 0.32202277  0.24774811 -3.89797698],[6.11678474 6.04251008 1.89678499],[1.44540934]
50.714,[-0.03867762 -0.11295228 -4.25867737],[ 0.32020976  0.2459351  -3.89978999],[6.09002826 6.0157536  1.87002851],[1.39363413]
50.763,[-0.03739627 -0.11167093 -4.25739601],[ 0.31713209  0.24285743 -3.90286766],[6.05196156 5.9776869  1.83196181],[1.36409789]
50.815,[-0.0343959  -0.10867056 -4.25439565],[ 0.31391229  0.23963763 -3.90608746],[6.01545564 5.94118098 1.79545589],[1.33711072]
50.862,[-0.02563672 -0.09991138 -4.24563647],[ 0.30831503  0.23404038 -3.91168471],[5.99318883 5.91891417 1.77318909],[1.3407831]
50.913,[-0.02223682 -0.09651148 -4.24223657],[ 0.30313351  0.22885886 -3.91686623],[5.95783989 5.88356523 1.73784014],[1.33199071]
50.963,[-0.01380996 -0.08808462 -4.23380971],[ 0.30011068  0.22583602 -3.91988906],[5.93417119 5.85989653 1.71417144],[1.31596832]
51.014,[-0.00643561 -0.08071027 -4.22643536],[ 0.29635752  0.22208286 -3.92364222],[5.90612323 5.83184857 1.68612348],[1.31021264]
51.063,[-1.39351840e-04 -7.44140107e-02 -4.22013910e+00],[ 0.29535829  0.22108363 -3.92464146],[5.87436822 5.80009356 1.65436848],[1.28625131]
51.116,[ 3.56873360e-03 -7.07059252e-02 -4.21643101e+00],[ 0.29242444  0.21814978 -3.92757531],[5.84330629 5.76903163 1.62330654],[1.26469093]
51.163,[ 0.01130699 -0.06296767 -4.20869276],[ 0.28827573  0.21400107 -3.93172402],[5.8052335  5.73095884 1.58523376],[1.2522991]
51.219,[ 0.01563623 -0.05863843 -4.20436351],[ 0.28749165  0.21321699 -3.9325081 ],[5.78343494 5.70916028 1.5634352 ],[1.23219816]
51.271,[ 0.01888116 -0.0553935  -4.20111859],[ 0.28696158  0.21268692 -3.93303817],[5.78869309 5.71441843 1.56869334],[1.19972721]
51.315,[ 0.0264342  -0.04784046 -4.19356555],[ 0.28375212  0.20947746 -3.93624763],[5.70019817 5.62592351 1.48019843],[1.21727294]
51.364,[ 0.03219304 -0.04208162 -4.18780671],[ 0.2826994   0.20842474 -3.93730035],[5.70336514 5.62909049 1.4833654 ],[1.21143636]
51.414,[ 0.03865519 -0.03561947 -4.18134456],[ 0.27480005  0.20052539 -3.9451997 ],[5.66908938 5.59481472 1.44908964],[1.2182258]
51.464,[ 0.04447732 -0.02979734 -4.17552243],[ 0.26911344  0.19483878 -3.95088631],[5.64460648 5.57033182 1.42460673],[1.21369815]
51.512,[ 0.05066414 -0.02361052 -4.16933561],[ 0.268468    0.19419334 -3.95153174],[5.61630456 5.5420299  1.39630481],[1.1934168]
51.559,[ 0.05698079 -0.01729386 -4.16301895],[ 0.26750337  0.19322871 -3.95249638],[5.58216491 5.50789025 1.36216516],[1.17462331]
51.611,[ 0.06189871 -0.01237595 -4.15810104],[ 0.26751972  0.19324506 -3.95248003],[5.56665757 5.49238291 1.34665782],[1.15160977]
51.662,[ 0.06691672 -0.00735794 -4.15308302],[ 0.26902885  0.19475419 -3.95097089],[5.54596895 5.47169429 1.3259692 ],[1.12240718]
51.715,[ 7.16338171e-02 -2.64084168e-03 -4.14836593e+00],[ 0.27000214  0.19572748 -3.94999761],[5.51651794 5.44224328 1.29651819],[1.10410675]
51.763,[ 7.40372180e-02 -2.37440808e-04 -4.14596253e+00],[ 0.26770934  0.19343468 -3.95229041],[5.50053113 5.42625647 1.28053138],[1.08144307]
51.813,[ 0.07924844  0.00497378 -4.14075131],[ 0.26675079  0.19247613 -3.95324896],[5.4776969  5.40342224 1.25769715],[1.06535532]
51.861,[ 0.0794502   0.00517554 -4.14054955],[ 0.26566676  0.1913921  -3.95433299],[5.44019059 5.36591594 1.22019085],[1.04069345]
51.91,[ 0.08112492  0.00685027 -4.13887482],[ 0.26546392  0.19118926 -3.95453582],[5.43661486 5.3623402  1.21661511],[1.01729578]
51.965,[ 0.08440231  0.01012766 -4.13559743],[ 0.26573783  0.19146317 -3.95426192],[5.41599641 5.34172176 1.19599667],[1.00346967]
52.017,[ 0.08694701  0.01267235 -4.13305274],[ 0.26457069  0.19029603 -3.95542905],[5.3999234  5.32564874 1.17992365],[0.98058251]
52.064,[ 0.08989942  0.01562477 -4.13010032],[ 0.26396623  0.18969157 -3.95603352],[5.38257729 5.30830263 1.16257755],[0.96406472]
52.116,[ 0.09230636  0.0180317  -4.12769339],[ 0.26349728  0.18922262 -3.95650247],[5.36567568 5.29140102 1.14567593],[0.94311337]
52.161,[ 0.09124988  0.01697522 -4.12874987],[ 0.26166457  0.18738991 -3.95833518],[5.34989593 5.27562127 1.12989618],[0.92010623]
52.217,[ 0.0943979   0.02012324 -4.12560185],[ 0.2615736   0.18729894 -3.95842615],[5.33663764 5.26236298 1.11663789],[0.88623889]
52.265,[ 0.09471538  0.02044072 -4.12528437],[ 0.2597757   0.18550104 -3.96022405],[5.32146074 5.24718608 1.10146099],[0.86967529]
52.322,[ 0.09561862  0.02134396 -4.12438113],[ 0.2593367   0.18506204 -3.96066305],[5.30364647 5.22937181 1.08364672],[0.84214245]
52.364,[ 0.09558585  0.02131119 -4.1244139 ],[ 0.25982647  0.18555181 -3.96017328],[5.29402074 5.21974608 1.07402099],[0.81556782]
52.418,[ 0.09771743  0.02344277 -4.12228232],[ 0.26015259  0.18587793 -3.95984716],[5.28379344 5.20951878 1.06379369],[0.79574108]
52.466,[ 0.10089556  0.02662091 -4.11910418],[ 0.26129378  0.18701913 -3.95870596],[5.29134787 5.21707321 1.07134812],[0.77478002]
52.519,[ 0.1010418   0.02676714 -4.11895795],[ 0.25902161  0.18474695 -3.96097814],[5.25455707 5.18028241 1.03455732],[0.75834101]
52.564,[ 0.10181631  0.02754165 -4.11818344],[ 0.25789845  0.18362379 -3.9621013 ],[5.24122927 5.16695462 1.02122953],[0.73927048]
52.616,[ 0.10238572  0.02811107 -4.11761402],[ 0.25739068  0.18311602 -3.96260907],[5.21988978 5.14561512 0.99989003],[0.72634332]
52.665,[ 0.10468327  0.03040861 -4.11531647],[ 0.25808424  0.18380958 -3.96191551],[5.21187761 5.13760295 0.99187786],[0.70628672]
52.712,[ 0.106063    0.03178835 -4.11393674],[ 0.25764595  0.18337129 -3.9623538 ],[5.19685596 5.1225813  0.97685621],[0.69666189]
52.768,[ 0.10882787  0.03455321 -4.11117188],[ 0.25735456  0.18307991 -3.96264518],[5.18804219 5.11376754 0.96804245],[0.68006135]
52.816,[ 0.1093778   0.03510314 -4.11062195],[ 0.2544497   0.18017504 -3.96555005],[5.17001685 5.09574219 0.9500171 ],[0.66515918]
52.864,[ 0.10912523  0.03485057 -4.11087452],[ 0.25419201  0.17991735 -3.96580774],[5.15145337 5.07717871 0.93145363],[0.64816869]
52.915,[ 0.1109908   0.03671614 -4.10900895],[ 0.25527909  0.18100443 -3.96472066],[5.13908838 5.06481372 0.91908863],[0.63033689]
52.962,[ 0.11254872  0.03827406 -4.10745103],[ 0.2569326   0.18265794 -3.96306715],[5.1214609  5.04718624 0.90146115],[0.61817192]
53.012,[ 0.11551406  0.0412394  -4.10448569],[ 0.25614422  0.18186956 -3.96385553],[5.10512753 5.03085287 0.88512778],[0.61359615]
53.065,[ 0.11708292  0.04280826 -4.10291683],[ 0.25296852  0.17869386 -3.96703123],[5.07051083 4.99623617 0.85051108],[0.60513971]
53.11,[ 0.12261457  0.04833991 -4.09738518],[ 0.25584698  0.18157232 -3.96415277],[5.07425933 4.99998467 0.85425958],[0.59609588]
