timestamp,e_v_x,e_v_y,e_v_a,e_alpha
16.025,[-1.62598704e-03 -7.59006458e-02 -2.22162573e+00],[ 0.63643869  0.56216403 -1.58356106],[ 1.30694157  1.23266691 -0.91305818],[4.66381393]
16.077,[-6.31722653e-05 -7.43378311e-02 -2.22006292e+00],[ 0.63625724  0.56198258 -1.58374251],[ 1.35614144  1.28186678 -0.86385831],[4.66611649]
16.122,[-9.21378430e-04 -7.51960372e-02 -2.22092113e+00],[ 0.63424559  0.55997093 -1.58575416],[ 1.39668406  1.3224094  -0.82331569],[4.65737103]
16.178,[-0.0027151  -0.07698975 -2.22271484],[ 0.63780685  0.56353219 -1.5821929 ],[ 1.44823176  1.3739571  -0.77176799],[4.67279486]
16.227,[-0.00252901 -0.07680367 -2.22252876],[ 0.63529381  0.56101915 -1.58470594],[ 1.49160849  1.41733383 -0.72839125],[4.66730973]
16.275,[-0.00247604 -0.0767507  -2.22247579],[ 0.62950405  0.5552294  -1.59049569],[ 1.53962961  1.46535495 -0.68037013],[4.65231725]
16.325,[-0.00258681 -0.07686147 -2.22258655],[ 0.62616123  0.55188657 -1.59383852],[ 1.59979435  1.52551969 -0.6202054 ],[4.61655289]
16.376,[-2.96612087e-04 -7.45712709e-02 -2.22029636e+00],[ 0.61891972  0.54464507 -1.60108002],[ 1.63798997  1.56371532 -0.58200977],[4.55234794]
16.423,[-1.81480789e-03 -7.60894667e-02 -2.22181456e+00],[ 0.62343976  0.5491651  -1.59655999],[ 1.67595287  1.60167821 -0.54404687],[4.5154274]
16.476,[-0.00595412 -0.08022878 -2.22595387],[ 0.61824087  0.54396621 -1.60175888],[ 1.71475067  1.64047601 -0.50524907],[4.43621175]
16.526,[-0.01157168 -0.08584633 -2.23157142],[ 0.61765202  0.54337736 -1.60234773],[ 1.74344389  1.66916923 -0.47655586],[4.4051422]
16.576999999999998,[-0.01459296 -0.08886762 -2.23459271],[ 0.62043167  0.54615701 -1.59956808],[ 1.76359228  1.68931762 -0.45640747],[4.39581851]
16.629,[-0.01884972 -0.09312438 -2.23884947],[ 0.61873357  0.54445891 -1.60126618],[ 1.77833679  1.70406213 -0.44166295],[4.40032344]
16.678,[-0.02429118 -0.09856584 -2.24429093],[ 0.61290237  0.53862771 -1.60709738],[ 1.79037616  1.7161015  -0.42962359],[4.40283999]
16.724,[-0.03145392 -0.10572858 -2.25145367],[ 0.6051174   0.53084274 -1.61488235],[ 1.80005258  1.72577793 -0.41994716],[4.41284061]
16.777,[-0.03755491 -0.11182957 -2.25755466],[ 0.60049432  0.52621966 -1.61950543],[ 1.80303211  1.72875745 -0.41696763],[4.46129458]
16.823,[-0.04289868 -0.11717334 -2.26289842],[ 0.58422862  0.50995396 -1.63577112],[ 1.8099778   1.73570314 -0.41002195],[4.47007304]
16.876,[-0.04709367 -0.12136833 -2.26709342],[ 0.57599556  0.5017209  -1.64400419],[ 1.81202586  1.7377512  -0.40797389],[4.50374292]
16.927,[-0.05119243 -0.12546709 -2.27119218],[ 0.56141484  0.48714018 -1.65858491],[ 1.81620886  1.7419342  -0.40379089],[4.51489325]
16.977,[-0.05458058 -0.12885524 -2.27458033],[ 0.54588514  0.47161048 -1.67411461],[ 1.82094576  1.7466711  -0.39905399],[4.51424943]
17.03,[-0.05706754 -0.1313422  -2.27706729],[ 0.5293173   0.45504264 -1.69068245],[ 1.82581654  1.75154188 -0.39418321],[4.4991841]
17.075,[-0.05733187 -0.13160652 -2.27733161],[ 0.51226765  0.43799299 -1.7077321 ],[ 1.83182188  1.75754722 -0.38817787],[4.46178445]
17.125,[-0.05808426 -0.13235892 -2.27808401],[ 0.49744801  0.42317336 -1.72255173],[ 1.83731079  1.76303613 -0.38268896],[4.42396441]
17.175,[-0.05652742 -0.13080208 -2.27652717],[ 0.48227081  0.40799615 -1.73772894],[ 1.84371266  1.769438   -0.37628709],[4.36111402]
17.225,[-0.05542849 -0.12970315 -2.27542824],[ 0.46608828  0.39181362 -1.75391147],[ 1.84954519  1.77527053 -0.37045455],[4.2708142]
17.274,[-0.05305568 -0.12733034 -2.27305543],[ 0.45306931  0.37879465 -1.76693044],[ 1.85724859  1.78297393 -0.36275115],[4.17051462]
17.327,[-0.04974584 -0.1240205  -2.26974559],[ 0.44200921  0.36773455 -1.77799054],[ 1.8632487   1.78897405 -0.35675104],[4.04773185]
17.378,[-0.04498122 -0.11925588 -2.26498097],[ 0.4286201   0.35434544 -1.79137965],[ 1.86963439  1.79535973 -0.35036536],[3.85331192]
17.426,[-0.0392483  -0.11352296 -2.25924805],[ 0.41748202  0.34320736 -1.80251773],[ 1.87702681  1.80275215 -0.34297293],[3.62912312]
17.474,[-0.03431623 -0.10859088 -2.25431597],[ 0.40826752  0.33399287 -1.81173222],[ 1.88345044  1.80917578 -0.33654931],[3.41918445]
17.523,[-0.02728907 -0.10156373 -2.24728882],[ 0.39754811  0.32327345 -1.82245164],[ 1.88997093  1.81569627 -0.33002882],[3.19647661]
17.574,[-0.02211547 -0.09639013 -2.24211521],[ 0.38807834  0.31380368 -1.83192141],[ 1.89715225  1.82287759 -0.3228475 ],[3.01712973]
17.626,[-0.01606113 -0.09033579 -2.23606088],[ 0.38076198  0.30648732 -1.83923777],[ 1.90278428  1.82850962 -0.31721547],[2.86665579]
17.675,[-0.01102794 -0.0853026  -2.23102769],[ 0.37435609  0.30008144 -1.84564365],[ 1.90775914  1.83348448 -0.31224061],[2.73012207]
17.725,[-0.00660842 -0.08088307 -2.22660816],[ 0.36838447  0.29410981 -1.85161527],[ 1.91312973  1.83885507 -0.30687002],[2.6113823]
17.779,[-0.00323557 -0.07751023 -2.22323532],[ 0.36326552  0.28899086 -1.85673423],[ 1.918678    1.84440334 -0.30132175],[2.5008673]
17.826,[-1.11175556e-03 -7.53864144e-02 -2.22111150e+00],[ 0.35949535  0.28522069 -1.8605044 ],[ 1.92352703  1.84925237 -0.29647272],[2.40165235]
17.875,[ 6.45969470e-04 -7.36286893e-02 -2.21935378e+00],[ 0.35684682  0.28257216 -1.86315293],[ 1.92842412  1.85414946 -0.29157563],[2.29465211]
17.928,[ 1.40991047e-03 -7.28647483e-02 -2.21858984e+00],[ 0.35538624  0.28111158 -1.86461351],[ 1.93261698  1.85834232 -0.28738277],[2.18685457]
17.974,[ 2.31044672e-04 -7.40436141e-02 -2.21976870e+00],[ 0.35498373  0.28070907 -1.86501602],[ 1.93642822  1.86215356 -0.28357152],[2.08865962]
18.028,[ 1.45011694e-03 -7.28245419e-02 -2.21854963e+00],[ 0.3521252   0.27785054 -1.86787455],[ 1.94109148  1.86681682 -0.27890827],[1.9965684]
18.077,[ 1.59348410e-03 -7.26811747e-02 -2.21840626e+00],[ 0.35051636  0.2762417  -1.86948339],[ 1.94522671  1.87095206 -0.27477303],[1.90455324]
18.126,[ 1.40086079e-03 -7.28737980e-02 -2.21859889e+00],[ 0.3478422   0.27356755 -1.87215754],[ 1.94972375  1.8754491  -0.27027599],[1.81432508]
18.177,[ 7.81587758e-04 -7.34930711e-02 -2.21921816e+00],[ 0.34580332  0.27152866 -1.87419643],[ 1.95519686  1.8809222  -0.26480289],[1.72952646]
18.225,[-4.98670193e-04 -7.47733290e-02 -2.22049842e+00],[ 0.34346104  0.26918639 -1.8765387 ],[ 1.95993047  1.88565582 -0.26006927],[1.64999151]
18.273,[-0.00392812 -0.07820278 -2.22392786],[ 0.34226075  0.26798609 -1.877739  ],[ 1.96464876  1.8903741  -0.25535099],[1.56421259]
18.325,[-0.00472375 -0.07899841 -2.2247235 ],[ 0.34293251  0.26865785 -1.87706724],[ 1.97068612  1.89641146 -0.24931363],[1.5028233]
18.376,[-0.00644744 -0.0807221  -2.22644719],[ 0.34198185  0.26770719 -1.8780179 ],[ 1.97538945  1.9011148  -0.24461029],[1.45682239]
18.423,[-0.00728293 -0.08155759 -2.22728268],[ 0.33687649  0.26260183 -1.88312326],[ 1.9806743   1.90639964 -0.23932544],[1.43040958]
18.474,[-0.00727466 -0.08154932 -2.2272744 ],[ 0.33440345  0.26012879 -1.8855963 ],[ 1.98507088  1.91079622 -0.23492887],[1.39782167]
18.53,[-0.00708231 -0.08135697 -2.22708206],[ 0.33099969  0.25672503 -1.88900006],[ 1.99018547  1.91591081 -0.22981428],[1.3728368]
18.578,[-0.00575246 -0.08002712 -2.22575221],[ 0.32617548  0.25190082 -1.89382426],[ 1.99558223  1.92130757 -0.22441752],[1.35225121]
18.625,[-0.00333762 -0.07761228 -2.22333737],[ 0.32157095  0.24729629 -1.89842879],[ 2.00149476  1.9272201  -0.21850499],[1.32726701]
18.673000000000002,[-2.16126065e-03 -7.64359195e-02 -2.22216101e+00],[ 0.31936106  0.2450864  -1.90063869],[ 2.00747127  1.93319661 -0.21252848],[1.29368286]
18.724,[ 7.26902159e-04 -7.35477567e-02 -2.21927285e+00],[ 0.31556434  0.24128968 -1.90443541],[ 2.0130405   1.93876584 -0.20695925],[1.26263059]
