vx,vy,vz,omega_z
0.20856386,-0.37303817,-1.5412414,4.5549706e-10
0.20871426,-0.36849558,-1.5315595,-0.002056349
0.19382936,-0.34449148,-1.3960701,-0.00088406296
0.1740861,-0.30520573,-1.2556037,0.005810309
0.1567323,-0.2750535,-1.2097956,-7.77213e-05
0.12889048,-0.2268936,-1.0348717,-0.005538022
0.10413334,-0.18430462,-0.88663155,0.00011169073
0.086523816,-0.1552012,-0.7820523,0.00011320782
0.07411614,-0.1255396,-0.6761629,0.0019127259
0.06085276,-0.10510028,-0.60206914,6.487287e-05
0.05127264,-0.0860207,-0.5238141,5.807027e-05
0.042526476,-0.07369009,-0.45200822,4.4875836e-05
0.03462856,-0.06229705,-0.3858971,3.1756685e-05
0.031002328,-0.052426867,-0.3395863,0.0039001044
0.024113098,-0.047274508,-0.29598075,1.7460288e-05
0.02341194,-0.0385114,-0.24141097,1.1231772e-05
0.020152481,-0.034255188,-0.21559753,9.137197e-06
0.017599031,-0.030257968,-0.19065957,4.466121e-06
0.015043277,-0.026753178,-0.16656925,2.887851e-06
0.0150223235,-0.026596794,-0.16657414,2.1634123e-06
0.012939011,-0.02370655,-0.14327462,1.422613e-06
0.012255208,-0.020650063,-0.10975769,-0.0032992042
0.01271358,-0.01875558,-0.10454728,0.0010916898
0.010921926,-0.017292036,-0.08832856,-0.0032522273
0.010679983,-0.014775449,-0.07792629,1.3687021e-06
0.008909216,-0.01451858,-0.067592084,-0.0032008511
0.008710794,-0.01187858,-0.0575189,-1.8715546e-07
0.006535454,-0.011919379,-0.047514047,-0.0031492475
0.0063594375,-0.011750716,-0.048941333,-0.0013437627
0.006597575,-0.00977572,-0.037743647,1.3859291e-06
0.005438353,-0.009389016,-0.03606309,0.003510758
0.0027568156,-0.00929488,-0.03774048,-1.8817432e-06
0.0032511202,-0.0069889156,-0.025145974,0.0044127265
0.004387475,-0.00706578,-0.018586095,1.1222348e-06
0.0044164727,-0.006950861,-0.018779615,0.0002769974
0.002342468,-0.006913473,-0.02805345,0.0031003384
0.0018839488,-0.0068519963,-0.026006354,0.0042249383
0.00054599805,-0.0024425555,-0.017727721,-0.0005835917
0.0002998281,-0.0028040903,-0.018581292,3.5363797e-07
0.0016925635,-0.002589408,-0.012867614,-0.0043251878
0.0022083204,-0.0024510256,-0.009189206,-0.0030525497
0.002358394,-0.0023472738,-0.009187867,-0.0030529378
0.002416724,-0.002291566,-0.009187389,-0.003053113
0.001073046,-0.0022692948,-0.015024869,0.0013237599
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
