vx,vy,vz,omega_z
-1.0048172,-0.7622619,-0.45019054,0.0009106171
-0.9494856,-0.7445682,-0.31213683,0.0035218834
-0.8166692,-0.6386944,-0.23576295,0.004328655
-0.64264196,-0.5024862,-0.20358986,-0.00022382631
-0.47514856,-0.37089595,-0.1740382,0.0011389699
-0.33840218,-0.26316568,-0.15177362,0.0017356232
-0.24109699,-0.19054382,-0.1305525,0.0005522823
-0.15963924,-0.123419665,-0.11931106,0.00010238328
-0.100548774,-0.07927844,-0.09956691,0.0014205022
-0.06898485,-0.051605064,-0.09022634,0.003122596
-0.043498043,-0.03397127,-0.07631885,1.7763569e-16
-0.032805253,-0.024844836,-0.07478041,0.0023363116
-0.02846919,-0.023104504,-0.06479693,-2.220446e-16
-0.027505072,-0.021323904,-0.05408938,0.0041265595
-0.02876573,-0.02140601,-0.04226339,-7.082182e-07
-0.031666156,-0.020843353,-0.04549057,0.0037439757
-0.031098142,-0.02410946,-0.04236563,2.0672487e-06
-0.032503102,-0.021378314,-0.0314251,4.291954e-06
-0.029767264,-0.02179592,-0.026014136,-0.0023367398
-0.02866651,-0.021935763,-0.03138163,1.175068e-06
-0.026124733,-0.019984717,-0.020659711,2.8090338e-07
-0.025737317,-0.019706612,-0.020670757,6.346456e-07
-0.02156819,-0.015772786,-0.020641107,-4.4498822e-07
-0.017554604,-0.015168561,-0.018807026,0.0014782933
-0.016545843,-0.013170879,-0.015371431,0.0023117287
-0.014007953,-0.010582396,-0.015374174,-0.0023123757
-0.013339731,-0.008419855,-0.010199199,-6.5215687e-07
-0.008743667,-0.007910502,-0.010200836,-1.3322677e-16
-0.008632684,-0.0076842755,-0.010202668,-1.7763569e-16
-0.0082901465,-0.0075396583,-0.010205313,-1.3322677e-16
-0.008206621,-0.0031975228,-0.010204656,-4.703094e-07
-0.0054612067,-0.0030845774,-0.005057779,-0.002285874
-0.0054978114,-0.002788727,-0.005058175,-0.002285822
-0.0033581425,-0.0026640173,-0.010205989,-0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
