vx,vy,vz,omega_z
0.11203169,-0.4426222,0.008041806,1.1122828
-0.014890534,-0.4325625,0.0057012755,1.0059682
-0.11559744,-0.38359123,0.0035601933,0.9030324
-0.17217007,-0.32844305,0.003884139,0.82094353
-0.20631112,-0.26145715,0.0031792405,0.73224664
-0.2155955,-0.20288682,0.0030286198,0.65156674
-0.21161151,-0.16151343,0.0023654324,0.58801603
-0.19866091,-0.12490021,0.0017817036,0.5201831
-0.18439458,-0.10116635,0.0014643935,0.46765703
-0.16712143,-0.080611266,0.0004993684,0.4120869
-0.15018053,-0.06592741,0.00021011812,0.3620494
-0.13440582,-0.054674704,-0.00018127935,0.31740454
-0.12264302,-0.047524665,-0.00055573566,0.28272927
-0.10973972,-0.04066501,-0.00085087836,0.24669495
-0.099918395,-0.03588448,-0.00093574414,0.21920569
-0.089556396,-0.031236898,-0.001117357,0.19044629
-0.0801745,-0.027381629,-0.0013238882,0.16534564
-0.07177235,-0.02406212,-0.0012310807,0.14315492
-0.06532971,-0.021703357,-0.0015730059,0.12613106
-0.05855383,-0.019232761,-0.0015187887,0.10878607
-0.053377505,-0.017512713,-0.001399233,0.09560749
-0.047800068,-0.015637478,-0.0012340805,0.08244604
-0.042883508,-0.014160017,-0.0011990783,0.07102316
-0.03911756,-0.013019427,-0.0012437266,0.06219133
-0.035149436,-0.011869789,-0.0011956608,0.053307652
-0.031587772,-0.0108845215,-0.0012258178,0.045678854
-0.028889693,-0.010006416,-0.0013198626,0.03983992
-0.025972757,-0.009309073,-0.0012061233,0.034351435
-0.023360984,-0.008568045,-0.0010232574,0.029267117
-0.02109287,-0.007890346,-0.001143877,0.024983171
-0.019273879,-0.0073928926,-0.0008488766,0.021913117
-0.017424563,-0.006888421,-0.0011877791,0.01878115
-0.01585641,-0.0064064697,-0.0008435682,0.016232722
-0.014210262,-0.00605295,-0.00093508145,0.013670675
-0.0129954675,-0.005588651,-0.00092025026,0.011638815
-0.011668665,-0.0050659697,-0.0005828259,0.008526709
-0.0107116345,-0.004831333,-0.0005614722,0.008928171
-0.009370716,-0.004540291,-0.0005735129,0.0074125025
-0.008667513,-0.004245353,-0.00045909826,0.0068324097
-0.007927039,-0.003754757,-0.00048599494,0.0051337713
-0.007085944,-0.0033746818,-0.00041521175,0.0016324638
-0.006582179,-0.0030949826,-0.00060567795,0.0021179619
-0.0060341596,-0.0028505588,-0.0007305495,0.0048279287
-0.005336806,-0.0027453108,-0.000662121,0.0062894267
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
