timestamp,MSE
79.004,398.78946
79.057,394.56354
79.104,391.6429
79.153,389.78964
79.204,388.55533
79.253,389.419
79.303,411.651
79.355,422.11835
79.408,423.24637
79.456,426.0906
79.506,427.64896
79.553,429.4996
79.603,431.88263
79.653,430.94754
79.703,431.73074
79.755,430.93527
79.809,431.87506
79.857,431.2186
79.905,429.32468
79.955,414.8845
80.004,394.7245
80.056,375.79813
80.104,355.0311
80.153,338.71732
80.207,324.1033
80.257,310.20248
80.305,296.8009
80.353,288.94434
80.404,280.14926
80.455,278.74374
80.505,279.3446
80.553,280.7438
80.609,284.38058
80.656,292.94217
80.704,299.99344
80.754,307.3703
80.804,316.61313
80.854,324.54355
80.903,330.93353
80.953,335.91086
81.007,338.605
81.056,340.7151
81.106,340.06323
81.154,338.2633
81.203,335.3805
81.254,328.98157
81.304,321.56876
81.354,311.22858
81.407,299.5955
81.457,291.0343
81.504,275.12778
81.554,262.44373
81.605,246.8829
81.654,224.37794
81.703,209.38039
81.754,193.928
81.807,187.36888
81.856,184.10463
81.904,182.9499
81.954,178.6964
82.004,175.0924
82.053,173.77156
82.105,175.0978
82.157,174.5872
82.207,174.94637
82.256,176.89026
82.304,179.26964
82.355,182.29677
82.404,192.79524
82.453,210.79823
82.503,231.95677
82.554,259.89838
82.608,299.74374
82.655,337.777
82.705,368.98648
82.755,392.19647
82.803,413.33618
82.855,427.5633
82.904,425.68207
82.956,419.20468
83.008,403.91663
83.055,366.56906
83.104,331.64948
83.154,280.78934
83.205,232.20143
83.256,176.71832
83.303,134.54832
83.355,123.80842
83.407,154.2855
83.455,190.05487
83.504,215.72385
83.554,236.19687
83.603,252.22435
83.654,265.81055
83.703,279.4906
83.756,285.86792
83.807,287.78543
83.854,279.05475
83.906,262.44653
83.954,228.86963
84.003,179.25383
84.053,158.21669
84.105,183.64542
84.155,219.443
84.206,243.0233
84.254,264.9824
84.304,286.2642
84.355,309.1346
84.404,333.65494
84.454,350.90717
84.504,363.24857
84.56,367.0877
84.606,362.87112
84.654,354.95468
84.705,326.7121
84.754,287.4601
84.805,238.18454
84.854,178.90372
84.903,119.958595
84.956,101.22181
85.005,138.3255
85.055,177.28053
85.104,200.46738
85.154,215.18497
85.204,228.7264
85.254,236.33546
85.31,247.78607
85.359,251.4566
85.405,251.78175
85.455,247.11589
85.505,224.40254
85.554,186.23114
85.605,131.2099
85.655,82.09154
85.703,85.94282
85.76,126.07513
85.805,159.30524
85.854,184.20256
85.903,205.38388
85.954,223.4086
86.004,237.27692
86.054,247.51195
86.104,249.95119
86.158,246.24796
86.206,234.69444
86.254,220.0473
86.305,202.21712
86.354,176.38397
86.405,143.55182
86.453,105.85698
86.503,65.46015
86.558,63.28947
86.604,92.219574
86.654,118.81567
86.703,135.08739
86.753,138.3849
86.805,133.22672
86.853,121.63643
86.909,102.72647
86.959,79.991974
87.004,58.332058
87.054,44.40074
87.105,49.471897
87.154,63.40701
87.205,72.95313
87.254,81.95189
87.307,91.40273
87.36,96.50126
87.404,101.15386
87.454,102.532166
87.504,101.37129
87.553,98.5174
87.603,91.96465
87.653,83.741554
87.706,75.58031
87.758,68.7993
87.804,61.660652
87.854,54.759113
87.903,50.170574
87.953,47.167427
88.005,43.72075
88.053,41.500957
88.11,40.31479
88.158,40.2603
88.203,41.33166
88.254,43.22641
88.302,45.571804
88.354,49.949
88.404,56.28269
88.452,62.254864
88.511,68.99965
88.557,75.967094
88.605,82.49966
88.654,89.91847
88.703,94.663414
88.753,96.53145
88.804,97.1408
