timestamp,MSE
23.981,245.09157
24.028,244.61765
24.077,244.02559
24.126,242.76514
24.176,241.22829
24.228,240.7804
24.279,240.59619
24.331,240.72069
24.38,241.19913
24.428,242.36272
24.478,243.41286
24.526,247.51984
24.578,244.74701
24.626,247.21844
24.68,245.27295
24.73,246.883
24.78,245.09734
24.826999999999998,245.50986
24.879,246.38763
24.927,244.9624
24.981,242.08342
25.029,234.95636
25.083,225.5593
25.131,213.75694
25.181,206.19275
25.23,197.0056
25.28,189.58281
25.33,183.84045
25.38,175.16026
25.432,164.54114
25.48,154.74147
25.532,152.06839
25.581,147.83154
25.63,143.93158
25.678,142.8812
25.728,142.63327
25.779,142.44035
25.831,147.21548
25.881,157.97899
25.931,162.89075
25.98,167.60175
26.026,180.31856
26.079,190.73825
26.127,199.2669
26.181,207.49815
26.228,216.94043
26.283,223.8407
26.33,229.60736
26.377,233.37865
26.427,236.18336
26.478,238.51384
26.528,237.4287
26.578,235.7097
26.63,228.122
26.68,212.29094
26.728,195.1942
26.778,169.5189
26.829,139.61668
26.877,106.889694
26.928,84.316505
26.977,80.32502
27.031,79.80368
27.081,100.831055
27.129,114.94678
27.178,130.49637
27.244,138.19983
27.279,144.4864
27.33,139.70535
27.383,135.03221
27.434,128.43793
27.483,115.513824
27.528,102.914566
27.58,91.08906
27.627,89.04203
27.677,91.44697
27.728,120.056145
27.777,149.32007
27.83,182.3592
27.879,214.54271
27.928,246.4164
27.978,274.75043
28.028,291.35168
28.077,296.5545
28.127,297.2154
28.177,299.21506
28.231,299.8977
28.279,289.7653
28.327,273.4533
28.378,244.24046
28.427,203.55748
28.477,151.68674
28.526,101.86284
28.576999999999998,58.75405
28.631,54.051243
28.679,94.81672
28.728,142.07336
28.777,177.10966
28.826999999999998,204.633
28.877,222.79622
28.928,235.94289
28.978,246.61534
29.031,247.43039
29.078,248.78271
29.128,238.10446
29.177,218.70467
29.229,191.67256
29.277,149.95428
29.332,101.28387
29.38,56.74253
29.433,46.126266
29.482,80.978615
29.528,129.54669
29.578,175.19879
29.63,218.61806
29.679,256.52283
29.728,288.25174
29.781,306.92752
29.831,311.37125
29.881,306.16666
29.928,288.9579
29.978,262.4767
30.028,227.92099
30.078,192.30856
30.128,155.95284
30.18,120.33359
30.231,85.56619
30.281,60.761883
30.328,59.822735
30.377,93.4463
30.427,129.82182
30.478,161.17322
30.527,180.91258
30.58,195.56252
30.631,202.70602
30.681,204.47986
30.728,202.16902
30.778,188.92885
30.826999999999998,172.86935
30.878,146.24849
30.931,115.18385
30.982,84.85381
31.031,57.089924
31.079,51.721653
31.127,69.23824
31.177,99.99633
31.228,127.66108
31.278,146.43675
31.33,164.24632
31.379,182.66237
31.431,199.79997
31.479,209.84456
31.528,214.03093
31.578,212.11719
31.627,195.92523
31.678,175.57578
31.731,150.84117
31.782,121.100845
31.831,90.83872
31.879,62.11765
31.928,59.121647
31.979,96.46154
32.028,133.32753
32.078,161.00836
32.131,179.9404
32.181,194.08182
32.231,202.25677
32.278,205.6471
32.327,202.30559
32.377,194.9022
32.428,183.29799
32.478,167.62555
32.53,146.35237
32.581,124.99833
32.631,104.364876
32.678,82.12777
32.727,75.03361
32.778,86.17953
32.827,99.21616
32.878,114.10976
32.93,126.85064
32.982,133.43056
33.03,134.57623
33.078,132.8499
33.128,128.13557
33.178,119.57034
33.227,110.496956
33.277,106.0604
33.33,104.28514
33.381,100.26129
33.43,101.8026
33.478,115.37412
33.527,117.307945
33.577,116.66491
33.628,121.50576
33.678,121.85073
33.73,116.82938
33.78,117.5701
33.829,117.24853
33.879,116.568596
33.927,115.73794
33.977,111.293846
34.028,106.26656
34.077,107.14596
34.131,104.72822
34.179,99.57152
34.229,98.716415
34.278,101.46036
34.328,96.42013
34.377,106.01065
34.427,103.29872
34.482,105.46607
34.531,108.59437
34.579,114.008064
34.628,115.71786
34.679,116.95201
34.727,117.80469
34.778,118.76613
34.828,120.62915
34.881,121.9021
34.93,124.16615
34.979,123.0412
35.029,119.86385
35.079,116.5588
35.127,116.33345
35.178,117.26432
35.226,121.03171
35.277,125.30389
35.331,128.91423
35.379,133.2234
35.428,137.67815
35.478,140.37482
35.527,141.31555
35.577,140.48311
35.627,137.38737
35.68,136.26613
35.73,132.93805
35.779,129.87932
35.829,131.72032
35.878,130.8556
35.927,132.05696
35.977,131.84213
36.026,135.16943
36.08,136.88058
36.13,140.71103
36.178,144.72935
36.229,148.88194
36.277,152.47578
36.328,153.76566
36.377,153.56223
36.427,155.32538
36.481,154.07045
36.529,153.95107
36.578,154.2302
36.628,158.27731
36.678,162.08592
36.726,168.80339
36.777,173.67863
36.826,177.76723
36.883,181.06583
36.929,182.3077
36.978,183.37067
37.027,182.06023
37.076,178.85623
37.128,172.94913
37.177,166.23705
37.227,160.21368
37.28,153.38528
37.329,149.20497
37.378,145.20372
37.428,145.5216
37.477,148.15353
37.529,148.50037
37.576,147.65086
37.63,146.79271
37.681,145.90892
37.729,145.55743
37.778,145.88803
37.827,144.92886
37.877,146.01697
37.927,144.27354
37.977,145.19615
38.027,148.44228
38.081,151.55362
38.128,157.804
38.178,167.38669
38.227,182.32912
38.277,197.5964
38.328,209.97462
38.377,220.91428
38.431,227.96986
38.48,232.22711
38.529,232.8865
38.577,229.87933
