timestamp,x,y,z,vx,vy,vz,wx,wy,wz
18.33,0.9757217169629786,1.0039859703201282,6.006264620429055,0.0,0.0,1.0,0.0,0.0,0.0
18.34,0.9757627923211881,1.0039854138077522,6.016354818009971,0.0,0.0,1.0,0.0,0.0,0.0
18.35,0.9758038539203923,1.0039848554851258,6.026444833160291,0.0,0.0,1.0,0.0,0.0,0.0
18.36,0.9758449011373114,1.0039842953613962,6.036534666248893,0.0,0.0,1.0,0.0,0.0,0.0
18.37,0.9758859333517771,1.0039837334460082,6.046624317643915,0.0,0.0,1.0,0.0,0.0,0.0
18.38,0.9759269499470941,1.0039831697487354,6.0567137877127495,0.0,0.0,1.0,0.0,0.0,0.0
18.39,0.9759679503103967,1.003982604279713,6.066803076822049,0.0,0.0,1.0,0.0,0.0,0.0
18.4,0.976008933832997,1.0039820370494648,6.0768921853377265,0.0,0.0,1.0,0.0,0.0,0.0
18.41,0.9760498999107263,1.0039814680689259,6.086981113624958,0.0,0.0,1.0,0.0,0.0,0.0
18.42,0.9760908479442681,1.0039808973494697,6.097069862048186,0.0,0.0,1.0,0.0,0.0,0.0
18.43,0.9761317773394799,1.003980324902927,6.107158430971114,0.0,0.0,1.0,0.0,0.0,0.0
18.44,0.9761726875077061,1.0039797507416033,6.117246820756712,0.0,0.0,1.0,0.0,0.0,0.0
18.45,0.9762135778660797,1.0039791748782965,6.127335031767221,0.0,0.0,1.0,0.0,0.0,0.0
18.46,0.9762544478378113,1.0039785973263098,6.1374230643641505,0.0,0.0,1.0,0.0,0.0,0.0
18.47,0.9762952968524666,1.0039780180994646,6.147510918908281,0.0,0.0,1.0,0.0,0.0,0.0
18.48,0.9763361243462306,1.0039774372121073,6.157598595759666,0.0,0.0,1.0,0.0,0.0,0.0
18.49,0.9763769297621578,1.0039768546791181,6.167686095277633,0.0,0.0,1.0,0.0,0.0,0.0
18.5,0.9764177125504088,1.0039762705159168,6.1777734178207835,0.0,0.0,1.0,0.0,0.0,0.0
18.51,0.9764584721684727,1.0039756847384613,6.187860563746999,0.0,0.0,1.0,0.0,0.0,0.0
18.52,0.9764992080813744,1.0039750973632517,6.197947533413434,0.0,0.0,1.0,0.0,0.0,0.0
18.53,0.9765399197618654,1.0039745084073302,6.20803432717653,0.0,0.0,1.0,0.0,0.0,0.0
18.54,0.9765806066906031,1.003973917888272,6.218120945392,0.0,0.0,1.0,0.0,0.0,0.0
18.55,0.9766212683563096,1.0039733258241852,6.228207388414847,0.0,0.0,1.0,0.0,0.0,0.0
18.56,0.976661904255918,1.0039727322337013,6.238293656599356,0.0,0.0,1.0,0.0,0.0,0.0
18.57,0.9767025131256529,1.0039721366697827,6.248364679137473,-0.1501784324645996,-0.1355200558900833,-0.8055945634841919,0.0,0.0,0.18685825169086456
18.58,0.9767430456490367,1.003971498295218,6.258295657432817,-0.1501784324645996,-0.1355200558900833,-0.8055945634841919,0.0,0.0,0.18685825169086456
18.59,0.9767832738817255,1.0039706211905008,6.267966280598966,-0.1501784324645996,-0.1355200558900833,-0.8055945634841919,0.0,0.0,0.18685825169086456
18.6,0.9768227777378024,1.0039691429430704,6.277282692543033,-0.20707952976226807,-0.12737922370433807,-0.8864421844482422,0.0,0.0,0.19305066764354706
18.61,0.9768609995082534,1.0039665938682358,6.286168380119733,-0.20707952976226807,-0.12737922370433807,-0.8864421844482422,0.0,0.0,0.19305066764354706
18.62,0.9768972576456237,1.003962443145243,6.294565219994217,-0.20707952976226807,-0.12737922370433807,-0.8864421844482422,0.0,0.0,0.19305066764354706
18.63,0.976930758040691,1.0039561176637397,6.302431130887242,-0.20707952976226807,-0.12737922370433807,-0.8864421844482422,0.0,0.0,0.19305066764354706
18.64,0.9769606013425389,1.0039470004143174,6.309737071437581,-0.1921330690383911,-0.09555986523628235,-0.943134069442749,0.0,0.0,0.2206803858280182
18.65,0.9769857841587403,1.0039344233567866,6.316464080834572,-0.1921330690383911,-0.09555986523628235,-0.943134069442749,0.0,0.0,0.2206803858280182
18.66,0.9770052350876877,1.0039176917555175,6.322598248646007,-0.1921330690383911,-0.09555986523628235,-0.943134069442749,0.0,0.0,0.2206803858280182
18.67,0.9770177744950765,1.0038960600758056,6.328132609026579,-0.1921330690383911,-0.09555986523628235,-0.943134069442749,0.0,0.0,0.2206803858280182
18.68,0.9770220910971243,1.003868720738761,6.333066454063653,-0.1921330690383911,-0.09555986523628235,-0.943134069442749,0.0,0.0,0.2206803858280182
18.69,0.9770167285219473,1.0038347974379909,6.337404030715344,-0.1921330690383911,-0.09555986523628235,-0.943134069442749,0.0,0.0,0.2206803858280182
18.7,0.9770000674709658,1.0037933344969387,6.3411537834294265,-0.16049832105636597,-0.15946698188781738,-0.9054903984069824,0.0,0.0,0.09322565793991089
18.71,0.9769702628553826,1.003743242478066,6.3443294461018676,-0.16049832105636597,-0.15946698188781738,-0.9054903984069824,0.0,0.0,0.09322565793991089
18.72,0.9769253290257021,1.0036833076960312,6.3469469508332885,-0.16049832105636597,-0.15946698188781738,-0.9054903984069824,0.0,0.0,0.09322565793991089
18.73,0.9768631826644041,1.0036121823648803,6.349023367614435,-0.16049832105636597,-0.15946698188781738,-0.9054903984069824,0.0,0.0,0.09322565793991089
18.74,0.9767816649543937,1.0035283826607757,6.350576526331604,-0.10974720120429993,-0.11673202365636826,-1.0342246294021606,0.0,0.0,0.1378040611743927
18.75,0.9766786131348126,1.003430330969205,6.351623636815177,-0.10974720120429993,-0.11673202365636826,-1.0342246294021606,0.0,0.0,0.1378040611743927
18.76,0.9765522224273296,1.0033166023618971,6.352174285404307,-0.10974720120429993,-0.11673202365636826,-1.0342246294021606,0.0,0.0,0.1378040611743927
18.77,0.9764007389268998,1.0031857356959273,6.3522383965779845,-0.10974720120429993,-0.11673202365636826,-1.0342246294021606,0.0,0.0,0.1378040611743927
18.78,0.9762224128502678,1.0030362120752476,6.351827707622959,-0.10974720120429993,-0.11673202365636826,-1.0342246294021606,0.0,0.0,0.1378040611743927
18.79,0.9760155270027362,1.0028664769940387,6.350955334223544,-0.10974720120429993,-0.11673202365636826,-1.0342246294021606,0.0,0.0,0.1378040611743927
